bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
636,10552,0,1,1,1.00925,5.97411,0,0,0,0,220,230,0,0,0,0,0,1.00906,6.40002,0.00043818,2.06E-09,1,0,0
637,10630,0,1,1,1.00241,2.2438,0,0,0,0,220,230,0,0,0,0,0,1.00625,2.94426,1.24E-06,-3.76E-09,1,0,0
638,10698,0,1,1,1.01132,-11.7034,0,-0.09718,0,0,220,230,0,0,0,0,0,1.07228,-9.21545,-8.77E-07,0.0971795,1,0,0
639,10696,0,1,1,1.01133,-11.7067,0.00333,0.04809,0,0,220,230,0,0,0,0,0,1.07193,-9.21787,-0.00332932,-0.0480898,1,0,0
640,10697,0,1,1,1.01566,-12.0398,-0.00086,-0.00509,0,0,220,230,0,0,0,0,0,1.06753,-9.48421,0.00085979,0.00508997,1,0,0
641,10978,0,1,1,1.0136,-12.1711,0.0121,-0.02038,0,0,220,230,0,0,0,0,0,1.06864,-9.64319,-0.0120999,0.0203799,1,0,0
642,10727,0,1,1,1.01668,-12.0401,0.0083,0.06628,0,0,220,230,0,0,0,0,0,1.06663,-9.4838,-0.0082955,-0.0662796,1,0,0
643,10726,0,1,1,1.01379,-12.4071,0.00011,-0.00632,0,0,220,230,0,0,0,0,0,1.06666,-9.83761,-0.000110227,0.00631996,1,0,0
644,10728,0,1,1,1.01313,-12.2621,0.1093,0.00458,0,0,220,230,0,0,0,0,0,1.06819,-9.72626,-0.109294,-0.00457999,1,0,0
645,10729,0,1,1,1.01362,-12.0261,-0.0005,-0.00417,0,0,220,230,0,0,0,0,0,1.0664,-9.47751,0.000499831,0.00416998,1,0,0
646,10770,0,1,1,1.00597,-12.6515,0,0,0,0,220,230,0,0,0,0,0,1.07416,-10.0597,-3.44E-05,-2.27E-07,1,0,0
647,10783,0,1,1,1.0001,7.28097,0,0,0,0,220,230,0,0,0,0,0,1.00592,7.65728,-2.63E-06,-3.48E-07,1,0,0
648,7656,0,1,1,0.996545,6.09184,0,0,0,0,220,230,0,0,0,0,0,1.00434,6.46796,1.86E-05,6.09E-07,1,0,0
649,194,0,1,2,0.959799,5.59976,0,0,4.55721,-0.36629,20,20,290.59,-290.59,0,0,0,0.959799,5.95823,4.55721,-1.88044,1,0,0
650,196,0,1,2,0.964988,1.52831,0,0,1.59009,-0.32465,20,20,290.59,-290.59,0,0,0,0.964988,2.02838,1.59009,-1.8406,1,0,0
651,261,0,1,1,0.934633,-1.3015,0,0,0,0,35,35,0,0,0,-1.8,0,0.951989,-0.807841,-1.30E-09,-8.28E-10,1,0,0
652,262,0,1,1,0.934633,-1.3015,0,0,0,0,35,35,0,0,0,-1.8,0,0.951989,-0.807841,-1.30E-09,-8.28E-10,1,0,0
653,281,0,1,2,0.95182,1.51408,0,0,5.49604,-0.06658,20,20,83.33,-83.33,0,0,0,0.95182,2.55616,5.49593,-5.20249,1,0,0
654,282,0,1,2,0.957668,3.24757,0,0,6.24427,0.35559,20,20,83.33,-83.33,0,0,0,0.957668,4.0983,6.24418,-4.50523,1,0,0
655,285,0,1,2,0.932819,3.19351,0,0,6.03304,-0.67447,20,20,83.33,-83.33,0,0,0,0.932819,4.05011,6.03295,-5.40858,1,0,0
656,268,0,1,2,0.884701,7.73046,0,0,5.06715,0.20019,22,22,291,-291,0,0,0,0.884701,8.078,5.06732,-1.0974,1,0,0
657,273,0,1,2,0.976278,6.40925,0,0,5.17141,0.25967,22,22,291,-291,0,0,0,0.976278,6.80417,5.17139,-1.30903,1,0,0
658,274,0,1,2,0.979696,-0.054468,0,0,0.38981,0.15575,22,22,291,-291,0,0,0,0.979696,0.570134,0.389811,-1.40939,1,0,0
659,288,0,1,2,0.943584,7.75673,0,0,6.26945,0.02809,22,22,291,-291,0,0,0,0.943584,7.97941,6.26944,-3.60611,1,0,0
660,290,0,1,2,0.947696,7.83442,0,0,6.35296,0.2099,22,22,291,-291,0,0,0,0.947696,8.05057,6.35295,-3.4408,1,0,0
661,292,0,1,2,0.947779,7.84319,0,0,6.35966,0.21431,22,22,291,-291,0,0,0,0.947779,8.0586,6.35965,-3.43678,1,0,0
662,293,0,1,2,0.946729,7.71424,0,0,6.26247,0.15666,22,22,291,-291,0,0,0,0.946729,7.94047,6.26246,-3.48928,1,0,0
663,295,0,1,2,0.945791,7.42184,0,0,6.05271,0.08807,22,22,291,-291,0,0,0,0.945791,7.67259,6.0527,-3.55184,1,0,0
664,305,0,1,2,0.973014,7.51821,0,0,5.55721,0.0565,22,22,291,-291,0,0,0,0.973014,7.51824,5.55721,0.0565611,1,0,0
665,309,0,1,2,0.886517,4.45009,0,0,2.95351,-0.05563,22,22,291,-291,0,0,0,0.886517,4.44996,2.95346,-0.0555476,1,0,0
666,42_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.08857,-10.5277,-6.12E-05,-6.62E-08,1,0,0
667,421,0,1,1,0.986789,-16.3345,1.72346,0.12429,0,0,220,230,0,0,0,0,0,1.0883,-10.6104,-1.72333,-0.12429,1,0,0
668,423,0,1,1,0.998077,-14.5048,0.01369,0.48945,0,0,35,35,0,0,0,0,0,1.10283,-10.526,-0.0136468,-0.489447,1,0,0
669,43_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.08858,-10.5274,-6.12E-05,-6.57E-08,1,0,0
670,422,0,1,1,0.986789,-16.3182,1.71155,0.12886,0,0,220,230,0,0,0,0,0,1.0883,-10.6095,-1.71142,-0.12886,1,0,0
671,424,0,1,1,0.998268,-14.5049,0.01964,0.47844,0,0,35,35,0,0,0,0,0,1.10284,-10.526,-0.0195967,-0.478437,1,0,0
672,519,0,1,2,0.99029,-9.32982,0,0,0.07946,0.09437,10,10.5,24.79,-25,0,0,0,0.99029,-6.8129,0.0794604,-0.162301,1,0,0
673,557,0,1,2,0.893676,1.82042,0,0,0.31479,-0.14436,10,10.5,30.99,-30.99,0,0,0,0.893676,3.44622,0.31479,-0.199121,1,0,0
674,547,0,1,2,0.95734,-5.03974,0,0,1.738,0.00853,13,13.8,94.45,-60,0,0,0,0.95734,-2.74743,1.73799,-0.705543,1,0,0
675,599,0,1,2,0.935829,-0.340513,0,0,0.33272,0.02993,13,13.8,53.3,-53.3,0,0,0,0.935829,1.33564,0.33272,-0.0580471,1,0,0
676,620,0,1,2,0.98925,0.587898,0,0,0.23153,-0.01598,10,10.5,30.98,-20,0,0,0,0.98925,2.37562,0.23153,-0.0155977,1,0,0
677,786,0,1,2,0.932686,-0.883485,0,0,1.48701,-1.17197,18,18,266.38,-300,0,0,0,0.932686,0.404441,1.48701,-1.56887,1,0,0
678,788,0,1,2,0.951455,-0.938709,0,0,1.48915,-0.43768,18,18,266.38,-300,0,0,0,0.951455,0.349797,1.48915,-0.842529,1,0,0
679,789,0,1,2,0.946786,-0.892962,0,0,1.51035,-0.62255,18,18,266.38,-300,0,0,0,0.946786,0.39507,1.51035,-1.02545,1,0,0
680,790,0,1,2,0.938985,-0.910403,0,0,1.48223,-0.92903,18,18,266.38,-300,0,0,0,0.938985,0.377802,1.48223,-1.32859,1,0,0
