tap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse,,,,,,
193,194,1,1,1,0,0.011197,0.064474,0.063529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
193,1249,1,1,1,1,0.001403,0.096433,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0.186009,-0.0708423,-0.185948,0.0750304,1,1,1,1,,,,,,
193,1252,1,1,1,1,0.001327,0.096467,0,0,0,0,0,0,1.071304,0,0,0,0,0,0,0.180673,-0.0695119,-0.180623,0.0731377,1,1,1,1,,,,,,
194,138,1,1,1,0,0.001754,0.015205,0.023955,0,0,0,0,0,0,0,0,0,0,0,0,-1.86349,0.239098,1.86622,-0.269392,1,1,1,1,,,,,,
194,138,1,1,1,0,0.00176,0.015185,0.023346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
194,1290,1,1,1,1,0.001304,0.097,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.688241,-0.0445509,-0.687633,0.0897656,1,1,1,1,,,,,,
194,2165,1,1,1,1,0.001304,0.082444,0,0,0,0,0,0,1.105,0,0,0,0,0,0,0.801208,-0.0710543,-0.800305,0.128185,1,1,1,1,,,,,,
195,111,1,1,1,0,0.000908,0.00518,0.008453,0,0,0,0,0,0,0,0,0,0,0,0,-1.89908,-0.130628,1.90079,0.114198,1,1,1,1,,,,,,
195,111,1,1,1,0,0.001107,0.007308,0.016754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
195,191,1,1,1,0,0.001918,0.012325,0.022328,0,0,0,0,0,0,0,0,0,0,0,0,0.910397,-0.0259751,-0.908898,0.0119519,1,1,1,1,,,,,,
195,919,1,1,1,1,0.001871,0.125405,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.451547,0.0745931,-0.451134,-0.0469333,1,1,1,1,,,,,,
195,922,1,1,1,1,0.001217,0.0999,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.536111,0.082761,-0.535734,-0.0518054,1,1,1,1,,,,,,
196,173,1,1,1,0,0.001517,0.017604,0.033787,0,0,0,0,0,0,0,0,0,0,0,0,-0.565669,-0.333209,0.565979,0.268697,1,1,1,1,,,,,,
196,173,1,1,1,0,0.001523,0.017649,0.033787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
196,377,1,1,1,0,0.002507,0.014982,0.093916,0,0,0,0,0,0,0,0,0,0,0,0,0.0986721,0.612542,-0.0975618,-0.699323,1,1,1,1,,,,,,
196,1147,1,1,1,1,0.001267,0.080662,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.488361,0.0478036,-0.48804,-0.0273656,1,1,1,1,,,,,,
196,1150,1,1,1,1,0.001206,0.080611,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.487661,0.0399121,-0.487358,-0.0196036,1,1,1,1,,,,,,
197,97,1,1,1,0,0.007013,0.040823,0.041939,0,0,0,0,0,0,0,0,0,0,0,0,-0.468874,-0.877865,0.471783,0.779625,1,1,1,1,,,,,,
197,97,1,1,1,0,0.00823,0.047888,0.055301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
197,1277,1,1,1,1,0.001552,0.099,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.489682,-0.0146075,-0.489336,0.0366895,1,1,1,1,,,,,,
197,1280,1,1,1,1,0.001592,0.099465,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.483261,-0.00845303,-0.482915,0.0300481,1,1,1,1,,,,,,
198,161,1,1,1,0,0.003184,0.021378,0.034531,0,0,0,0,0,0,0,0,0,0,0,0,2.03295,-0.408826,-2.01986,0.460576,1,1,1,1,,,,,,
198,244,1,1,1,0,0.001527,0.009649,0.01721,0,0,0,0,0,0,0,0,0,0,0,0,1.60341,-0.335839,-1.59949,0.342656,1,1,1,1,,,,,,
198,703,1,1,1,1,0.000783,0.052586,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-2.421,0.502936,2.42608,-0.161601,1,1,1,1,,,,,,
198,704,1,1,1,1,0.000639,0.043296,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-1.21515,0.242168,1.21619,-0.171602,1,1,1,1,,,,,,
199,89,1,1,1,0,0.000314,0.001739,0.001853,0,0,0,0,0,0,0,0,0,0,0,0,0.735542,0.0775607,-0.735371,-0.0784807,1,1,1,1,,,,,,
199,657,1,1,1,1,0.008238,0.317353,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.735492,-0.0773592,0.738322,0.171661,1,1,1,1,,,,,,
199,657,1,1,1,1,0.010529,0.309981,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
200,201,1,1,1,0,0.00104,0.007899,0.014954,0,0,0,0,0,0,0,0,0,0,0,0,-1.12399,-0.232684,1.1254,0.228883,1,1,1,1,,,,,,
200,388,1,1,1,0,0.000416,0.003238,0.006131,0,0,0,0,0,0,0,0,0,0,0,0,2.12674,0.450223,-2.12471,-0.440331,1,1,1,1,,,,,,
200,707,1,1,1,1,0.005412,0.21966,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.503928,-0.0526667,0.505517,0.117146,1,1,1,1,,,,,,
200,708,1,1,1,1,0.002699,0.116703,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.498771,-0.164745,0.499622,0.201564,1,1,1,1,,,,,,
201,702,1,1,1,1,0.00303,0.143919,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.69284,-0.0941635,0.694523,0.174123,1,1,1,1,,,,,,
201,748,1,1,1,1,0.006173,0.175,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.432547,-0.134628,0.433986,0.175441,1,1,1,1,,,,,,
202,705,1,1,1,1,0.005858,0.246011,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.551042,0.203465,0.553232,-0.111487,1,1,1,1,,,,,,
202,706,1,1,1,1,0.005849,0.250586,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.549741,0.205043,0.551922,-0.111568,1,1,1,1,,,,,,
203,202,1,1,1,0,0.001901,0.011676,0.010624,0,0,0,0,0,0,0,0,0,0,0,0,1.30528,-0.408117,-1.30179,0.41871,1,1,1,1,,,,,,
203,693,1,1,1,1,0.004518,0.209168,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.647883,0.19905,0.650143,-0.0944538,1,1,1,1,,,,,,
203,694,1,1,1,1,0.004518,0.206957,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.657452,0.208993,0.659793,-0.101774,1,1,1,1,,,,,,
204,178,1,1,1,0,0.001059,0.011946,0.026508,0,0,0,0,0,0,0,0,0,0,0,0,0.882923,-0.21266,-0.882536,0.158831,1,1,1,1,,,,,,
204,178,1,1,1,0,0.00103,0.011873,0.026508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
204,422,1,1,1,0,0.000896,0.006678,0.015222,0,0,0,0,0,0,0,0,0,0,0,0,0.345476,0.0752805,-0.345424,-0.1083,1,1,1,1,,,,,,
204,422,1,1,1,0,0.000896,0.006736,0.015222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
204,781,1,1,1,1,0.000087,-0.002,0,0,0,0,0,0,1.025,0,0,0,0,0,0,-1.59032,-0.0237574,1.59053,0.0189158,1,1,1,1,,,,,,
204,783,1,1,1,1,0.00006,-0.002,0,0,0,0,0,0,1.025,0,0,0,0,0,0,-1.59138,-0.0235841,1.59153,0.0187361,1,1,1,1,,,,,,
205,204,1,1,1,0,0.005836,0.030548,0.030648,0,0,0,0,0,0,0,0,0,0,0,0,-0.733883,-0.0966897,0.736817,0.0786147,1,1,1,1,,,,,,
205,207,1,1,1,0,0.004474,0.023155,0.023692,0,0,0,0,0,0,0,0,0,0,0,0,-0.287871,0.0119016,0.288216,-0.0358164,1,1,1,1,,,,,,
205,1174,1,1,1,1,0.002183,0.123743,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.493746,0.0513477,-0.493206,-0.0207677,1,1,1,1,,,,,,
205,1177,1,1,1,1,0.001715,0.122873,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.52758,0.0339203,-0.527099,0.000519576,1,1,1,1,,,,,,
206,1057,1,1,1,1,0.001365,0.097499,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.211648,0.0545091,-0.21158,-0.0496454,1,1,1,1,,,,,,
206,1060,1,1,1,1,0.001355,0.097299,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.211609,0.0543253,-0.211541,-0.0494753,1,1,1,1,,,,,,
207,141,1,1,1,0,0.005234,0.028299,0.027979,0,0,0,0,0,0,0,0,0,0,0,0,-0.471679,0.389754,0.472606,-0.442197,1,1,1,1,,,,,,
207,141,1,1,1,0,0.0049,0.027251,0.025248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
207,533,1,1,1,0,0.005981,0.033021,0.031959,0,0,0,0,0,0,0,0,0,0,0,0,-0.353036,-0.28736,0.353556,0.219626,1,1,1,1,,,,,,
207,533,1,1,1,0,0.006019,0.033544,0.032789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
207,1024,1,1,1,1,0.00135,0.097631,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.266808,-0.0334084,-0.266708,0.0406739,1,1,1,1,,,,,,
207,1027,1,1,1,1,0.00135,0.097631,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.269139,-0.0331319,-0.269037,0.040521,1,1,1,1,,,,,,
208,185,1,1,1,0,0.001573,0.008341,0.008204,0,0,0,0,0,0,0,0,0,0,0,0,-0.0655623,-0.00417393,0.065569,-0.00398333,1,1,1,1,,,,,,
208,710,1,1,1,1,0.002342,0.107673,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.0663497,0.0215392,0.0663623,-0.0209583,1,1,1,1,,,,,,
209,210,1,1,1,0,0.001311,0.009379,0.010122,0,0,0,0,0,0,0,0,0,0,0,0,-0.150321,0.086127,0.15036,-0.0963078,1,1,1,1,,,,,,
209,384,1,1,1,0,0.009728,0.038912,0.038996,0,0,0,0,0,0,0,0,0,0,0,0,0.612969,-0.233375,-0.609007,0.208789,1,1,1,1,,,,,,
209,711,1,1,1,1,0.006287,0.227732,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.462555,0.147735,0.464142,-0.0902558,1,1,1,1,,,,,,
210,679,1,1,1,1,0.005728,0.217732,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.150352,0.096401,0.150548,-0.0889567,1,1,1,1,,,,,,
211,709,1,1,1,1,0.005836,0.216843,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.351186,0.101099,0.352004,-0.0707255,1,1,1,1,,,,,,
212,1401,1,1,1,1,0.001342,0.098766,0,0,0,0,0,0,1.071304,0,0,0,0,0,0,0.297399,0.00795721,-0.297267,0.00179301,1,1,1,1,,,,,,
212,1404,1,1,1,1,0.001333,0.098299,0,0,0,0,0,0,1.071304,0,0,0,0,0,0,0.291603,0.00635846,-0.291476,0.00296882,1,1,1,1,,,,,,
213,949,1,1,1,1,0.001493,0.096673,0,0,0,0,0,0,1.071304,0,0,0,0,0,0,0.981209,-0.0887921,-0.979857,0.176355,1,1,1,1,,,,,,
214,121,1,1,1,0,0.003605,0.027297,0.046737,0,0,0,0,0,0,0,0,0,0,0,0,-0.07538,0.0304845,0.0754102,-0.0786212,1,1,1,1,,,,,,
214,1542,1,1,1,1,0.001422,0.099198,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.548675,0.0368048,-0.548236,-0.00619177,1,1,1,1,,,,,,
214,1704,1,1,1,1,0.001287,0.096832,0,0,0,0,0,0,1.075,0,0,0,0,0,0,0.555741,0.0622654,-0.555292,-0.0284888,1,1,1,1,,,,,,
215,216,1,1,1,0,0.00197,0.011573,0.021522,0,0,0,0,0,0,0,0,0,0,0,0,-2.36E-06,4.67E-06,2.91E-06,-0.0516726,1,1,1,1,,,,,,
215,216,1,1,1,0,0.001974,0.011637,0.021361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
216,97,1,1,1,0,0.001182,0.006766,0.013283,0,0,0,0,0,0,0,0,0,0,0,0,-0.64453,0.152354,0.64475,-0.182639,1,1,1,1,,,,,,
216,97,1,1,1,0,0.001202,0.006771,0.012893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
216,1036,1,1,1,1,0.001211,0.098667,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.321543,-0.0418878,-0.321425,0.0515076,1,1,1,1,,,,,,
216,1039,1,1,1,1,0.001426,0.0982,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.323747,-0.0613439,-0.323603,0.0712305,1,1,1,1,,,,,,
217,269,1,1,1,0,0.000184,0.001663,0.081388,0,0,0,0,0,0,0,0,0,0,0,0,-4.84394,0.32827,4.84621,-0.474943,1,1,1,1,,,,,,
217,269,1,1,1,0,0.000201,0.001666,0.084833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
217,997,1,1,1,1,0.001087,0.080832,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,1.42947,0.171791,-1.42709,0.00527513,1,1,1,1,,,,,,
217,1000,1,1,1,1,0.001304,0.080081,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,1.40113,0.162078,-1.39839,0.00628047,1,1,1,1,,,,,,
218,143,1,1,1,0,0.000887,0.008698,0.014978,0,0,0,0,0,0,0,0,0,0,0,0,-0.889528,-0.386784,0.889945,0.360659,1,1,1,1,,,,,,
218,143,1,1,1,0,0.000892,0.008798,0.015436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
218,561,1,1,1,0,0.003648,0.018223,0.032733,0,0,0,0,0,0,0,0,0,0,0,0,0.328318,0.00933746,-0.328117,-0.0724042,1,1,1,1,,,,,,
218,561,1,1,1,0,0.003645,0.017836,0.031927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
218,1012,1,1,1,1,0.001227,0.080888,0,0,0,0,0,0,0.975,0,0,0,0,0,0,0.279307,0.193147,-0.279171,-0.184205,1,1,1,1,,,,,,
218,1015,1,1,1,1,0.001204,0.080193,0,0,0,0,0,0,0.975,0,0,0,0,0,0,0.281887,0.184223,-0.281756,-0.175506,1,1,1,1,,,,,,
219,206,1,1,1,0,0.007737,0.041506,0.04141,0,0,0,0,0,0,0,0,0,0,0,0,-0.118807,-0.294672,0.119087,0.205881,1,1,1,1,,,,,,
219,206,1,1,1,0,0.00778,0.041791,0.043453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
219,262,1,1,1,0,0.001013,0.007675,0.016145,0,0,0,0,0,0,0,0,0,0,0,0,0.625996,0.336551,-0.625754,-0.36844,1,1,1,1,,,,,,
219,262,1,1,1,0,0.000973,0.007713,0.015811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
219,471,1,1,1,0,0.002483,0.015674,0.027856,0,0,0,0,0,0,0,0,0,0,0,0,1.55162,0.0543919,-1.54879,-0.0927415,1,1,1,1,,,,,,
219,471,1,1,1,0,0.00248,0.014924,0.024982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
219,492,1,1,1,0,0.003161,0.023779,0.044849,0,0,0,0,0,0,0,0,0,0,0,0,0.0872697,-0.138941,-0.0872455,0.0437294,1,1,1,1,,,,,,
219,492,1,1,1,0,0.003267,0.023875,0.045203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
219,563,1,1,1,0,0.00386,0.019904,0.019637,0,0,0,0,0,0,0,0,0,0,0,0,1.20394,0.241123,-1.20112,-0.267661,1,1,1,1,,,,,,
219,563,1,1,1,0,0.004001,0.020329,0.019248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
219,820,1,1,1,1,0.000047,-0.001793,0,0,0,0,0,0,1.0125,0,0,0,0,0,0,-2.95196,-0.316659,2.95236,0.301351,1,1,1,1,,,,,,
220,221,1,1,1,0,0.001413,0.006636,0.007175,0,0,0,0,0,0,0,0,0,0,0,0,0.402154,0.00872781,-0.401929,-0.0149331,1,1,1,1,,,,,,
220,675,1,1,1,1,0.003819,0.192071,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.402125,-0.00857793,0.4028,0.0425276,1,1,1,1,,,,,,
221,712,1,1,1,1,0.004501,0.187759,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.503416,0.0162132,0.504665,0.035896,1,1,1,1,,,,,,
222,49,1,1,1,0,0.008821,0.051363,0.049533,0,0,0,0,0,0,0,0,0,0,0,0,0.935131,0.143996,-0.927216,-0.146979,1,1,1,1,,,,,,
222,618,1,1,1,1,0.002906,0.134258,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.806611,-0.154488,0.808767,0.254105,1,1,1,1,,,,,,
223,101,1,1,1,0,0.000943,0.005403,0.013679,0,0,0,0,0,0,0,0,0,0,0,0,-0.0796027,-0.0274351,0.0796089,0.0134015,1,1,1,1,,,,,,
223,336,1,1,1,0,0.003014,0.02293,0.04114,0,0,0,0,0,0,0,0,0,0,0,0,0.832666,-0.165065,-0.831645,0.088332,1,1,1,1,,,,,,
223,336,1,1,1,0,0.002918,0.022922,0.04114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
223,1551,1,1,1,1,0.00103,0.080442,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.00856078,-0.0044121,-0.0085607,0.00441874,1,1,1,1,,,,,,
223,1554,1,1,1,1,0.001026,0.080639,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.896575,0.113349,-0.895829,-0.0547542,1,1,1,1,,,,,,
224,223,1,1,1,0,0.003109,0.018244,0.021405,0,0,0,0,0,0,0,0,0,0,0,0,0.811005,-0.365016,-0.809836,0.331452,1,1,1,1,,,,,,
224,223,1,1,1,0,0.00306,0.018096,0.018005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
224,669,1,1,1,1,0.002306,0.089949,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.817056,0.248664,0.818873,-0.177766,1,1,1,1,,,,,,
224,672,1,1,1,1,0.001811,0.095484,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.00526508,0.114194,-0.00523951,-0.112846,1,1,1,1,,,,,,
225,226,1,1,1,0,0.001189,0.017919,1.032825,0,0,0,0,0,0,0,0,0,0,0,0,-24.1427,6.24118,24.3238,-7.69402,1,1,1,1,,,,,,
225,226,1,1,1,0,0.001168,0.018616,1.014844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
225,226,1,1,1,0,0.001167,0.01826,1.027599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
225,226,1,1,1,0,0.001189,0.01828,1.026549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
225,335,1,1,1,0,0.000276,0.00378,0.227789,0,0,0,0,0,0,0,0,0,0,0,0,16.7761,0.916867,-16.7401,-0.889377,1,1,1,1,,,,,,
225,335,1,1,1,0,0.000264,0.003869,0.226102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
225,765,1,1,1,1,0.000073,0.017853,0,0,0,0,0,0,1,0,0,0,0,0,0,2.1289,0.235192,-2.12859,-0.15818,1,1,1,1,,,,,,
225,767,1,1,1,1,0.00009,0.017773,0,0,0,0,0,0,1,0,0,0,0,0,0,2.14028,0.16978,-2.13989,-0.0927446,1,1,1,1,,,,,,
226,713,1,1,1,1,0.000324,0.026129,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-3.97291,0.718073,3.97863,-0.256961,1,1,1,1,,,,,,
226,714,1,1,1,1,0.000322,0.026051,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-1.33844,0.725626,1.33925,-0.660247,1,1,1,1,,,,,,
226,715,1,1,1,1,0.00032,0.026012,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-4.4454,0.939653,4.45256,-0.358239,1,1,1,1,,,,,,
226,716,1,1,1,1,0.000319,0.025974,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-4.27354,0.543723,4.27995,-0.0218146,1,1,1,1,,,,,,
226,717,1,1,1,1,0.000319,0.025935,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-4.30388,0.722806,4.31046,-0.188005,1,1,1,1,,,,,,
227,228,1,1,1,0,0.003425,0.027798,0.051202,0,0,0,0,0,0,0,0,0,0,0,0,-1.21413,-0.116848,1.21938,0.109655,1,1,1,1,,,,,,
227,822,1,1,1,1,0.000035,-0.00205,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,2.59696,0.429079,-2.59668,-0.445353,1,1,1,1,,,,,,
227,824,1,1,1,1,0.00029,-0.002049,0,0,0,0,0,0,1,0,0,0,0,0,0,2.71353,0.341551,-2.71128,-0.357413,1,1,1,1,,,,,,
228,718,1,1,1,1,0.005824,0.227389,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.304311,-0.0504399,0.304937,0.07486,1,1,1,1,,,,,,
228,719,1,1,1,1,0.005312,0.223836,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.312699,-0.0714978,0.313316,0.0974925,1,1,1,1,,,,,,
229,230,1,1,1,0,0.002659,0.013758,0.013757,0,0,0,0,0,0,0,0,0,0,0,0,-1.00765,0.380075,1.01066,-0.378566,1,1,1,1,,,,,,
230,720,1,1,1,1,0.005768,0.230903,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.503016,0.188579,0.504819,-0.11641,1,1,1,1,,,,,,
230,721,1,1,1,1,0.005768,0.230903,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.507694,0.189887,0.509529,-0.116411,1,1,1,1,,,,,,
231,1545,1,1,1,1,0.000883,0.097631,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.510738,0.106369,-0.510489,-0.0788137,1,1,1,1,,,,,,
231,1548,1,1,1,1,0.001238,0.095367,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.508441,0.104066,-0.508096,-0.0774292,1,1,1,1,,,,,,
232,233,1,1,1,0,0.009074,0.046049,0.044912,0,0,0,0,0,0,0,0,0,0,0,0,-0.122914,0.0884017,0.123061,-0.179043,1,1,1,1,,,,,,
232,233,1,1,1,0,0.009074,0.046049,0.044912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
232,1557,1,1,1,1,0.00097,0.083166,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.136232,0.0725548,-0.136208,-0.0705009,1,1,1,1,,,,,,
232,1560,1,1,1,1,0.000989,0.083193,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.148925,0.0773523,-0.148896,-0.0749235,1,1,1,1,,,,,,
233,436,1,1,1,0,0.009535,0.048335,0.0453,0,0,0,0,0,0,0,0,0,0,0,0,-0.489528,-0.121249,0.490681,0.0350148,1,1,1,1,,,,,,
233,436,1,1,1,0,0.00955,0.048045,0.045031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
233,1407,1,1,1,1,0.001333,0.099665,0,0,0,0,0,0,1.028261,0,0,0,0,0,0,0.620453,0.316486,-0.61978,-0.266115,1,1,1,1,,,,,,
234,232,1,1,1,0,0.009871,0.063667,0.051997,0,0,0,0,0,0,0,0,0,0,0,0,0.162763,0.132998,-0.162465,-0.238099,1,1,1,1,,,,,,
234,232,1,1,1,0,0.009673,0.044575,0.051998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
234,1680,1,1,1,1,0.00118,0.098699,0,0,0,0,0,0,1.016304,0,0,0,0,0,0,-0.00298574,-0.0553513,0.00298937,0.055655,1,1,1,1,,,,,,
234,1683,1,1,1,1,0.001191,0.098367,0,0,0,0,0,0,1.016304,0,0,0,0,0,0,0.0129845,0.0603658,-0.0129799,-0.0599902,1,1,1,1,,,,,,
235,169,1,1,1,0,0.004291,0.027448,0.048043,0,0,0,0,0,0,0,0,0,0,0,0,1.37233,-0.721234,-1.36766,0.648128,1,1,1,1,,,,,,
235,169,1,1,1,0,0.004293,0.027447,0.047655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
235,1536,1,1,1,1,0.001299,0.098599,0,0,0,0,0,0,1.075,0,0,0,0,0,0,-0.285567,-0.0409976,0.285683,0.0498604,1,1,1,1,,,,,,
235,1539,1,1,1,1,0.001338,0.098431,0,0,0,0,0,0,1.075,0,0,0,0,0,0,-0.288367,-0.0411917,0.288489,0.0502118,1,1,1,1,,,,,,
236,131,1,1,1,0,0.001833,0.010373,0.019435,0,0,0,0,0,0,0,0,0,0,0,0,-0.879059,0.532309,0.879991,-0.568193,1,1,1,1,,,,,,
236,131,1,1,1,0,0.001833,0.010373,0.019435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,
236,512,1,1,1,0,0.001695,0.006781,0.007476,0,0,0,0,0,0,0,0,0,0,0,0,0.00354108,-0.0263297,-0.00354026,0.0184009,1,1,1,1,,,,,,
236,562,1,1,1,0,0.001567,0.00957,0.034385,0,0,0,0,0,0,0,0,0,0,0,0,0.498215,-0.0683653,-0.497845,0.0341593,1,1,1,1,,,,,,
236,1434,1,1,1,1,0.001491,0.096766,0,0,0,0,0,0,0.980435,0,0,0,0,0,0,0.254565,-0.00140094,-0.254478,0.00708306,1,1,1,1,,,,,,
236,1825,1,1,1,1,0.001493,0.096654,0,0,0,0,0,0,1,0,0,0,0,0,0,0.263954,0.0140513,-0.263855,-0.00768568,1,1,1,1,,,,,,
237,1314,1,1,1,1,0.001238,0.0979,0,0,0,0,0,0,1.071304,0,0,0,0,0,0,-0.177474,-0.0524831,0.17752,0.0561454,1,1,1,1,,,,,,
237,1317,1,1,1,1,0.001023,0.0979,0,0,0,0,0,0,1.071304,0,0,0,0,0,0,-0.181953,0.0228965,0.181991,-0.0193005,1,1,1,1,,,,,,
238,239,1,1,1,0,0.001732,0.007382,0.009335,0,0,0,0,0,0,0,0,0,0,0,0,1.77299,-0.130631,-1.76763,0.143962,1,1,1,1,,,,,,
238,722,1,1,1,1,0.003828,0.153883,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.563491,0.0529812,0.564821,0.000467892,1,1,1,1,,,,,,
238,723,1,1,1,1,0.003828,0.153883,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.574478,0.0551712,0.575861,0.000403616,1,1,1,1,,,,,,
238,724,1,1,1,1,0.003828,0.153883,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.635016,0.0224596,0.636692,0.0449087,1,1,1,1,,,,,,
