bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
1124,1710,0,1,1,0.954204,-16.095,0.0291,-0.02374,0,0,10,10.5,0,0,0,0,0,1.0086,-12.6058,-0.0290917,0.0237366,0,0,0
1125,434_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.00766,-12.4106,-0.000737812,-9.42E-05,0,0,0
1126,1707,0,1,1,1.00279,-15.8345,1.10521,0.02208,0,0,110,115,0,0,0,0,0,1.05957,-12.3734,-1.10333,-0.0219926,0,0,0
1127,1709,0,1,1,0.954961,-16.0872,0.03805,-0.01968,0,0,10,10.5,0,0,0,0,0,1.00931,-12.6,-0.038039,0.019677,0,0,0
1128,435_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.990714,-6.3259,1.03E-06,-2.08E-07,0,0,0
1129,806,0,1,1,1.01519,-8.73308,0.48063,0.01237,0,0,110,115,0,0,0,0,0,1.04214,-6.03303,-0.480634,-0.0123698,0,0,0
1130,808,0,1,1,0.964735,-9.2014,0.03571,0.00381,0,0,10,10.5,0,0,0,0,0,0.99035,-6.47745,-0.0357098,-0.00380999,0,0,0
1131,436_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.990988,-6.33645,9.01E-07,-2.32E-09,0,0,0
1132,807,0,1,1,1.01526,-9.3285,0.51318,0.01329,0,0,110,115,0,0,0,0,0,1.04224,-6.59807,-0.513183,-0.0132901,0,0,0
1133,809,0,1,1,0.965649,-9.05871,0.00123,-0.00405,0,0,10,10.5,0,0,0,0,0,0.991273,-6.34205,-0.00123001,0.00404999,0,0,0
1134,437_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.973203,-8.81109,1.50E-06,-3.75E-07,0,0,0
1135,1141,0,1,1,0.960434,-12.4267,0.30162,0.07897,0,0,110,115,0,0,0,0,0,1.02441,-8.66487,-0.301608,-0.0789689,0,0,0
1136,1143,0,1,1,0.918459,-12.6113,0.00201,-0.09778,0,0,10,10.5,0,0,0,0,0,0.97891,-8.82716,-0.00201041,0.0977789,0,0,0
1137,438_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.02118,-8.63509,-7.86E-07,-2.42E-07,0,0,0
1138,1142,0,1,1,1.00713,-12.2435,0.2356,-0.04343,0,0,110,115,0,0,0,0,0,1.0738,-8.50476,-0.235597,0.0434298,0,0,0
1139,1144,0,1,1,0.958154,-12.4096,0.00392,-0.00424,0,0,10,10.5,0,0,0,0,0,1.02146,-8.65091,-0.00391992,0.00423996,0,0,0
1140,439_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.988754,-14.1174,-9.22E-05,-1.72E-05,0,0,0
1141,1077,0,1,1,1.00715,-17.3471,0.59373,-0.01065,0,0,110,115,0,0,0,0,0,1.03995,-14.0791,-0.59314,0.0106649,0,0,0
1142,1079,0,1,1,0.958406,-17.478,0.03047,-0.02189,0,0,10,10.5,0,0,0,0,0,0.989736,-14.2016,-0.0304651,0.0218886,0,0,0
1143,440_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.985915,-14.0322,-4.41E-06,-2.42E-06,0,0,0
1144,1078,0,1,1,1.00413,-17.0474,0.6189,0.0278,0,0,110,115,0,0,0,0,0,1.0372,-13.8033,-0.618812,-0.0277973,0,0,0
1145,1080,0,1,1,0.955811,-17.3502,0.0179,-0.02548,0,0,10,10.5,0,0,0,0,0,0.987197,-14.087,-0.0178984,0.0254791,0,0,0
1146,441_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.964671,-2.68583,-3.37E-06,-2.65E-07,0,0,0
1147,2493,0,1,1,1.00787,-4.85974,0.33798,0.10798,0,0,110,115,0,0,0,0,0,1.01541,-2.58865,-0.33794,-0.107979,0,0,0
1148,2495,0,1,1,0.99853,-5.13807,0.07522,-0.05616,0,0,35,35,0,0,0,0,0,1.00597,-2.86286,-0.0752185,0.0561595,0,0,0
1149,442_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.965152,-2.68981,-3.28E-06,-3.14E-07,0,0,0
1150,2492,0,1,1,1.00794,-4.84774,0.40281,0.02451,0,0,110,115,0,0,0,0,0,1.01547,-2.57678,-0.402769,-0.0245096,0,0,0
1151,2494,0,1,1,0.995991,-4.99059,0.01257,0.02028,0,0,35,35,0,0,0,0,0,1.00345,-2.71751,-0.0125692,-0.0202798,0,0,0
