bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
1,1732,0,1,1,1.00841,-7.74557,0,0,0,0,500,525,0,0,0,0,0,1.06063,0.447353,2.39E-05,0.00010861,1,0,0
2,4185,0,1,1,1.00868,-8.01119,-0.04212,-0.04394,0,0,500,525,0,0,0,18.6,0,1.07058,0.183533,0.0421179,0.0439433,1,0,0
3,364,0,1,1,0.992398,-9.7759,3.93183,2.19407,0,0,500,525,0,0,0,0,0,1.05357,-1.37647,-3.93184,-2.19399,1,0,0
4,2293,0,1,1,1.001,-19.5576,0,0,0,0,500,525,0,0,0,0,0,1.05284,-8.84945,0.00022308,0.000533135,1,0,0
5,2,0,1,1,0.995201,-21.9207,-0.17666,-10.9002,0,0,500,525,0,0,0,18,0,1.06484,-11.1403,0.175763,10.9015,1,0,0
6,365,0,1,1,0.992544,-9.73868,3.85119,2.18446,0,0,500,525,0,0,0,0,0,1.0537,-1.34346,-3.8512,-2.18438,1,0,0
7,189,0,1,1,1.01654,-2.18037,0,0,0,0,500,525,0,0,0,0,0,1.0267,5.27464,4.33E-05,7.99E-05,1,0,0
8,2503,0,1,1,1.0102,-3.9458,0,0,0,0,500,525,0,0,0,0,0,1.02252,3.54182,5.60E-05,0.000151321,1,0,0
9,277,0,1,1,0.997899,-19.3177,0,0,0,0,500,525,0,0,0,0,0,1.05203,-8.78181,0.00137966,0.0012166,1,0,0
10,276,0,1,1,0.996859,-19.1211,0,0,0,0,500,525,0,0,0,0,0,1.05105,-8.6078,0.00153877,0.00142584,1,0,0
11,6212,0,1,1,0.995679,-21.9481,69.4413,34.7525,0,0,500,525,0,0,0,52,0,1.07524,-11.2336,-69.4423,-34.7384,1,0,0
12,286,0,1,1,0.999953,-14.2992,0,0,0,0,500,525,0,0,0,0,0,1.0393,-4.3196,0.00181698,0.00207191,1,0,0
13,1051,0,1,1,1.00776,-18.0221,0,0,0,0,220,230,0,0,0,0,0,1.02904,-6.74671,2.28E-05,2.60E-05,1,0,0
14,358,0,1,1,1.01002,-18.0495,0.00069,0.12561,0,0,220,230,0,0,0,0,0,1.02717,-6.72732,-0.000690081,-0.125595,1,0,0
15,943,0,1,1,1.00356,-15.6408,0,0,0,0,500,525,0,0,0,0,0,1.04564,-6.06998,1.11E-05,5.37E-05,1,0,0
16,359,0,1,1,1.00362,-18.9832,9.97674,-5.03188,0,0,500,525,0,0,0,-3.2876,0,1.05285,-9.15811,-9.97676,5.03176,1,0,0
17,886,0,1,1,1.00464,-16.1567,0,0,0,0,500,525,0,0,0,0,0,1.04142,-5.31255,0.000280555,0.000646616,1,0,0
18,325,0,1,1,0.996107,-22.0193,9.04037,0.28714,0,0,500,525,0,0,0,0,0,1.03903,-8.0214,-9.04044,-0.286906,1,0,0
19,488,0,1,1,1.00699,-17.145,-4.00E-05,1.00E-05,0,0,220,230,0,0,0,0,0,1.03653,-5.70577,4.12E-05,-8.25E-06,1,0,0
20,1592,0,1,1,1.00644,-17.3358,0,0,0,0,220,230,0,0,0,0,0,1.03577,-5.9834,-1.61E-05,2.02E-05,1,0,0
21,1913,0,1,1,1.00544,-3.52351,0,0,0,0,220,230,0,0,0,0,0,1.03073,4.25235,5.46E-06,3.99E-06,1,0,0
22,499,0,1,1,1.00708,-3.00785,0.0032,-0.09689,0,0,220,230,0,0,0,0,0,1.03057,4.76532,-0.00320058,0.0968877,1,0,0
23,1928,0,1,1,1.018,3.59677,-0.73806,0.04766,0,0,220,230,0,0,0,0,0,1.00747,11.431,0.73806,-0.047661,1,0,0
24,2063,0,1,1,1.01868,4.34518,0,0,0,0,220,230,0,0,0,0,0,1.00952,12.18,1.09E-06,4.36E-06,1,0,0
25,1154,0,1,1,0.998642,-14.5017,0,0,0,0,500,525,0,0,0,0,0,1.04413,-5.0874,-6.90E-08,2.66E-06,1,0,0
26,1296,0,1,1,1.00278,-14.2615,0,0,0,0,500,525,0,0,0,0,0,1.04192,-4.85466,-1.85E-06,0.000110005,1,0,0
27,543,0,1,1,1.00912,-2.01148,0,0,0,0,220,230,0,0,0,0,0,1.02889,5.76307,1.29E-05,2.12E-05,1,0,0
28,1072,0,1,1,1.00477,-15.1263,0,0,0,0,220,230,0,0,0,0,0,1.03434,-5.6382,-5.81E-06,9.86E-06,1,0,0
29,2153,0,1,1,1.00587,-3.4749,0,0,0,0,220,230,0,0,0,0,0,1.03144,4.29495,9.98E-07,-1.01E-06,1,0,0
30,580,0,1,1,1.0075,-3.23873,0,0,0,0,220,230,0,0,0,0,0,1.0338,4.53178,4.04E-06,1.67E-05,1,0,0
31,1774,0,1,1,1.0087,-7.25348,0,-0.18674,0,0,220,230,0,0,0,0,0,1.0349,1.065,4.50E-07,0.186746,1,0,0
32,1376,0,1,1,0.999764,-10.1202,0,-0.01495,0,0,220,230,0,0,0,0,0,1.02337,-0.580134,-2.04E-06,0.0149563,1,0,0
33,687,0,1,1,0.99768,-9.90955,0,0,0,0,220,230,0,0,0,0,0,1.02069,-0.374762,-2.17E-06,-3.27E-05,1,0,0
34,1563,0,1,1,1.00203,8.29896,0,0,0,0,220,230,0,0,0,0,0,1.0118,14.4316,-2.98E-05,1.32E-05,1,0,0
35,555,0,1,1,0.999866,9.96418,0,0,0,0,220,230,0,0,0,0,0,1.0071,16.0922,8.72E-07,-9.34E-07,1,0,0
36,1963,0,1,1,0.997014,-10.4704,2.14875,0.85645,0,0,220,230,0,0,0,0,0,1.02041,-0.884942,-2.14875,-0.856394,1,0,0
37,10822,0,1,1,0.993025,-10.4636,2.06583,0.72929,0,0,220,230,0,0,0,0,0,1.01609,-0.903623,-2.06583,-0.729241,1,0,0
38,427,0,1,1,1.00933,-20.6852,0,0,0,0,220,230,0,0,0,0,0,1.04505,-9.15967,1.14E-05,3.63E-05,1,0,0
39,10816,0,1,1,1.01178,-7.76644,0,0,0,0,500,525,0,0,0,0,0,1.02482,3.64349,9.94E-06,2.31E-05,1,0,0
40,784,0,1,1,1.0068,-0.203794,0,0,0,0,500,525,0,0,0,0,0,1.00221,10.0832,3.86E-05,4.12E-05,1,0,0
41,1521,0,1,1,1.00734,-0.821645,0,0,0,0,500,525,0,0,0,0,0,1.00188,9.40001,-1.30E-05,9.49E-06,1,0,0
42,843,0,1,1,1.00481,-5.3667,-0.00884,0.13468,0,0,220,230,0,0,0,0,0,1.00923,1.8727,0.00884829,-0.134658,1,0,0
43,1090,0,1,1,1.00495,-6.09894,0,0,0,0,220,230,0,0,0,0,0,1.00691,1.26411,4.90E-06,1.44E-05,1,0,0
44,846,0,1,1,1.00692,-4.71979,-0.12544,0.00984,0,0,220,230,0,0,0,0,0,1.01079,2.53627,0.125443,-0.00980386,1,0,0
