tap_bus,z_bus,st,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse
1,2,西南.谭家湾站.500.2559,西南.谭德二线,1,1,0,0.000055,0.001198,0.078281,0,0,0,0,0,0,0,0,0,0,0,0,5.75325,-11.2693,-5.74729,11.3876,1,1,1,1
1,2,西南.谭家湾站.500.2559,西南.谭德一线,1,1,0,0.000065,0.001219,0.151109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1,26,西南.谭家湾站.500.2559,四川.南谭二线,1,1,0,0.001691,0.020206,1.191482,0,0,0,0,0,0,0,0,0,0,0,0,3.19277,-1.23671,-3.18112,1.34977,1,1,1,1
1,26,西南.谭家湾站.500.2559,四川.南谭一线,1,1,0,0.00152,0.019908,1.137506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1,112,西南.谭家湾站.500.2559,四川.谭龙一线,1,1,0,0.000434,0.00627,0.358346,0,0,0,0,0,0,0,0,0,0,0,0,5.21042,10.0727,-5.17664,-9.5726,1,1,1,1
1,112,西南.谭家湾站.500.2559,四川.谭龙二线,1,1,0,0.000409,0.006475,0.381582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1,151,西南.谭家湾站.500.2559,四川.茂谭二线,1,1,0,0.000887,0.01182,0.721233,0,0,0,0,0,0,0,0,0,0,0,0,-10.9389,-0.121592,11.0039,0.982068,1,1,1,1
1,151,西南.谭家湾站.500.2559,四川.茂谭一线,1,1,0,0.00086,0.01182,0.711021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1,360,西南.谭家湾站.500.2559,四川.谭邡一线,1,1,0,0.000289,0.004878,0.274611,0,0,0,0,0,0,0,0,0,0,0,0,-1.58295,4.44495,1.58696,-4.38509,1,1,1,1
1,360,西南.谭家湾站.500.2559,四川.谭邡二线,1,1,0,0.000289,0.004871,0.273832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1,961,西南.谭家湾站.500.2559,四川.谭家湾/1#变压器_h,1,1,1,0.000079,0.018333,0,0,0,0,0,0,1,0,0,0,0,0,0,3.52498,-0.35398,-3.52375,0.625149,1,1,0,0
1,963,西南.谭家湾站.500.2559,四川.谭家湾/2#变压器_h,1,1,1,0.000113,0.017933,0,0,0,0,0,0,1,0,0,0,0,0,0,3.61253,-0.379563,-3.61067,0.659162,1,1,0,0
2,3,国调.德阳换流站.500.5717,国调.德宝直流极1线路,1,1,0,0.000544,0.008073,0.523577,0,0,0,0,0,0,0,0,0,0,0,0,2.89129,1.91432,-2.88328,-1.8019,1,1,1,1
2,6,国调.德阳换流站.500.5717,国调.德宝直流极2线路,1,1,0,0.000544,0.008073,0.523577,0,0,0,0,0,0,0,0,0,0,0,0,2.84472,1.90516,-2.83691,-1.79572,1,1,1,1
4,5,西南.泸州站.500.3227,西南.泸复二线,1,1,0,0.000738,0.009575,0.582413,0,0,0,0,0,0,0,0,0,0,0,0,-1.11774,-2.40758,1.12016,2.41785,1,1,1,1
4,5,西南.泸州站.500.3227,西南.泸复三线,1,1,0,0.000731,0.009318,0.596693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
4,5,西南.泸州站.500.3227,西南.泸复一线,1,1,0,0.000759,0.009541,0.578865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
4,17,西南.泸州站.500.3227,四川.洪泸二线,1,1,0,0.000531,0.007651,0.421177,0,0,0,0,0,0,0,0,0,0,0,0,1.25818,5.67348,-1.24539,-5.50345,1,1,1,1
4,17,西南.泸州站.500.3227,四川.洪泸一线,1,1,0,0.000552,0.007645,0.427062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
4,946,西南.泸州站.500.3227,四川.泸州/1#变压器_h,1,1,1,0.000089,0.01838,0,0,0,0,0,0,1,0,0,0,0,0,0,4.00511,-1.0234,-4.00299,1.44802,1,1,0,0
4,948,西南.泸州站.500.3227,四川.泸州/2#变压器_h,1,1,1,0.000087,0.018247,0,0,0,0,0,0,1,0,0,0,0,0,0,4.02118,-1.02295,-4.01909,1.44777,1,1,0,0
7,8,国调.官地电厂.500.189,国调.官月Ⅰ线,1,1,0,0.000301,0.003585,0.184517,0,0,0,0,0,0,0,0,0,0,0,0,20.3594,9.64746,-20.3104,-8.62,1,1,1,1
7,8,国调.官地电厂.500.189,国调.官月Ⅱ线,1,1,0,0.00004,0.003585,0.183737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7,662,国调.官地电厂.500.189,国调.官地电厂/1#变压器,1,1,1,0.000283,0.022226,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-4.70544,-2.48343,4.71451,3.17496,1,1,1,1
7,663,国调.官地电厂.500.189,国调.官地电厂/2#变压器,1,1,1,0.000283,0.022226,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-5.27158,-2.32426,5.28222,3.13905,1,1,1,1
7,664,国调.官地电厂.500.189,国调.官地电厂/3#变压器,1,1,1,0.000283,0.022226,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-5.37921,-2.36646,5.39029,3.21509,1,1,1,1
7,665,国调.官地电厂.500.189,国调.官地电厂/4#变压器,1,1,1,0.000283,0.022226,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-5.00329,-2.47321,5.01328,3.23637,1,1,1,1
8,93,国调.月城站.500.3530,西南.月普一线,1,1,0,0.000403,0.009598,0.565839,0,0,0,0,0,0,0,0,0,0,0,0,14.3405,9.65485,-14.2686,-7.9742,1,1,1,1
8,93,国调.月城站.500.3530,西南.月普二线,1,1,0,0.000409,0.009578,0.568479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
8,324,国调.月城站.500.3530,西南.城沐一线,1,1,0,0.001441,0.027405,1.582888,0,0,0,0,0,0,0,0,0,0,0,0,19.2232,6.48555,-18.8629,0.148743,1,1,1,1
8,324,国调.月城站.500.3530,西南.城沐二线,1,1,0,0.001517,0.027405,1.571117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
8,370,国调.月城站.500.3530,国调.月锦Ⅰ线,1,1,0,0.000106,0.001268,0.075181,0,0,0,0,0,0,0,0,0,0,0,0,5.87769,-14.1125,-5.86503,14.2859,1,1,1,1
8,370,国调.月城站.500.3530,国调.月锦Ⅱ线,1,1,0,0.000077,0.001272,0.075722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
8,1014,国调.月城站.500.3530,四川.月城/1#变压器_h,1,1,1,0.000132,0.017733,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-0.735948,-1.17238,0.736245,1.19685,1,1,0,0
8,1015,国调.月城站.500.3530,四川.月城/2#变压器_h,1,1,1,0.000132,0.017933,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-0.723095,-1.15263,0.723382,1.17601,1,1,0,0
9,5,国调.向家坝.500.277,国调.向复一线,1,1,0,0.00022,0.003583,0.214905,0,0,0,0,0,0,0,0,0,0,0,0,28.6871,10.0022,-28.5553,-7.86082,1,1,1,1
9,5,国调.向家坝.500.277,国调.向复二线,1,1,0,0.00022,0.003583,0.214905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
9,666,国调.向家坝.500.277,国调.向家坝电厂/1#变压器,1,1,1,0.000283,0.022821,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-7.02512,-2.48755,7.04551,4.11238,1,1,1,1
9,667,国调.向家坝.500.277,国调.向家坝电厂/2#变压器,1,1,1,0.000283,0.022821,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-7.27798,-2.52809,7.29978,4.26602,1,1,1,1
9,668,国调.向家坝.500.277,国调.向家坝电厂/3#变压器,1,1,1,0.000283,0.022821,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-7.19298,-2.29868,7.21391,3.96762,1,1,1,1
9,669,国调.向家坝.500.277,国调.向家坝电厂/4#变压器,1,1,1,0.000283,0.022821,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-7.19339,-2.68604,7.21503,4.41194,1,1,1,1
10,5,国调.向家坝.500.276,国调.向复三线,1,1,0,0.00022,0.003583,0.214905,0,0,0,0,0,0,0,0,0,0,0,0,28.656,10.2825,-28.5238,-8.13482,1,1,1,1
10,5,国调.向家坝.500.276,国调.向复四线,1,1,0,0.00022,0.003583,0.214905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
10,670,国调.向家坝.500.276,国调.向家坝电厂/5#变压器,1,1,1,0.000283,0.022821,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-7.32637,-2.50192,7.34835,4.25462,1,1,1,1
10,671,国调.向家坝.500.276,国调.向家坝电厂/6#变压器,1,1,1,0.000283,0.022821,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-7.17891,-2.60731,7.20029,4.31255,1,1,1,1
10,672,国调.向家坝.500.276,国调.向家坝电厂/7#变压器,1,1,1,0.000283,0.022821,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-7.17986,-2.69147,7.20141,4.41021,1,1,1,1
10,673,国调.向家坝.500.276,国调.向家坝电厂/8#变压器,1,1,1,0.000283,0.022821,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-6.97326,-2.48,6.99334,4.08013,1,1,1,1
11,5,国调.宜宾换流.500.8189,国调.宾复Ⅱ线,1,1,0,0.00006,0.001267,0.089923,0,0,0,0,0,0,0,0,0,0,0,0,2.65215,4.57734,-2.65102,-4.55517,1,1,1,1
11,5,国调.宜宾换流.500.8189,国调.宾复Ⅰ线,1,1,0,0.000059,0.001266,0.092301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
11,243,国调.宜宾换流.500.8189,西南.宾叙一线,1,1,0,0.000232,0.003765,0.237959,0,0,0,0,0,0,0,0,0,0,0,0,-14.0509,-0.977987,14.0824,1.48,1,1,1,1
11,243,国调.宜宾换流.500.8189,西南.宾叙二线,1,1,0,0.000236,0.003788,0.234064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
11,2331,国调.宜宾换流.500.8189,国调.宜宾换流站/512#变压器,1,1,1,0.000283,0.022821,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0116166,0.288478,0.0116504,-0.302435,1,1,1,1
11,2332,国调.宜宾换流.500.8189,国调.宜宾换流站/511#变压器,1,1,1,0.000283,0.022821,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0116166,0.288478,0.0116504,-0.302435,1,1,1,1
12,11,国调.溪洛渡电厂.500.286,国调.溪宾Ⅰ线,1,1,0,0.00048,0.009556,0.561815,0,0,0,0,0,0,0,0,0,0,0,0,62.8227,19.0533,-62.0682,-3.04505,1,1,1,1
12,11,国调.溪洛渡电厂.500.286,国调.溪宾Ⅱ线,1,1,0,0.000412,0.009012,0.568609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
12,11,国调.溪洛渡电厂.500.286,国调.溪宾Ⅲ线,1,1,0,0.00041,0.009021,0.570427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
12,681,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂/1#变压器,1,1,1,0.000279,0.02242,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-6.98109,-2.20257,6.99923,3.64017,1,1,1,1
12,682,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂/2#变压器,1,1,1,0.000279,0.02242,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-6.96825,-2.12656,6.98622,3.55041,1,1,1,1
12,683,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂/3#变压器,1,1,1,0.000279,0.02242,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-6.96453,-1.15659,6.98141,2.49334,1,1,1,1
12,684,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂/4#变压器,1,1,1,0.000279,0.02242,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-6.99214,-2.24624,7.0104,3.69328,1,1,1,1
12,685,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂/5#变压器,1,1,1,0.000279,0.02242,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-6.99754,-2.22291,7.01579,3.6692,1,1,1,1
12,686,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂/6#变压器,1,1,1,0.000279,0.02242,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-6.96165,-2.28036,6.97981,3.72,1,1,1,1
12,687,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂/7#变压器,1,1,1,0.000279,0.02242,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-6.97985,-2.25345,6.99806,3.6967,1,1,1,1
12,688,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂/8#变压器,1,1,1,0.000279,0.02242,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-7.01158,-2.28093,7.02998,3.73962,1,1,1,1
12,689,国调.溪洛渡电厂.500.286,国调.溪洛渡电厂/9#变压器,1,1,1,0.000279,0.02242,0,0,0,0,0,0,1.047619,0,0,0,0,0,0,-6.97145,-2.27726,6.98966,3.72023,1,1,1,1
13,14,四川.金鹅.220.1252,四川.金苏北线,1,1,0,0.007212,0.040762,0.039624,0,0,0,0,0,0,0,0,0,0,0,0,0.411459,-0.0849815,-0.410434,0.0214491,1,1,1,1
13,14,四川.金鹅.220.1252,四川.金苏南线,1,1,0,0.010737,0.054491,0.05277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
13,1112,四川.金鹅.220.1252,四川.金鹅/1#变压器_h,1,1,1,0.001752,0.121707,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.537406,-0.0718287,-0.536707,0.03145,1,1,0,0
13,1115,四川.金鹅.220.1252,四川.金鹅/2#变压器_h,1,1,1,0.001635,0.099299,0,0,0,0,0,0,1.042609,0,0,0,0,0,0,0.65855,-0.0499118,-0.657572,0.0369305,1,1,0,0
15,16,西南.黄岩站.500.1048,西南.黄万一线,1,1,0,0.000765,0.011613,0.903526,0,0,0,0,0,0,0,0,0,0,0,0,5.02316,1.32025,-5.00888,-1.15908,1,1,1,1
15,16,西南.黄岩站.500.1048,西南.黄万二线,1,1,0,0.001077,0.011727,0.905707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
15,47,西南.黄岩站.500.1048,四川.广黄二线,1,1,0,0.000024,0.000298,0.019032,0,0,0,0,0,0,0,0,0,0,0,0,-10.4502,-5.29106,10.4522,5.31536,1,1,1,1
15,47,西南.黄岩站.500.1048,四川.广黄一线,1,1,0,0.000028,0.000334,0.02194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
15,191,西南.黄岩站.500.1048,四川.黄达一线,1,1,0,0.000641,0.008128,0.49089,0,0,0,0,0,0,0,0,0,0,0,0,-2.85262,-1.48064,2.85621,1.51416,1,1,1,1
15,191,西南.黄岩站.500.1048,四川.黄达二线,1,1,0,0.000571,0.007928,0.47224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
15,941,西南.黄岩站.500.1048,四川.黄岩/2#变压器_h,1,1,1,0.000087,0.019007,0,0,0,0,0,0,1,0,0,0,0,0,0,2.35155,-0.593647,-2.35096,0.705265,1,1,0,0
15,942,西南.黄岩站.500.1048,四川.黄岩/1#变压器_h,1,1,1,0.000091,0.017934,0,0,0,0,0,0,1,0,0,0,0,0,0,2.48022,-0.628491,-2.47953,0.74751,1,1,0,0
17,18,西南.洪沟站.500.894,西南.洪板二线,1,1,0,0.000911,0.011365,0.64438,0,0,0,0,0,0,0,0,0,0,0,0,26.9115,6.23383,-26.4028,0.140001,1,1,1,1
17,18,西南.洪沟站.500.894,西南.洪板一线,1,1,0,0.000883,0.011163,0.664069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
17,266,西南.洪沟站.500.894,四川.洪遂线,1,1,0,0.001171,0.015936,0.962697,0,0,0,0,0,0,0,0,0,0,0,0,3.3813,-0.995259,-3.35969,1.27834,1,1,1,1
17,416,西南.洪沟站.500.894,四川.洪内一线,1,1,0,0.000307,0.004099,0.251806,0,0,0,0,0,0,0,0,0,0,0,0,-2.58628,-4.53683,2.59246,4.6142,1,1,1,1
17,416,西南.洪沟站.500.894,四川.洪内二线,1,1,0,0.000303,0.004095,0.257172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
17,975,西南.洪沟站.500.894,四川.洪沟/1#变压器_h,1,1,1,0.000089,0.018327,0,0,0,0,0,0,1,0,0,0,0,0,0,1.99361,-1.56571,-1.99276,1.72736,1,1,0,0
17,977,西南.洪沟站.500.894,四川.洪沟/2#变压器_h,1,1,1,0.000095,0.01758,0,0,0,0,0,0,1,0,0,0,0,0,0,2.05961,-1.52796,-2.05868,1.68702,1,1,0,0
19,20,四川.白马新厂.220.488,四川.白寿线,1,1,0,0.001844,0.010714,0.009685,0,0,0,0,0,0,0,0,0,0,0,0,0.492667,-0.787114,-0.490524,0.791595,1,1,1,1
19,417,四川.白马新厂.220.488,四川.白内一线,1,1,0,0.002908,0.016151,0.016619,0,0,0,0,0,0,0,0,0,0,0,0,-0.789,0.928498,0.791943,-0.935566,1,1,1,1
19,417,四川.白马新厂.220.488,四川.白内二线,1,1,0,0.002847,0.016171,0.016735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
19,482,四川.白马新厂.220.488,四川.白安二线,1,1,0,0.001528,0.007624,0.009177,0,0,0,0,0,0,0,0,0,0,0,0,0.273507,-0.0106986,-0.273431,-6.43901E-05,1,1,1,1
19,482,四川.白马新厂.220.488,四川.白安一线,1,1,0,0.00146,0.007515,0.008978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
19,889,四川.白马新厂.220.488,四川.白马新厂/27#变压器_h,1,1,1,0.000983,0.141021,0,0,0,0,0,0,1.056957,0,0,0,0,0,0,0.0229849,-0.130666,-0.022976,0.0265128,1,1,0,0
20,107,四川.寿溪桥.220.2445,四川.寿松二线,1,1,0,0.001837,0.0108,0.01004,0,0,0,0,0,0,0,0,0,0,0,0,1.49258,0.273819,-1.48978,-0.273419,1,1,1,1
20,107,四川.寿溪桥.220.2445,四川.寿松一线,1,1,0,0.001819,0.010698,0.009589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
20,1407,四川.寿溪桥.220.2445,四川.寿溪桥/1#变压器_h,1,1,1,0.001493,0.095671,0,0,0,0,0,0,1.0375,0,0,0,0,0,0,0.735393,-0.038982,-0.734319,0.0356715,1,1,0,0
20,1759,四川.寿溪桥.220.2445,四川.寿溪桥/2#变压器_h,1,1,1,0.001248,0.09586,0,0,0,0,0,0,1.040217,0,0,0,0,0,0,0.720182,-0.07717,-0.719318,0.0708853,1,1,0,0
21,22,四川.新广兴.220.2847,四川.白新线,1,1,0,0.000689,0.007231,0.006951,0,0,0,0,0,0,0,0,0,0,0,0,-1.45563,-0.0391879,1.45728,0.050077,1,1,1,1
21,1449,四川.新广兴.220.2847,四川.新广兴/#4整流变压器_h,1,1,1,0.00066,0.055694,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.328736,-0.0118547,-0.328655,-0.0306411,1,1,0,0
21,1452,四川.新广兴.220.2847,四川.新广兴/#3整流变压器_h,1,1,1,0.00066,0.055694,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.328736,-0.0118547,-0.328655,-0.0306411,1,1,0,0
21,1455,四川.新广兴.220.2847,四川.新广兴/#2整流变压器_h,1,1,1,0.00066,0.055694,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.328736,-0.0118547,-0.328655,-0.0306411,1,1,0,0
21,1458,四川.新广兴.220.2847,四川.新广兴/#1整流变压器_h,1,1,1,0.00066,0.055694,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.328736,-0.0118547,-0.328655,-0.0306411,1,1,0,0
21,1461,四川.新广兴.220.2847,四川.新广兴/#1动力变压器,1,1,1,0.02725,0.685,0,0,0,0,0,0,0.956522,0,0,0,0,0,0,0.36439,-0.595291,-0.357686,-0.0127915,1,1,1,0
22,27,四川.白石岩.220.499,四川.宝白线,1,1,0,0.0015,0.0091,0.014458,0,0,0,0,0,0,0,0,0,0,0,0,-2.17148,0.219682,2.17952,-0.178979,1,1,1,1
22,1635,四川.白石岩.220.499,四川.白石岩/1#变压器_h,1,1,1,0.001796,0.123333,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0.0698456,-0.159877,-0.0698135,0.0508951,1,1,0,0
22,1638,四川.白石岩.220.499,四川.白石岩/2#变压器_h,1,1,1,0.00104,0.120542,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0.0677292,-0.170822,-0.0677078,0.0644851,1,1,0,0
23,24,四川.新棉.220.2862,四川.坝棉线,1,1,0,0.002486,0.014977,0.013378,0,0,0,0,0,0,0,0,0,0,0,0,-1.12458,-0.16116,1.12818,0.169468,1,1,1,1
23,88,四川.新棉.220.2862,四川.南棉线,1,1,0,0.001129,0.007171,0.005946,0,0,0,0,0,0,0,0,0,0,0,0,-0.800046,-0.0705421,0.800865,0.0693545,1,1,1,1
23,94,四川.新棉.220.2862,四川.桥棉线,1,1,0,0.010027,0.060658,0.089623,0,0,0,0,0,0,0,0,0,0,0,0,-0.486072,-0.290134,0.489517,0.255738,1,1,1,1
23,272,四川.新棉.220.2862,四川.棉汉二线,1,1,0,0.006163,0.040091,0.043877,0,0,0,0,0,0,0,0,0,0,0,0,2.88866,0.61196,-2.86594,-0.503321,1,1,1,1
23,272,四川.新棉.220.2862,四川.棉汉一线,1,1,0,0.003591,0.030321,0.043827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
24,765,四川.姚河坝厂.220.2997,四川.姚河坝厂/2#变压器,1,1,1,0.003007,0.14,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.593659,-0.087843,0.594839,0.0155431,1,1,1,1
24,1001,四川.姚河坝厂.220.2997,四川.姚河坝厂/1#变压器_h,1,1,1,0.003633,0.194,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.534525,-0.0816185,0.535679,-0.0326359,1,1,0,0
25,26,四川.临巴厂.500.1485,四川.巴南线,1,1,0,0.000582,0.008027,0.491207,0,0,0,0,0,0,0,0,0,0,0,0,2.72433,2.64868,-2.71466,-2.52203,1,1,1,1
25,191,四川.临巴厂.500.1485,四川.巴达线,1,1,0,0.00026,0.00443,0.230343,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402201,-1.54121,0.0409291,1.54941,1,1,1,1
25,787,四川.临巴厂.500.1485,四川.临巴厂/31#变压器,1,1,1,0.00057,0.039649,0,0,0,0,0,0,0.975,0,0,0,0,0,0,-2.68413,-1.7542,2.69083,2.18266,1,1,1,1
26,15,四川.南充.500.1633,四川.南黄二线,1,1,0,0.000568,0.006488,0.426457,0,0,0,0,0,0,0,0,0,0,0,0,-3.43082,-6.47298,3.44789,6.67365,1,1,1,1
26,15,四川.南充.500.1633,四川.南黄一线,1,1,0,0.000482,0.006543,0.407503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
26,266,四川.南充.500.1633,四川.南遂线,1,1,0,0.000694,0.010051,0.583802,0,0,0,0,0,0,0,0,0,0,0,0,2.83851,6.24245,-2.7989,-5.67646,1,1,1,1
26,953,四川.南充.500.1633,四川.南充/1#变压器_h,1,1,1,0.000098,0.018073,0,0,0,0,0,0,1,0,0,0,0,0,0,3.21489,-0.557757,-3.21363,0.775737,1,1,0,0
26,955,四川.南充.500.1633,四川.南充/2#变压器_h,1,1,1,0.000133,0.017927,0,0,0,0,0,0,1,0,0,0,0,0,0,3.27323,-0.513743,-3.27147,0.737197,1,1,0,0
27,344,四川.宝珠寺厂.220.543,四川.宝劲线,1,1,0,0.014918,0.088091,0.167618,0,0,0,0,0,0,0,0,0,0,0,0,1.4899,0.0533749,-1.45261,0.0900871,1,1,1,1
27,700,四川.宝珠寺厂.220.543,四川.宝珠寺厂/11#变压器,1,1,1,0.001138,0.055291,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-1.75863,0.0601898,1.76259,0.0826387,1,1,1,1
27,701,四川.宝珠寺厂.220.543,四川.宝珠寺厂/12#变压器,1,1,1,0.001176,0.055,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-1.74826,0.0592254,1.7523,0.0805944,1,1,1,1
27,702,四川.宝珠寺厂.220.543,四川.宝珠寺厂/13#变压器,1,1,1,0.00117,0.055665,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-1.75385,0.0664457,1.7579,0.0763874,1,1,1,1
27,703,四川.宝珠寺厂.220.543,四川.宝珠寺厂/14#变压器,1,1,1,0.001174,0.064125,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-1.74249,0.113407,1.74652,0.0492795,1,1,1,1
28,21,四川.袁家坝.220.3087,四川.袁新线,1,1,0,0.000121,0.001213,0.001545,0,0,0,0,0,0,0,0,0,0,0,0,0.223764,-0.68228,-0.223693,0.681912,1,1,1,1
28,27,四川.袁家坝.220.3087,四川.宝袁一线,1,1,0,0.003236,0.017932,0.026147,0,0,0,0,0,0,0,0,0,0,0,0,-3.31313,0.253913,3.33379,-0.173604,1,1,1,1
28,27,四川.袁家坝.220.3087,四川.宝袁二线,1,1,0,0.003378,0.017987,0.023594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
28,330,四川.袁家坝.220.3087,四川.袁雪线,1,1,0,0.003442,0.019028,0.040688,0,0,0,0,0,0,0,0,0,0,0,0,0.939952,-0.137278,-0.936449,0.13983,1,1,1,1
28,1223,四川.袁家坝.220.3087,四川.袁家坝/1#变压器_h,1,1,1,0.001777,0.120541,0,0,0,0,0,0,1.015,0,0,0,0,0,0,0.519603,0.0209469,-0.519049,-0.0890751,1,1,0,0
28,1226,四川.袁家坝.220.3087,四川.袁家坝/2#变压器_h,1,1,1,0.001811,0.119582,0,0,0,0,0,0,1.015,0,0,0,0,0,0,0.523749,0.015802,-0.523178,-0.0829951,1,1,0,0
29,22,四川.赤化.220.584,四川.赤白线,1,1,0,0.002429,0.015431,0.02063,0,0,0,0,0,0,0,0,0,0,0,0,-0.572687,-0.165288,0.57366,0.157822,1,1,1,1
29,344,四川.赤化.220.584,四川.赤劲线,1,1,0,0.011583,0.071461,0.127677,0,0,0,0,0,0,0,0,0,0,0,0,1.43105,0.0329593,-1.40407,0.0716599,1,1,1,1
29,627,四川.赤化.220.584,四川.赤青线,1,1,0,0.004407,0.033662,0.058187,0,0,0,0,0,0,0,0,0,0,0,0,0.0103809,-0.0239417,-0.0103799,-0.00570968,1,1,1,1
29,634,四川.赤化.220.584,四川.赤剑线,1,1,0,0.000835,0.006732,0.013288,0,0,0,0,0,0,0,0,0,0,0,0,0.10873,0.00329081,-0.108719,-0.00912889,1,1,1,1
29,1941,四川.赤化.220.584,四川.赤化/1#变压器_h,1,1,1,0.001384,0.096966,0,0,0,0,0,0,1.045,0,0,0,0,0,0,0.22948,-0.126221,-0.229387,0.0465919,1,1,0,0
