bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
81,1316,0,1,1,1.00177,0.243928,0,0,0,0,220,230,0,0,0,0,0,1.001769565,0.244,0,0,1,0,0
82,1544,0,1,1,1.00916,-7.33571,0,0,0,0,220,230,0,0,0,0,0,1.009165217,0,0,0,1,0,0
83,1209,0,1,1,1.00911,-7.33062,0,0,0,0,220,230,0,0,0,0,0,1.009117391,0,0,0,1,0,0
84,1568,0,1,1,1.00589,-8.44066,0,0,0,0,220,230,0,0,0,0,0,1.005886957,0,0,0,1,0,0
85,2969,0,1,1,1.02172,3.85918,0,-0.2396,0,0,220,230,0,0,0,0,0,1.021713043,3.859,0,0,1,0,0
86,2062,0,1,1,1.01299,-15.9936,0.00021,0.0003,0,0,220,230,0,0,0,0,0,1.012995652,0,0,0,1,0,0
87,1558,0,1,1,1.01306,-15.9945,0,0,0,0,220,230,0,0,0,0,0,1.01306087,0,0,0,1,0,0
88,1592,0,1,1,1.0073,-14.1422,0,0,0,0,220,230,0,0,0,0,0,1.007295652,0,0,0,1,0,0
89,723,0,1,1,1.00477,-15.2404,0,-0.04784,0,0,220,230,0,0,0,0,0,1.004769565,0,0,0,1,0,0
90,1303,0,1,1,1.01008,-3.46476,0,0,0,0,500,525,0,0,0,0,0,1.010085714,0,0,0,1,0,0
91,833,0,1,1,1.00627,-14.4252,21.7226,0.40171,0,0,500,525,0,0,0,0,0,1.006272381,0,2169.97,42.03,1,0,0
92,600,0,1,1,1.01718,5.64537,0,0,0,0,220,230,0,0,0,0,0,1.017182609,5.645,0,0,1,0,0
93,2128,0,1,1,1.01171,-15.3223,0,0,0,0,220,230,0,0,0,0,0,1.011704348,0,0,0,1,0,0
94,1672,0,1,1,0.997993,-0.00793,0,0,0,0,220,230,0,0,0,0,0,0.997991304,0,0,0,1,0,0
95,1380,0,1,1,0.998917,-0.523055,0,0,0,0,220,230,0,0,0,0,0,0.998917391,0,0,0,1,0,0
96,1392,0,1,1,0.998911,-20.75,0,-0.02186,0,0,220,230,0,0,0,0,0,0.998913043,0,0,0,1,0,0
97,414,0,1,1,0.996567,-16.3312,0,0,0,0,220,230,0,0,0,0,0,0.996565217,0,0,0,1,0,0
98,459,0,1,1,1.00401,-21.2129,0,0,0,0,220,230,0,0,0,0,0,1.004017391,0,0,0,1,0,0
99,9061,0,1,1,1.00312,-21.2693,0,0,0,0,220,230,0,0,0,0,0,1.003117391,0,0,0,1,0,0
100,1428,0,1,1,1.00024,-0.758232,0,0,0,0,220,230,0,0,0,0,0,1.00023913,0,0,0,1,0,0
101,1142,0,1,1,0.999781,-0.740173,0,0,0,0,220,230,0,0,0,0,0,0.999782609,0,0,0,1,0,0
102,1459,0,1,1,1.01437,-6.60381,0,0,0,0,500,525,0,0,0,0,0,1.014369524,0,0,0,1,0,0
103,1852,0,1,1,1.00962,-8.76874,0,0,0,0,500,525,0,0,0,0,0,1.009622857,0,0,0,1,0,0
104,1902,0,1,1,1.00016,-1.06264,0,0,0,0,220,230,0,0,0,0,0,1.000156522,0,0,0,1,0,0
105,1561,0,1,1,1.0059,-17.1903,0,0,0,0,220,230,0,0,0,0,0,1.005904348,0,0,0,1,0,0
106,750,0,1,1,1.00376,-8.76264,0,0,0,0,220,230,0,0,0,0,0,1.00376087,0,0,0,1,0,0
107,815,0,1,1,1.00622,-19.6275,0,0,0,0,220,230,0,0,0,0,0,1.006226087,0,0,0,1,0,0
108,1700,0,1,1,1.00558,-21.2913,0,0,0,0,220,230,0,0,0,0,0,1.005582609,0,0,0,1,0,0
109,1551,0,1,1,1.00863,-20.6895,0,0,0,0,220,230,0,0,0,0,0,1.008626087,0,0,0,1,0,0
110,1115,0,1,1,1.00899,-15.9726,0,0,0,0,500,525,0,0,0,0,0,1.008992381,0,0,0,1,0,0
