tap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse
57,63,1,1,1,0,0.001863,0.009879,0.010743,0,0,0,0,0,0,0,0,0,0,0,0,0.12939,-0.02077,-0.12936,-0.00081,1,1,1,1
57,30,1,1,1,0,0.003025,0.01535,0.014865,0,0,0,0,0,0,0,0,0,0,0,0,-0.05079,-0.13301,0.05084,0.10311,1,1,1,1
54,64,1,1,1,0,0.002535,0.013792,0.144349,0,0,0,0,0,0,0,0,0,0,0,0,0.50973,-0.69889,-0.50831,0.41349,1,1,1,1
64,54,1,1,1,0,0.002247,0.019244,0.143443,0,0,0,0,0,0,0,0,0,0,0,0,-0.3937,0.2345,0.39436,-0.52015,1,1,1,1
61,65,1,1,1,0,0.001629,0.009477,0.01671,0,0,0,0,0,0,0,0,0,0,0,0,-0.2757,-0.04138,0.27582,0.00897,1,1,1,1
66,61,1,1,1,0,0.002868,0.016648,0.029152,0,0,0,0,0,0,0,0,0,0,0,0,0.58322,-0.47623,-0.58164,0.42798,1,1,1,1
33,67,1,1,1,0,0.003701,0.020509,0.020904,0,0,0,0,0,0,0,0,0,0,0,0,-0.54862,-0.14141,0.54979,0.10582,1,1,1,1
68,41,1,1,1,0,0.002791,0.015578,0.055419,0,0,0,0,0,0,0,0,0,0,0,0,-0.54543,0.2686,0.54655,-0.37322,1,1,1,1
68,41,1,1,1,0,0.003399,0.016713,0.029034,0,0,0,0,0,0,0,0,0,0,0,0,-0.49897,0.28347,0.50014,-0.33578,1,1,1,1
69,70,1,1,1,0,0.025662,0.142949,0.128473,0,0,0,0,0,0,0,0,0,0,0,0,-0.83337,0.03661,0.85191,-0.19139,1,1,1,1
71,69,1,1,1,0,0.002427,0.019021,0.034347,0,0,0,0,0,0,0,0,0,0,0,0,-0.01566,0.0635,0.01568,-0.13206,1,1,1,1
71,69,1,1,1,0,0.000543,0.021064,0.034538,0,0,0,0,0,0,0,0,0,0,0,0,-0.02318,0.0526,0.02318,-0.12156,1,1,1,1
72,73,1,1,1,0,0.002258,0.012787,0.027743,0,0,0,0,0,0,0,0,0,0,0,0,0.20266,0.04718,-0.20255,-0.10205,1,1,1,1
72,73,1,1,1,0,0.002222,0.012762,0.02825,0,0,0,0,0,0,0,0,0,0,0,0,0.20296,0.04734,-0.20285,-0.10323,1,1,1,1
74,75,1,1,1,0,0.000958,0.007471,0.013397,0,0,0,0,0,0,0,0,0,0,0,0,-0.99483,0.15765,0.99581,-0.17685,1,1,1,1
76,77,1,1,1,0,0.004602,0.025304,0.024299,0,0,0,0,0,0,0,0,0,0,0,0,0.24109,-0.21741,-0.24066,0.17079,1,1,1,1
76,78,1,1,1,0,0.001466,0.008822,0.016361,0,0,0,0,0,0,0,0,0,0,0,0,0.18303,-0.00549,-0.18298,-0.02709,1,1,1,1
59,79,1,1,1,0,0.007183,0.039792,0.037697,0,0,0,0,0,0,0,0,0,0,0,0,-0.91497,0.04819,0.92102,-0.09066,1,1,1,1
80,76,1,1,1,0,0.002399,0.012966,0.01666,0,0,0,0,0,0,0,0,0,0,0,0,-0.97866,-0.07767,0.98097,0.05678,1,1,1,1
81,76,1,1,1,0,0.001156,0.011779,0.024667,0,0,0,0,0,0,0,0,0,0,0,0,-1.04576,0.75399,1.04769,-0.78433,1,1,1,1
81,76,1,1,1,0,0.001111,0.01193,0.024484,0,0,0,0,0,0,0,0,0,0,0,0,-1.03686,0.73946,1.03867,-0.76966,1,1,1,1
82,74,1,1,1,0,0.001998,0.015559,0.027356,0,0,0,0,0,0,0,0,0,0,0,0,-0.21281,-0.10093,0.21291,0.04706,1,1,1,1
83,84,1,1,1,0,0.000245,0.001182,0.001501,0,0,0,0,0,0,0,0,0,0,0,0,-0.5112,-0.19905,0.51127,0.1964,1,1,1,1
85,84,1,1,1,0,0.002479,0.013556,0.015012,0,0,0,0,0,0,0,0,0,0,0,0,-0.59873,0.05308,0.59962,-0.07828,1,1,1,1
85,84,1,1,1,0,0.00245,0.01362,0.014278,0,0,0,0,0,0,0,0,0,0,0,0,-0.59641,0.05183,0.59729,-0.07558,1,1,1,1
26,15,1,1,1,0,0.000568,0.006488,0.426457,0,0,0,0,0,0,0,0,0,0,0,0,0.34756,-0.62024,-0.34747,-0.23507,1,1,1,1
26,15,1,1,1,0,0.000482,0.006543,0.407503,0,0,0,0,0,0,0,0,0,0,0,0,0.34763,-0.59504,-0.34755,-0.22222,1,1,1,1
23,86,1,1,1,0,0.001129,0.007171,0.005946,0,0,0,0,0,0,0,0,0,0,0,0,-0.36523,0.02441,0.36538,-0.03565,1,1,1,1
87,88,1,1,1,0,0.001663,0.008255,0.00838,0,0,0,0,0,0,0,0,0,0,0,0,-0.16462,0.03025,0.16467,-0.04729,1,1,1,1
89,90,1,1,1,0,0.000728,0.005592,0.008571,0,0,0,0,0,0,0,0,0,0,0,0,1.88058,0.76203,-1.87752,-0.75521,1,1,1,1
91,17,1,1,1,0,0.001796,0.029334,1.757581,0,0,0,0,0,0,0,0,0,0,0,0,3.86975,-1.48702,-3.84353,1.77985,1,1,1,1
23,92,1,1,1,0,0.010027,0.060658,0.089623,0,0,0,0,0,0,0,0,0,0,0,0,-0.23067,-0.15391,0.23123,-0.02737,1,1,1,1
93,94,1,1,1,0,0.000991,0.005357,0.022532,0,0,0,0,0,0,0,0,0,0,0,0,0.94376,-0.32145,-0.94279,0.28151,1,1,1,1
95,96,1,1,1,0,0.001298,0.007455,0.040934,0,0,0,0,0,0,0,0,0,0,0,0,-0.63372,0.07509,0.63425,-0.15512,1,1,1,1
95,96,1,1,1,0,0.00173,0.008704,0.037056,0,0,0,0,0,0,0,0,0,0,0,0,-0.53788,0.07466,0.53839,-0.14728,1,1,1,1
60,97,1,1,1,0,0.001706,0.010514,0.021951,0,0,0,0,0,0,0,0,0,0,0,0,0.20084,0.01973,-0.20077,-0.06309,1,1,1,1
60,97,1,1,1,0,0.001695,0.010514,0.021918,0,0,0,0,0,0,0,0,0,0,0,0,0.20082,0.01997,-0.20075,-0.06326,1,1,1,1
64,98,1,1,1,0,0.000697,0.003628,0.130044,0,0,0,0,0,0,0,0,0,0,0,0,0.212,-0.30308,-0.21195,0.03747,1,1,1,1
64,99,1,1,1,0,0.000714,0.003601,0.130284,0,0,0,0,0,0,0,0,0,0,0,0,0.22086,-0.28361,-0.22081,0.01752,1,1,1,1
100,101,1,1,1,0,0.000473,0.002696,0.009684,0,0,0,0,0,0,0,0,0,0,0,0,0.16901,0.05938,-0.169,-0.07874,1,1,1,1
100,101,1,1,1,0,0.000433,0.002722,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0.16671,0.06142,-0.16669,-0.08101,1,1,1,1
100,94,1,1,1,0,0.000485,0.0028,0.008448,0,0,0,0,0,0,0,0,0,0,0,0,-0.29194,0.23935,0.29201,-0.25589,1,1,1,1
100,94,1,1,1,0,0.000455,0.0028,0.006875,0,0,0,0,0,0,0,0,0,0,0,0,-0.29501,0.2383,0.29508,-0.25169,1,1,1,1
102,103,1,1,1,0,0.000883,0.01242,0.681292,0,0,0,0,0,0,0,0,0,0,0,0,1.38322,-0.46812,-1.38151,1.41502,1,1,1,1
102,103,1,1,1,0,0.000887,0.012501,0.691331,0,0,0,0,0,0,0,0,0,0,0,0,1.3742,-0.47959,-1.37252,1.40598,1,1,1,1
104,100,1,1,1,0,0.000575,0.005885,0.012682,0,0,0,0,0,0,0,0,0,0,0,0,-0.59866,0.03318,0.59887,-0.05654,1,1,1,1
104,100,1,1,1,0,0.000614,0.003217,0.041676,0,0,0,0,0,0,0,0,0,0,0,0,-1.06874,0.13919,1.06946,-0.21912,1,1,1,1
20,105,1,1,1,0,0.001837,0.0108,0.01004,0,0,0,0,0,0,0,0,0,0,0,0,0.2339,-0.07528,-0.23379,0.056,1,1,1,1
20,105,1,1,1,0,0.001819,0.010698,0.009589,0,0,0,0,0,0,0,0,0,0,0,0,0.23615,-0.07544,-0.23604,0.05705,1,1,1,1
85,106,1,1,1,0,0.001619,0.009112,0.010642,0,0,0,0,0,0,0,0,0,0,0,0,1.34266,-0.0239,-1.33975,0.01899,1,1,1,1
85,106,1,1,1,0,0.001618,0.009112,0.011427,0,0,0,0,0,0,0,0,0,0,0,0,1.34267,-0.02463,-1.33976,0.01816,1,1,1,1
105,107,1,1,1,0,0.010346,0.053293,0.04977,0,0,0,0,0,0,0,0,0,0,0,0,0.13063,-0.11553,-0.13041,0.01765,1,1,1,1
105,107,1,1,1,0,0.010147,0.051099,0.049091,0,0,0,0,0,0,0,0,0,0,0,0,0.13583,-0.11822,-0.1356,0.02174,1,1,1,1
50,29,1,1,1,0,0.016832,0.106797,0.093252,0,0,0,0,0,0,0,0,0,0,0,0,0.61518,0.07267,-0.60851,0.09534,1,1,1,1
108,109,1,1,1,0,0.005011,0.029432,0.027549,0,0,0,0,0,0,0,0,0,0,0,0,-0.21858,-0.00167,0.21883,-0.05146,1,1,1,1
108,109,1,1,1,0,0.005068,0.02995,0.027549,0,0,0,0,0,0,0,0,0,0,0,0,-0.21486,-0.00233,0.2151,-0.05083,1,1,1,1
1,110,1,1,1,0,0.000434,0.00627,0.358346,0,0,0,0,0,0,0,0,0,0,0,0,0.76917,-0.39906,-0.76891,-0.32777,1,1,1,1
111,112,1,1,1,0,0.000998,0.007394,0.037474,0,0,0,0,0,0,0,0,0,0,0,0,1.14313,-0.16668,-1.1418,0.10188,1,1,1,1
111,112,1,1,1,0,0.001043,0.007328,0.040264,0,0,0,0,0,0,0,0,0,0,0,0,1.15125,-0.17889,-1.14984,0.1086,1,1,1,1
113,111,1,1,1,0,0.003185,0.017703,0.048142,0,0,0,0,0,0,0,0,0,0,0,0,-1.07284,0.04052,1.07656,-0.11553,1,1,1,1
30,58,1,1,1,0,0.001396,0.011485,0.021487,0,0,0,0,0,0,0,0,0,0,0,0,0.30036,0.0809,-0.30022,-0.12335,1,1,1,1
114,115,1,1,1,0,0.011505,0.068507,0.108714,0,0,0,0,0,0,0,0,0,0,0,0,-1.45995,0.09043,1.48508,-0.15878,1,1,1,1
114,115,1,1,1,0,0.011609,0.069233,0.109603,0,0,0,0,0,0,0,0,0,0,0,0,-1.44476,0.08711,1.46958,-0.1588,1,1,1,1
85,115,1,1,1,0,0.004989,0.027905,0.026399,0,0,0,0,0,0,0,0,0,0,0,0,-1.05889,0.0265,1.06448,-0.04837,1,1,1,1
85,115,1,1,1,0,0.004854,0.02794,0.02651,0,0,0,0,0,0,0,0,0,0,0,0,-1.05873,0.02121,1.06417,-0.04328,1,1,1,1
113,116,1,1,1,0,0.00093,0.003749,0.003782,0,0,0,0,0,0,0,0,0,0,0,0,0.61047,-0.0397,-0.61012,0.03362,1,1,1,1
117,114,1,1,1,0,0.002748,0.01573,0.014127,0,0,0,0,0,0,0,0,0,0,0,0,-1.07712,0.06925,1.08036,-0.07874,1,1,1,1
118,70,1,1,1,0,0.001353,0.006781,0.013014,0,0,0,0,0,0,0,0,0,0,0,0,-0.00001,-0.00003,0.00001,-0.02625,1,1,1,1
69,119,1,1,1,0,0.01148,0.064811,0.061136,0,0,0,0,0,0,0,0,0,0,0,0,-0.30641,-0.01455,0.30752,-0.10145,1,1,1,1
120,112,1,1,1,0,0.003531,0.018996,0.019027,0,0,0,0,0,0,0,0,0,0,0,0,-0.53378,-0.12657,0.53484,0.09454,1,1,1,1
120,112,1,1,1,0,0.003574,0.019006,0.019052,0,0,0,0,0,0,0,0,0,0,0,0,-0.53353,-0.12539,0.5346,0.0933,1,1,1,1
103,121,1,1,1,0,0.000475,0.010749,0.602622,0,0,0,0,0,0,0,0,0,0,0,0,3.55704,-0.53418,-3.55108,1.75426,1,1,1,1
103,121,1,1,1,0,0.000488,0.01068,0.580552,0,0,0,0,0,0,0,0,0,0,0,0,3.57961,-0.51658,-3.57342,1.78198,1,1,1,1
122,123,1,1,1,0,0.000791,0.003638,0.003112,0,0,0,0,0,0,0,0,0,0,0,0,-0.35205,0.06191,0.35215,-0.06771,1,1,1,1
124,104,1,1,1,0,0.002842,0.01401,0.026457,0,0,0,0,0,0,0,0,0,0,0,0,-0.42979,0.07976,0.43034,-0.13017,1,1,1,1
124,104,1,1,1,0,0.002636,0.0144,0.028439,0,0,0,0,0,0,0,0,0,0,0,0,-0.42161,0.06725,0.4221,-0.12169,1,1,1,1
125,112,1,1,1,0,0.006218,0.03335,0.033429,0,0,0,0,0,0,0,0,0,0,0,0,-0.16679,0.16361,0.1672,-0.22833,1,1,1,1
125,112,1,1,1,0,0.006485,0.035255,0.034409,0,0,0,0,0,0,0,0,0,0,0,0,-0.1583,0.15167,0.15868,-0.21847,1,1,1,1
126,14,1,1,1,0,0.007351,0.040715,0.040505,0,0,0,0,0,0,0,0,0,0,0,0,0.27576,-0.06725,-0.27519,-0.00967,1,1,1,1
126,14,1,1,1,0,0.007416,0.040038,0.039658,0,0,0,0,0,0,0,0,0,0,0,0,0.28006,-0.06812,-0.27947,-0.00708,1,1,1,1
127,90,1,1,1,0,0.005078,0.027671,0.028163,0,0,0,0,0,0,0,0,0,0,0,0,-0.28937,-0.05242,0.28981,0.00034,1,1,1,1
126,105,1,1,1,0,0.005335,0.029816,0.031179,0,0,0,0,0,0,0,0,0,0,0,0,0.44677,-0.16236,-0.4456,0.1071,1,1,1,1
28,21,1,1,1,0,0.000121,0.001213,0.001545,0,0,0,0,0,0,0,0,0,0,0,0,1.30147,0.31117,-1.30126,-0.31219,1,1,1,1
128,34,1,1,1,0,0.003072,0.012288,0.010308,0,0,0,0,0,0,0,0,0,0,0,0,0.33277,-0.07914,-0.33241,0.05996,1,1,1,1
129,73,1,1,1,0,0.002903,0.016152,0.020803,0,0,0,0,0,0,0,0,0,0,0,0,0.52136,-0.06433,-0.52057,0.02719,1,1,1,1
129,73,1,1,1,0,0.002749,0.014501,0.0174,0,0,0,0,0,0,0,0,0,0,0,0,0.5792,-0.07133,-0.57827,0.04147,1,1,1,1
130,120,1,1,1,0,0.00181,0.009605,0.009809,0,0,0,0,0,0,0,0,0,0,0,0,0.38236,-0.19127,-0.38203,0.17366,1,1,1,1
130,120,1,1,1,0,0.001819,0.009604,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0.38213,-0.1916,-0.3818,0.17401,1,1,1,1
46,131,1,1,1,0,0.000931,0.003722,0.007942,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01582,0,-0.00002,1,1,1,1
32,132,1,1,1,0,0.001533,0.008932,0.016435,0,0,0,0,0,0,0,0,0,0,0,0,1.12452,-0.20512,-1.12247,0.18515,1,1,1,1
35,132,1,1,1,0,0.000038,0.000285,0.000546,0,0,0,0,0,0,0,0,0,0,0,0,-1.01726,-0.82428,1.01732,0.82372,1,1,1,1
125,133,1,1,1,0,0.001645,0.009225,0.015595,0,0,0,0,0,0,0,0,0,0,0,0,-0.99652,-0.0363,0.99814,0.01396,1,1,1,1
134,135,1,1,1,0,0.000199,0.001089,0.000515,0,0,0,0,0,0,0,0,0,0,0,0,0.1627,0.01879,-0.16269,-0.01978,1,1,1,1
136,137,1,1,1,0,0.000378,0.00322,0.005963,0,0,0,0,0,0,0,0,0,0,0,0,1.11951,0.27241,-1.11901,-0.28009,1,1,1,1
136,137,1,1,1,0,0.00038,0.003298,0.005922,0,0,0,0,0,0,0,0,0,0,0,0,1.09263,0.2683,-1.09215,-0.276,1,1,1,1
136,137,1,1,1,0,0.000385,0.003304,0.006138,0,0,0,0,0,0,0,0,0,0,0,0,1.09087,0.26617,-1.09039,-0.27432,1,1,1,1
138,106,1,1,1,0,0.001112,0.013586,0.026577,0,0,0,0,0,0,0,0,0,0,0,0,0.71803,0.08851,-0.71745,-0.13455,1,1,1,1
4,17,1,1,1,0,0.000531,0.007651,0.421177,0,0,0,0,0,0,0,0,0,0,0,0,3.5892,-0.63926,-3.58242,-0.11611,1,1,1,1
4,17,1,1,1,0,0.000552,0.007645,0.427062,0,0,0,0,0,0,0,0,0,0,0,0,3.59096,-0.65517,-3.5839,-0.11208,1,1,1,1
139,140,1,1,1,0,0.005648,0.039679,0.067434,0,0,0,0,0,0,0,0,0,0,0,0,-1.37585,-0.13137,1.38674,0.07358,1,1,1,1
141,48,1,1,1,0,0.000429,0.002533,0.003746,0,0,0,0,0,0,0,0,0,0,0,0,0.50141,-0.12215,-0.50129,0.11538,1,1,1,1
141,48,1,1,1,0,0.000431,0.002654,0.003481,0,0,0,0,0,0,0,0,0,0,0,0,0.47985,-0.11335,-0.47975,0.10707,1,1,1,1
102,142,1,1,1,0,0.001194,0.017825,1.040935,0,0,0,0,0,0,0,0,0,0,0,0,-1.45726,1.34007,1.45978,-0.88438,1,1,1,1
102,142,1,1,1,0,0.001165,0.017839,1.049157,0,0,0,0,0,0,0,0,0,0,0,0,-1.45599,1.32937,1.45844,-0.89051,1,1,1,1
33,143,1,1,1,0,0.005691,0.032224,0.036095,0,0,0,0,0,0,0,0,0,0,0,0,0.00037,-0.08403,-0.00035,0.01172,1,1,1,1
33,144,1,1,1,0,0.005463,0.032346,0.035289,0,0,0,0,0,0,0,0,0,0,0,0,0.00031,-0.08212,-0.0003,0.01142,1,1,1,1
145,146,1,1,1,0,0.002814,0.020445,0.036494,0,0,0,0,0,0,0,0,0,0,0,0,0.66978,-0.05556,-0.66851,-0.00755,1,1,1,1
147,148,1,1,1,0,0.000338,0.001584,0.001454,0,0,0,0,0,0,0,0,0,0,0,0,-0.08036,0.01322,0.08036,-0.01615,1,1,1,1
129,137,1,1,1,0,0.000543,0.004943,0.00843,0,0,0,0,0,0,0,0,0,0,0,0,-0.87249,-0.02816,0.8729,0.01505,1,1,1,1
129,137,1,1,1,0,0.000529,0.004936,0.008505,0,0,0,0,0,0,0,0,0,0,0,0,-0.87385,-0.03059,0.87426,0.01734,1,1,1,1
