bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
1718,四川.保宁.110.535,0,1,1,1.02694,-17.7091,0.46045,0.00398,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1719,四川.保宁.10.537,0,1,1,0.98012,-18.1038,0.0473,-0.063,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1720,四川.天全ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1721,四川.天全.110.2725,0,1,1,0.992297,-5.04738,0.08168,-0.07376,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1722,四川.天全.35.2727,0,1,1,0.982126,-5.0195,-0.01492,-0.00337,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1723,四川.天全ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1724,四川.天全.110.2724,0,1,1,0.992322,-5.03587,0.05857,-0.07017,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1725,四川.天全.35.2726,0,1,1,0.982299,-5.07441,0.00449,-0.00641,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1726,四川.盖家坪ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1727,四川.盖家坪.110.833,0,1,1,0.984295,-17.825,0.33993,0.02838,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1728,四川.盖家坪.10.10930,0,1,1,0.936079,-18.0258,0.00169,-0.00639,0,0,10,10.5,0,0,0,0.24,0,0.936095238,0,0,0,1,0,0
1729,四川.永郎ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1730,四川.永郎.110.2096,0,1,1,1.03914,0.403898,0.00087,-0.00999,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1731,四川.永郎.35.2099,0,1,1,1.02394,0.567506,-0.04521,0.0612,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1732,四川.永郎ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1733,四川.永郎.110.2095,0,1,1,1.03662,0.14677,0.00025,-0.00976,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1734,四川.永郎.35.2098,0,1,1,1.01989,0.153193,0.00025,0.08446,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1735,四川.先锋ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1736,四川.先锋.110.1882,0,1,1,0.980786,-12.912,0.49964,0.0397,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1737,四川.先锋.10.1884,0,1,1,0.940097,-13.1554,0.00284,-0.00398,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1738,四川.洪江ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1739,四川.洪江.110.926,0,1,1,0.982854,-13.096,0.35593,-0.0095,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1740,四川.洪江.10.928,0,1,1,0.934993,-13.26,-0.00056,-0.00841,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1741,四川.长顺ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1742,四川.长顺.110.573,0,1,1,1.00222,-17.6036,0.86863,-0.03691,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1743,四川.长顺.10.576,0,1,1,0.953545,-17.9435,-0.00207,-0.00592,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1744,四川.大同ZXD,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1745,四川.大同.110.3355,0,1,1,0.985741,-17.6765,0.4381,0.01296,0,0,110,115,0,0,0,0,0,0,0,0,0,0,0,0
1746,四川.大同.35.3360,0,1,1,0.975115,-17.9066,0.00184,-0.00499,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
