tap_bus,z_bus,st,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse
1,2,西南.谭家湾.500.1727,西南.谭德二线,1,1,0,0.000055,0.001198,0.078281,0,0,0,0,0,0,0,0,0,0,0,0,-12.050229,-0.06791,12.058161,0.0816,1,1,1,1
1,2,西南.谭家湾.500.1727,西南.谭德一线,1,1,0,0.000065,0.001219,0.151109,0,0,0,0,0,0,0,0,0,0,0,0,-11.839411,-0.05685,11.84842,-0.07989,1,1,1,1
2,3,国调.德阳换流站.500.4177,国调.德宝直流极1线路,1,1,0,0.000544,0.008073,0.523577,0,0,0,0,0,0,0,0,0,0,0,0,-11.980649,6.40044,12.083621,-5.88806,1,1,1,1
4,5,西南.泸州.500.2288,西南.泸复二线,1,1,0,0.000738,0.009575,0.582413,0,0,0,0,0,0,0,0,0,0,0,0,-2.51824,0.46711,2.52294,-0.75187,1,1,1,1
4,5,西南.泸州.500.2288,西南.泸复三线,1,1,0,0.000731,0.009318,0.596693,0,0,0,0,0,0,0,0,0,0,0,0,-2.58686,0.46256,2.59178,-0.7743,1,1,1,1
4,5,西南.泸州.500.2288,西南.泸复一线,1,1,0,0.000759,0.009541,0.578865,0,0,0,0,0,0,0,0,0,0,0,0,-2.52618,0.47759,2.53105,-0.75503,1,1,1,1
2,6,国调.德阳换流站.500.4177,国调.德宝直流极2线路,1,1,0,0.000544,0.008073,0.523577,0,0,0,0,0,0,0,0,0,0,0,0,-11.863681,6.38262,11.96501,-5.89442,1,1,1,1
7,8,国调.官地电厂.500.189,国调.官月Ⅰ线,1,1,0,0.000301,0.003585,0.184517,0,0,0,0,0,0,0,0,0,0,0,0,3.04643,-0.71416,-3.04366,0.36381,1,1,1,1
7,8,国调.官地电厂.500.189,国调.官月Ⅱ线,1,1,0,0.00004,0.003585,0.183737,0,0,0,0,0,0,0,0,0,0,0,0,3.08699,-0.49179,-3.08662,0.1433,1,1,1,1
9,5,国调.向家坝.500.277,国调.向复一线,1,1,0,0.00022,0.003583,0.214905,0,0,0,0,0,0,0,0,0,0,0,0,6.70733,-0.56835,-6.69743,0.29849,1,1,1,1
9,5,国调.向家坝.500.277,国调.向复二线,1,1,0,0.00022,0.003583,0.214905,0,0,0,0,0,0,0,0,0,0,0,0,6.70733,-0.56835,-6.69743,0.29849,1,1,1,1
10,5,国调.向家坝.500.276,国调.向复三线,1,1,0,0.00022,0.003583,0.214905,0,0,0,0,0,0,0,0,0,0,0,0,6.33425,-0.43536,-6.32545,0.14754,1,1,1,1
10,5,国调.向家坝.500.276,国调.向复四线,1,1,0,0.00022,0.003583,0.214905,0,0,0,0,0,0,0,0,0,0,0,0,6.33425,-0.43536,-6.32545,0.14754,1,1,1,1
11,5,国调.宜宾换流.500.6204,国调.宾复Ⅱ线,1,1,0,0.00006,0.001267,0.089923,0,0,0,0,0,0,0,0,0,0,0,0,2.23182,-1.26432,-2.23144,1.09224,1,1,1,1
12,11,国调.溪洛渡电厂.500.286,国调.溪宾Ⅰ线,1,1,0,0.00048,0.009556,0.561815,0,0,0,0,0,0,0,0,0,0,0,0,15.77077,-0.37219,-15.65098,1.63694,1,1,1,1
12,11,国调.溪洛渡电厂.500.286,国调.溪宾Ⅱ线,1,1,0,0.000412,0.009012,0.568609,0,0,0,0,0,0,0,0,0,0,0,0,16.72571,-0.29281,-16.60998,1.6892,1,1,1,1
12,11,国调.溪洛渡电厂.500.286,国调.溪宾Ⅲ线,1,1,0,0.00041,0.009021,0.570427,0,0,0,0,0,0,0,0,0,0,0,0,16.708361,-0.29042,-16.59342,1.68059,1,1,1,1
14,13,四川.金鹅.220.1051,四川.金苏南线,1,1,0,0.010737,0.054491,0.05277,0,0,0,0,0,0,0,0,0,0,0,0,0.00012,-0.08752,-0.00011,-0.01597,1,1,1,1
15,16,西南.黄岩.500.943,西南.黄万一线,1,1,0,0.000765,0.011613,0.903526,0,0,0,0,0,0,0,0,0,0,0,0,-2.86478,-0.59663,2.87113,0.53837,1,1,1,1
15,16,西南.黄岩.500.943,西南.黄万二线,1,1,0,0.001077,0.011727,0.905707,0,0,0,0,0,0,0,0,0,0,0,0,-2.82231,-0.52948,2.83104,0.45188,1,1,1,1
17,18,西南.洪沟.500.886,西南.洪板二线,1,1,0,0.000911,0.011365,0.64438,0,0,0,0,0,0,0,0,0,0,0,0,6.69955,-0.18461,-6.65865,-0.58952,1,1,1,1
17,18,西南.洪沟.500.886,西南.洪板一线,1,1,0,0.000883,0.011163,0.664069,0,0,0,0,0,0,0,0,0,0,0,0,6.82094,-0.18836,-6.77987,-0.61568,1,1,1,1
19,20,四川.白马新厂.220.488,四川.白寿线,1,1,0,0.001844,0.010714,0.009685,0,0,0,0,0,0,0,0,0,0,0,0,0.51821,-0.06671,-0.5177,0.05056,1,1,1,1
21,22,四川.新广兴.220.1908,四川.白新线,1,1,0,0.000689,0.007231,0.006951,0,0,0,0,0,0,0,0,0,0,0,0,-0.81181,-0.10141,0.81227,0.09226,1,1,1,1
23,24,四川.新棉.220.1923,四川.坝棉线,1,1,0,0.002486,0.014977,0.013378,0,0,0,0,0,0,0,0,0,0,0,0,-0.89498,0.06783,0.89695,-0.08345,1,1,1,1
25,26,四川.临巴厂.500.1154,四川.巴南线,1,1,0,0.000582,0.008027,0.491207,0,0,0,0,0,0,0,0,0,0,0,0,-0.37489,-0.07945,0.37507,-0.08242,1,1,1,1
22,27,四川.白石岩.220.499,四川.宝白线,1,1,0,0.0015,0.0091,0.014458,0,0,0,0,0,0,0,0,0,0,0,0,-1.09288,0.23803,1.09476,-0.25572,1,1,1,1
28,27,四川.袁家坝.220.2148,四川.宝袁一线,1,1,0,0.003236,0.017933,0.026147,0,0,0,0,0,0,0,0,0,0,0,0,-0.79208,0.10904,0.79416,-0.15003,1,1,1,1
29,22,四川.赤化.220.580,四川.赤白线,1,1,0,0.002429,0.015431,0.02063,0,0,0,0,0,0,0,0,0,0,0,0,0.0572,0.14532,-0.05713,-0.18647,1,1,1,1
30,29,四川.天明.220.1769,四川.赤天二线,1,1,0,0.018376,0.079203,0.075271,0,0,0,0,0,0,0,0,0,0,0,0,-0.02581,-0.1139,0.02585,-0.03765,1,1,1,1
31,32,四川.平春.220.1376,四川.东平二线,1,1,0,0.002735,0.012637,0.009455,0,0,0,0,0,0,0,0,0,0,0,0,-0.32197,0.18545,0.32237,-0.20191,1,1,1,1
31,32,四川.平春.220.1376,四川.东平三线,1,1,0,0.002174,0.01228,0.010813,0,0,0,0,0,0,0,0,0,0,0,0,-0.34124,0.17849,0.34158,-0.19749,1,1,1,1
31,32,四川.平春.220.1376,四川.东平一线,1,1,0,0.001435,0.009735,0.012543,0,0,0,0,0,0,0,0,0,0,0,0,-0.43919,0.21472,0.43955,-0.23655,1,1,1,1
33,34,四川.石棉.220.1561,四川.东石线,1,1,0,0.003371,0.021122,0.032756,0,0,0,0,0,0,0,0,0,0,0,0,-0.88474,0.17395,0.88753,-0.22177,1,1,1,1
35,32,四川.修文.220.1958,四川.东文二线,1,1,0,0.001321,0.009384,0.012474,0,0,0,0,0,0,0,0,0,0,0,0,-1.12758,0.12456,1.12935,-0.13612,1,1,1,1
36,32,四川.修文.220.10939,四川.东文三线,1,1,0,0.000979,0.00966,0.013727,0,0,0,0,0,0,0,0,0,0,0,0,-1.0289,-0.31243,1.03007,0.29758,1,1,1,1
36,32,四川.修文.220.10939,四川.东文一线,1,1,0,0.001301,0.00966,0.012285,0,0,0,0,0,0,0,0,0,0,0,0,-1.03415,-0.27611,1.03569,0.26395,1,1,1,1
37,38,西南.普提.500.10934,西南.二普一线,1,1,0,0.001396,0.020366,1.115229,0,0,0,0,0,0,0,0,0,0,0,0,-1.58371,0.73281,1.5872,-1.25657,1,1,1,1
39,38,西南.石板箐.500.1519,西南.二石一线,1,1,0,0.000241,0.003617,0.202708,0,0,0,0,0,0,0,0,0,0,0,0,-3.54197,-0.00881,3.54496,-0.3575,1,1,1,1
40,41,四川.龚嘴上厂.220.843,四川.龚九二线,1,1,0,0.004141,0.021017,0.020353,0,0,0,0,0,0,0,0,0,0,0,0,1.67746,-0.24187,-1.66562,0.26129,1,1,1,1
42,41,四川.龚嘴下厂.220.846,四川.龚九一线,1,1,0,0.003604,0.018745,0.017711,0,0,0,0,0,0,0,0,0,0,0,0,0.48096,-0.06058,-0.48012,0.02957,1,1,1,1
42,43,四川.龚嘴下厂.220.846,四川.龚桥二线,1,1,0,0.008034,0.03782,0.036698,0,0,0,0,0,0,0,0,0,0,0,0,1.82949,-0.14033,-1.80251,0.19461,1,1,1,1
44,45,四川.屏山.220.1384,四川.龚山线,1,1,0,0.020236,0.092944,0.085604,0,0,0,0,0,0,0,0,0,0,0,0,-1.93832,0.42691,2.0218,-0.21198,1,1,1,1
46,40,四川.六六六.220.3317,四川.龚永二线,1,1,0,0.010052,0.040208,0.036321,0,0,0,0,0,0,0,0,0,0,0,0,-0.5296,0.0667,0.53253,-0.12759,1,1,1,1
46,42,四川.六六六.220.3317,四川.龚永一线,1,1,0,0.00977,0.03908,0.03737,0,0,0,0,0,0,0,0,0,0,0,0,0.10851,-0.08171,-0.10838,0.00759,1,1,1,1
47,48,四川.广安厂.220.857,四川.广代东线,1,1,0,0.000455,0.003124,0.015399,0,0,0,0,0,0,0,0,0,0,0,0,-0.14432,0.11747,0.14434,-0.14773,1,1,1,1
47,48,四川.广安厂.220.857,四川.广代西线,1,1,0,0.000448,0.00313,0.004819,0,0,0,0,0,0,0,0,0,0,0,0,-0.14443,0.12732,0.14445,-0.13671,1,1,1,1
15,49,西南.黄岩.500.943,四川.广黄二线,1,1,0,0.000024,0.000298,0.019032,0,0,0,0,0,0,0,0,0,0,0,0,-0.94389,0.21029,0.94391,-0.24809,1,1,1,1
15,49,西南.黄岩.500.943,四川.广黄一线,1,1,0,0.000028,0.000334,0.02194,0,0,0,0,0,0,0,0,0,0,0,0,-0.84011,0.18596,0.84013,-0.22962,1,1,1,1
50,51,四川.双合.220.1639,四川.黑双线,1,1,0,0.004122,0.026788,0.048756,0,0,0,0,0,0,0,0,0,0,0,0,-0.34991,-0.07748,0.35042,-0.01754,1,1,1,1
52,53,四川.天井坎.220.1756,四川.花天线,1,1,0,0.002137,0.011593,0.016165,0,0,0,0,0,0,0,0,0,0,0,0,-0.07897,-0.12296,0.07901,0.09157,1,1,1,1
54,55,四川.尖山.220.1000,四川.尖长二线,1,1,0,0.000892,0.008068,0.015955,0,0,0,0,0,0,0,0,0,0,0,0,1.28802,-0.17052,-1.2865,0.15278,1,1,1,1
54,55,四川.尖山.220.1000,四川.尖长一线,1,1,0,0.000892,0.008068,0.015955,0,0,0,0,0,0,0,0,0,0,0,0,1.28799,-0.17064,-1.28647,0.1529,1,1,1,1
56,54,四川.徐家渡.220.1961,四川.尖渡线,1,1,0,0.002396,0.011389,0.016611,0,0,0,0,0,0,0,0,0,0,0,0,-0.88254,-0.06157,0.88444,0.03793,1,1,1,1
57,58,四川.江油新厂.220.1039,四川.江大北线,1,1,0,0.001146,0.007071,0.006445,0,0,0,0,0,0,0,0,0,0,0,0,0.43111,-0.07832,-0.43089,0.06676,1,1,1,1
59,60,四川.龙头.220.1177,四川.江龙西线,1,1,0,0.007029,0.036024,0.0363,0,0,0,0,0,0,0,0,0,0,0,0,0.67195,-0.0309,-0.66876,-0.02479,1,1,1,1
59,60,四川.龙头.220.1177,四川.江龙东线,1,1,0,0.006935,0.037856,0.034084,0,0,0,0,0,0,0,0,0,0,0,0,0.64071,-0.02157,-0.63785,-0.03045,1,1,1,1
61,62,四川.茂县.220.1233,四川.姜茂线,1,1,0,0.004953,0.03051,0.036551,0,0,0,0,0,0,0,0,0,0,0,0,-0.36427,-0.06616,0.36494,-0.00266,1,1,1,1
57,63,四川.江油新厂.220.1039,四川.江山线,1,1,0,0.001863,0.009879,0.010743,0,0,0,0,0,0,0,0,0,0,0,0,0.10025,-0.04761,-0.10023,0.02619,1,1,1,1
57,30,四川.江油新厂.220.1039,四川.江天线,1,1,0,0.003025,0.01535,0.014865,0,0,0,0,0,0,0,0,0,0,0,0,-0.07549,-0.08811,0.07552,0.05847,1,1,1,1
54,64,四川.尖山.220.1000,四川.尖石二线,1,1,0,0.002535,0.013792,0.144349,0,0,0,0,0,0,0,0,0,0,0,0,0.62979,-0.66181,-0.62808,0.38457,1,1,1,1
64,54,四川.石羊.220.3430,四川.尖石一线,1,1,0,0.002247,0.019244,0.143443,0,0,0,0,0,0,0,0,0,0,0,0,-0.47867,0.20887,0.47947,-0.48682,1,1,1,1
61,65,四川.茂县.220.1233,四川.吉茂线,1,1,0,0.001629,0.009477,0.01671,0,0,0,0,0,0,0,0,0,0,0,0,-0.26717,-0.03835,0.26729,0.00577,1,1,1,1
66,61,四川.金龙潭厂.220.3288,四川.金茂一线,1,1,0,0.002868,0.016648,0.029152,0,0,0,0,0,0,0,0,0,0,0,0,0.59479,-0.44132,-0.59326,0.3925,1,1,1,1
33,67,四川.石棉.220.1561,四川.金石线,1,1,0,0.003701,0.020509,0.020904,0,0,0,0,0,0,0,0,0,0,0,0,-0.69871,-0.12167,0.70056,0.08999,1,1,1,1
68,41,四川.朱坎.220.2215,四川.九朱东线,1,1,0,0.002791,0.015578,0.055419,0,0,0,0,0,0,0,0,0,0,0,0,-0.50638,0.27218,0.50739,-0.37754,1,1,1,1
68,41,四川.朱坎.220.2215,四川.九朱西线,1,1,0,0.003399,0.016713,0.029034,0,0,0,0,0,0,0,0,0,0,0,0,-0.46267,0.28597,0.46372,-0.33892,1,1,1,1
69,70,四川.临邛.220.1157,四川.冷临线,1,1,0,0.025662,0.142949,0.128473,0,0,0,0,0,0,0,0,0,0,0,0,-0.84412,-0.00027,0.86318,-0.14839,1,1,1,1
71,69,四川.隆兴.220.1204,四川.临兴一线,1,1,0,0.002427,0.019021,0.034347,0,0,0,0,0,0,0,0,0,0,0,0,-0.03977,0.03209,0.03978,-0.0994,1,1,1,1
71,69,四川.隆兴.220.1204,四川.临兴二线,1,1,0,0.000543,0.021064,0.034538,0,0,0,0,0,0,0,0,0,0,0,0,-0.04206,0.02202,0.04206,-0.08971,1,1,1,1
72,73,四川.杨桥.220.2049,四川.林杨二线,1,1,0,0.002258,0.012787,0.027743,0,0,0,0,0,0,0,0,0,0,0,0,0.18497,0.04958,-0.18488,-0.10401,1,1,1,1
72,73,四川.杨桥.220.2049,四川.林杨一线,1,1,0,0.002222,0.012762,0.02825,0,0,0,0,0,0,0,0,0,0,0,0,0.18522,0.04972,-0.18513,-0.10515,1,1,1,1
74,75,四川.美姑河.220.1264,四川.柳美线,1,1,0,0.000958,0.007471,0.013397,0,0,0,0,0,0,0,0,0,0,0,0,-0.99147,0.14837,0.99243,-0.16761,1,1,1,1
76,77,四川.龙王.220.1189,四川.龙柏线,1,1,0,0.004602,0.025304,0.024299,0,0,0,0,0,0,0,0,0,0,0,0,0.40229,-0.16185,-0.40145,0.11837,1,1,1,1
76,78,四川.龙王.220.1189,四川.龙灯线,1,1,0,0.001466,0.008822,0.016361,0,0,0,0,0,0,0,0,0,0,0,0,0.20568,-0.05717,-0.20562,0.02523,1,1,1,1
59,79,四川.龙头.220.1177,四川.龙荆一线,1,1,0,0.007183,0.039792,0.037697,0,0,0,0,0,0,0,0,0,0,0,0,-0.98064,0.03363,0.98761,-0.07053,1,1,1,1
80,76,四川.青白江.220.3231,四川.龙青西线,1,1,0,0.002399,0.012966,0.01666,0,0,0,0,0,0,0,0,0,0,0,0,-0.94789,-0.05903,0.95009,0.03809,1,1,1,1
81,76,四川.昭觉寺.220.2192,四川.龙昭二线,1,1,0,0.001156,0.011779,0.024667,0,0,0,0,0,0,0,0,0,0,0,0,-1.38908,0.68112,1.39188,-0.70163,1,1,1,1
81,76,四川.昭觉寺.220.2192,四川.龙昭一线,1,1,0,0.001111,0.01193,0.024484,0,0,0,0,0,0,0,0,0,0,0,0,-1.37562,0.66578,1.37825,-0.68626,1,1,1,1
82,74,西南.普提.220.1405,四川.美普一线,1,1,0,0.001998,0.015559,0.027356,0,0,0,0,0,0,0,0,0,0,0,0,-0.20249,-0.09666,0.20258,0.04276,1,1,1,1
83,84,四川.双槐.220.1640,四川.沫槐线,1,1,0,0.000245,0.001182,0.001501,0,0,0,0,0,0,0,0,0,0,0,0,-0.33249,0.20553,0.33253,-0.20837,1,1,1,1
85,84,四川.松林.220.1664,四川.沫松北线,1,1,0,0.002479,0.013556,0.015012,0,0,0,0,0,0,0,0,0,0,0,0,-0.69682,-0.03082,0.69802,0.00721,1,1,1,1
85,84,四川.松林.220.1664,四川.沫松南线,1,1,0,0.00245,0.01362,0.014278,0,0,0,0,0,0,0,0,0,0,0,0,-0.69385,-0.03199,0.69503,0.00983,1,1,1,1
26,15,四川.南充.500.1296,四川.南黄二线,1,1,0,0.000568,0.006488,0.426457,0,0,0,0,0,0,0,0,0,0,0,0,-0.37732,-0.58895,0.37742,-0.26224,1,1,1,1
26,15,四川.南充.500.1296,四川.南黄一线,1,1,0,0.000482,0.006543,0.407503,0,0,0,0,0,0,0,0,0,0,0,0,-0.37229,-0.57399,0.37237,-0.23932,1,1,1,1
23,86,四川.新棉.220.1923,四川.南棉线,1,1,0,0.001129,0.007171,0.005946,0,0,0,0,0,0,0,0,0,0,0,0,-0.95352,0.0222,0.95452,-0.02801,1,1,1,1
87,88,四川.自一里厂.220.2245,四川.牛里线,1,1,0,0.001663,0.008255,0.00838,0,0,0,0,0,0,0,0,0,0,0,0,0.00017,-0.01674,-0.00017,-0.00042,1,1,1,1
89,90,四川.太平驿厂.220.1713,四川.平山线,1,1,0,0.000728,0.005592,0.008571,0,0,0,0,0,0,0,0,0,0,0,0,1.8615,0.73352,-1.85853,-0.72755,1,1,1,1
91,17,西南.普提.500.1392,四川.普洪一线,1,1,0,0.001796,0.029334,1.757581,0,0,0,0,0,0,0,0,0,0,0,0,4.04359,-1.38683,-4.01477,-0.07177,1,1,1,1
23,92,四川.新棉.220.1923,四川.桥棉线,1,1,0,0.010027,0.060658,0.089623,0,0,0,0,0,0,0,0,0,0,0,0,-0.23027,-0.1538,0.23083,-0.02751,1,1,1,1
93,94,四川.桐子林.220.1795,四川.青林线,1,1,0,0.000991,0.005357,0.022532,0,0,0,0,0,0,0,0,0,0,0,0,0.751,-0.27908,-0.75038,0.23743,1,1,1,1
95,96,四川.蓉东.220.1481,四川.蓉大北线,1,1,0,0.001298,0.007455,0.040934,0,0,0,0,0,0,0,0,0,0,0,0,-0.75105,0.03628,0.7518,-0.11328,1,1,1,1
95,96,四川.蓉东.220.1481,四川.蓉大南线,1,1,0,0.00173,0.008704,0.037056,0,0,0,0,0,0,0,0,0,0,0,0,-0.63871,0.044,0.63943,-0.11395,1,1,1,1
60,97,四川.江南.220.1031,四川.沙江北线,1,1,0,0.001706,0.010514,0.021951,0,0,0,0,0,0,0,0,0,0,0,0,0.30471,0.03684,-0.30454,-0.07911,1,1,1,1
60,97,四川.江南.220.1031,四川.沙江南线,1,1,0,0.001695,0.010514,0.021918,0,0,0,0,0,0,0,0,0,0,0,0,0.30468,0.03719,-0.30452,-0.07939,1,1,1,1
64,98,四川.石羊.220.3430,四川.石安二线,1,1,0,0.000697,0.003628,0.130044,0,0,0,0,0,0,0,0,0,0,0,0,0.29923,-0.27675,-0.29915,0.01745,1,1,1,1
64,99,四川.石羊.220.3430,四川.石安一线,1,1,0,0.000714,0.003601,0.130284,0,0,0,0,0,0,0,0,0,0,0,0,0.30022,-0.25356,-0.30014,-0.00622,1,1,1,1
100,101,西南.石板箐.220.1522,四川.石马东线,1,1,0,0.000473,0.002696,0.009684,0,0,0,0,0,0,0,0,0,0,0,0,-0.14819,0.02856,0.14821,-0.04788,1,1,1,1
100,101,西南.石板箐.220.1522,四川.石马西线,1,1,0,0.000433,0.002722,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,-0.14773,0.02583,0.14774,-0.04539,1,1,1,1
100,94,西南.石板箐.220.1522,四川.石青东线,1,1,0,0.000485,0.0028,0.008448,0,0,0,0,0,0,0,0,0,0,0,0,-0.20306,0.18282,0.2031,-0.19951,1,1,1,1
100,94,西南.石板箐.220.1522,四川.石青西线,1,1,0,0.000455,0.0028,0.006875,0,0,0,0,0,0,0,0,0,0,0,0,-0.2054,0.18261,0.20543,-0.19614,1,1,1,1
102,103,四川.石棉.500.1553,四川.石雅二线,1,1,0,0.000883,0.01242,0.681292,0,0,0,0,0,0,0,0,0,0,0,0,2.11618,-0.46201,-2.11223,0.24126,1,1,1,1
102,103,四川.石棉.500.1553,四川.石雅一线,1,1,0,0.000887,0.012501,0.691331,0,0,0,0,0,0,0,0,0,0,0,0,2.10241,-0.47335,-2.0985,0.23199,1,1,1,1
104,100,四川.银江.220.2075,四川.石银北线,1,1,0,0.000575,0.005885,0.012682,0,0,0,0,0,0,0,0,0,0,0,0,-0.72957,-0.08591,0.72988,0.06372,1,1,1,1
104,100,四川.银江.220.2075,四川.石银南线,1,1,0,0.000614,0.003217,0.041676,0,0,0,0,0,0,0,0,0,0,0,0,-1.32371,-0.05329,1.32479,-0.02442,1,1,1,1
20,105,四川.寿溪桥.220.1590,四川.寿松二线,1,1,0,0.001837,0.0108,0.01004,0,0,0,0,0,0,0,0,0,0,0,0,0.25096,-0.07241,-0.25084,0.05334,1,1,1,1
20,105,四川.寿溪桥.220.1590,四川.寿松一线,1,1,0,0.001819,0.010698,0.009589,0,0,0,0,0,0,0,0,0,0,0,0,0.25337,-0.07254,-0.25324,0.05437,1,1,1,1
85,106,四川.松林.220.1664,四川.松范东线,1,1,0,0.001619,0.009112,0.010642,0,0,0,0,0,0,0,0,0,0,0,0,1.3744,0.01392,-1.37135,-0.01806,1,1,1,1
85,106,四川.松林.220.1664,四川.松范西线,1,1,0,0.001618,0.009112,0.011427,0,0,0,0,0,0,0,0,0,0,0,0,1.37441,0.01319,-1.37136,-0.0189,1,1,1,1
105,107,四川.松柏.220.1657,四川.松惠东线,1,1,0,0.010346,0.053293,0.04977,0,0,0,0,0,0,0,0,0,0,0,0,0.13831,-0.11006,-0.13807,0.01296,1,1,1,1
105,107,四川.松柏.220.1657,四川.松惠西线,1,1,0,0.010147,0.051099,0.049091,0,0,0,0,0,0,0,0,0,0,0,0,0.14385,-0.11257,-0.1436,0.01686,1,1,1,1
50,29,四川.双合.220.1639,四川.双赤一线,1,1,0,0.016832,0.106797,0.093252,0,0,0,0,0,0,0,0,0,0,0,0,0.61622,-0.03015,-0.6097,0.04836,1,1,1,1
108,109,四川.万林.220.1822,四川.双万东线,1,1,0,0.005011,0.029432,0.027549,0,0,0,0,0,0,0,0,0,0,0,0,-0.14902,0.00824,0.14914,-0.06189,1,1,1,1
1,110,西南.谭家湾.500.1727,四川.谭龙一线,1,1,0,0.000434,0.00627,0.358346,0,0,0,0,0,0,0,0,0,0,0,0,3.1057,-0.22753,-3.10155,-0.43567,1,1,1,1
111,112,西南.谭家湾.220.1732,四川.谭孟二线,1,1,0,0.000998,0.007394,0.037474,0,0,0,0,0,0,0,0,0,0,0,0,1.17836,-0.18827,-1.17693,0.12492,1,1,1,1
111,112,西南.谭家湾.220.1732,四川.谭孟一线,1,1,0,0.001043,0.007328,0.040264,0,0,0,0,0,0,0,0,0,0,0,0,1.1866,-0.20089,-1.18509,0.1321,1,1,1,1
113,111,四川.五里堆.220.1845,四川.谭五三线,1,1,0,0.003185,0.017703,0.048142,0,0,0,0,0,0,0,0,0,0,0,0,-1.15421,-0.0074,1.15855,-0.06318,1,1,1,1
30,58,四川.天明.220.1769,四川.天大线,1,1,0,0.001396,0.011485,0.021487,0,0,0,0,0,0,0,0,0,0,0,0,0.36343,0.05125,-0.36324,-0.09278,1,1,1,1
114,115,四川.舒平.220.1598,四川.铜平北线,1,1,0,0.011505,0.068507,0.108714,0,0,0,0,0,0,0,0,0,0,0,0,-1.47597,0.07793,1.50166,-0.14251,1,1,1,1
114,115,四川.舒平.220.1598,四川.铜平南线,1,1,0,0.011609,0.069233,0.109603,0,0,0,0,0,0,0,0,0,0,0,0,-1.4606,0.07474,1.48598,-0.14269,1,1,1,1
85,115,四川.松林.220.1664,四川.铜松东线,1,1,0,0.004989,0.027905,0.026399,0,0,0,0,0,0,0,0,0,0,0,0,-1.06061,0.05167,1.06624,-0.07336,1,1,1,1
85,115,四川.松林.220.1664,四川.铜松西线,1,1,0,0.004854,0.02794,0.02651,0,0,0,0,0,0,0,0,0,0,0,0,-1.06058,0.04636,1.06605,-0.06826,1,1,1,1
113,116,四川.五里堆.220.1845,四川.五重线,1,1,0,0.00093,0.003749,0.003782,0,0,0,0,0,0,0,0,0,0,0,0,0.33926,-0.0314,-0.33915,0.02443,1,1,1,1
117,114,四川.向义.220.3382,四川.向平东线,1,1,0,0.002748,0.01573,0.014127,0,0,0,0,0,0,0,0,0,0,0,0,-1.16177,0.02318,1.16554,-0.02953,1,1,1,1
118,70,四川.小天都厂.220.10937,四川.小冷线,1,1,0,0.001353,0.006781,0.013014,0,0,0,0,0,0,0,0,0,0,0,0,0.00004,-0.00005,-0.00004,-0.02607,1,1,1,1
69,119,四川.临邛.220.1157,四川.小临线,1,1,0,0.01148,0.064811,0.061136,0,0,0,0,0,0,0,0,0,0,0,0,-0.30883,-0.06715,0.30995,-0.04693,1,1,1,1
120,112,四川.新市.220.459,四川.新孟北线,1,1,0,0.003531,0.018996,0.019027,0,0,0,0,0,0,0,0,0,0,0,0,-0.51488,-0.04894,0.51584,0.01665,1,1,1,1
120,112,四川.新市.220.459,四川.新孟南线,1,1,0,0.003574,0.019006,0.019052,0,0,0,0,0,0,0,0,0,0,0,0,-0.51448,-0.04787,0.51545,0.01552,1,1,1,1
103,121,四川.雅安.500.2022,四川.雅蜀二线,1,1,0,0.000475,0.010749,0.602622,0,0,0,0,0,0,0,0,0,0,0,0,4.2543,-0.32267,-4.2457,0.40095,1,1,1,1
103,121,四川.雅安.500.2022,四川.雅蜀一线,1,1,0,0.000488,0.01068,0.580552,0,0,0,0,0,0,0,0,0,0,0,0,4.28158,-0.30487,-4.27265,0.42853,1,1,1,1
122,123,四川.保宁.220.531,四川.银保线,1,1,0,0.000791,0.003638,0.003112,0,0,0,0,0,0,0,0,0,0,0,0,-0.35637,0.06789,0.35647,-0.07363,1,1,1,1
124,104,四川.施家坪.220.1507,四川.银坪北线,1,1,0,0.002842,0.01401,0.026457,0,0,0,0,0,0,0,0,0,0,0,0,-0.55454,-0.0075,0.55542,-0.04097,1,1,1,1
124,104,四川.施家坪.220.1507,四川.银坪南线,1,1,0,0.002636,0.0144,0.028439,0,0,0,0,0,0,0,0,0,0,0,0,-0.54178,-0.02025,0.54256,-0.03226,1,1,1,1
125,112,四川.永兴.220.2104,四川.永孟东线,1,1,0,0.006218,0.03335,0.033429,0,0,0,0,0,0,0,0,0,0,0,0,-0.1751,0.12899,0.17545,-0.19332,1,1,1,1
125,112,四川.永兴.220.2104,四川.永孟西线,1,1,0,0.006485,0.035255,0.034409,0,0,0,0,0,0,0,0,0,0,0,0,-0.16608,0.11892,0.16641,-0.18528,1,1,1,1
126,14,四川.园湾.220.3188,四川.园金北线,1,1,0,0.007351,0.040715,0.040505,0,0,0,0,0,0,0,0,0,0,0,0,0.29569,-0.04987,-0.29503,-0.02598,1,1,1,1
126,14,四川.园湾.220.3188,四川.园金南线,1,1,0,0.007416,0.040038,0.039658,0,0,0,0,0,0,0,0,0,0,0,0,0.30039,-0.05056,-0.29971,-0.02357,1,1,1,1
