bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
51,西南.洪沟站.220.995,0,1,1,0.990845,-26.0319,0,0,0,0,220,230,0,0,0,0,0,0.990845,-26.0319,-4.28E-06,-1.95E-05,0,0,0
52,四川.天井坎.220.2978,0,1,1,0.984371,-22.5728,0,0,0,0,220,230,0,0,0,0,0,0.984371,-22.5728,3.02E-07,1.21E-06,0,0,0
53,四川.百花滩厂.220.517,0,1,1,0.98741,-22.355,0,0,0,0,220,230,0,0,0,0,0,0.98741,-22.355,2.80E-07,1.70E-06,0,0,0
54,四川.回龙.220.446,0,1,1,0.998471,-27.6112,0,-0.05106,0,0,220,230,0,0,0,0,0,0.998471,-27.6112,-1.58E-06,0.0510604,0,0,0
55,四川.云西.220.3512,0,1,1,1.03769,-28.5385,0,-0.09,0,0,220,230,0,0,0,0,0,1.03769,-28.5385,-4.58E-08,0.09,0,0,0
56,四川.尖山.220.1296,0,1,1,0.984981,-30.4548,0,0,0,0,220,230,0,0,0,0,0,0.984981,-30.4548,-6.41E-06,-3.08E-05,0,0,0
57,四川.长顺.220.574,0,1,1,0.980536,-31.6122,0,0,0,0,220,230,0,0,0,0,0,0.980536,-31.6122,-2.91E-06,1.70E-05,0,0,0
58,四川.徐家渡.220.19756,0,1,1,0.983496,-30.6667,0,0,0,0,220,230,0,0,0,0,0,0.983496,-30.6667,1.99E-08,1.04E-07,0,0,0
59,四川.江油新厂.220.1336,0,1,1,1.02814,-27.9156,0,0,0,0,220,230,0,0,0,0,0,1.02814,-27.9156,-4.95E-09,2.63E-06,0,0,0
60,四川.大康.220.604,0,1,1,1.02847,-28.0274,0,0,0,0,220,230,0,0,0,0,0,1.02847,-28.0274,6.18E-08,3.04E-07,0,0,0
61,四川.龙头.220.1604,0,1,1,0.999236,-23.9825,0,0,0,0,220,230,0,0,0,0,0,0.999236,-23.9825,4.63E-07,3.86E-06,0,0,0
62,四川.江南.220.1328,0,1,1,1.00027,-24.7215,0,0,0,0,220,230,0,0,0,0,0,1.00027,-24.7215,-3.19E-07,4.93E-07,0,0,0
63,四川.茂县.220.1759,0,1,1,1.01262,-19.6321,0,-0.03981,0,0,220,230,0,0,0,0,0,1.01262,-19.6321,4.30E-07,0.0398092,0,0,0
64,四川.姜射坝厂.220.1325,0,1,1,1.01114,-18.8266,0,0,0,0,220,230,0,0,0,0,0,1.01114,-18.8266,2.25E-08,4.91E-07,0,0,0
65,四川.东山.220.5186,0,1,1,1.02762,-28.0986,0.33951,-3.00E-05,0,0,220,230,0,0,0,0,0,1.02762,-28.0986,-0.33951,3.03E-05,0,0,0
66,四川.石羊.220.5280,0,1,1,0.998412,-32.0181,0,-0.38439,0,0,220,230,0,0,0,0,0,0.998412,-32.0181,-1.72E-06,0.384405,0,0,0
67,四川.吉鱼厂.220.1274,0,1,1,1.01257,-19.2482,0,0,0,0,220,230,0,0,0,0,0,1.01257,-19.2482,2.37E-09,4.99E-07,0,0,0
68,四川.金龙潭厂.220.5139,0,1,1,1.01361,-20.8602,0,0,0,0,220,230,0,0,0,0,0,1.01361,-20.8602,2.48E-07,1.15E-06,0,0,0
69,四川.大金坪厂.220.601,0,1,1,1.00507,-4.69868,0,0,0,0,220,230,0,0,0,0,0,1.00507,-4.69868,-3.53E-08,3.55E-07,0,0,0
70,四川.朱坎.220.3557,0,1,1,0.986836,-13.6512,0,0,0,0,220,230,0,0,0,0,0,0.986836,-13.6512,-1.38E-07,8.82E-07,0,0,0
71,四川.临邛.220.1584,0,1,1,0.998525,-25.5471,0,0,0,0,220,230,0,0,0,0,0,0.998525,-25.5471,2.10E-06,9.42E-06,0,0,0
72,四川.冷竹关厂.220.1558,0,1,1,1.00153,-7.91027,0,0,0,0,220,230,0,0,0,0,0,1.00153,-7.91027,-5.17E-07,2.93E-06,0,0,0
73,四川.隆兴.220.1732,0,1,1,1.00165,-25.9715,0,0,0,0,220,230,0,0,0,0,0,1.00165,-25.9715,-2.81E-06,9.47E-06,0,0,0
74,四川.杨桥.220.3391,0,1,1,0.977184,-28.0856,0,0,0,0,220,230,0,0,0,0,0,0.977184,-28.0856,-7.46E-07,1.70E-06,0,0,0
75,四川.林庄.220.1574,0,1,1,0.976165,-28.2548,0,0,0,0,220,230,0,0,0,0,0,0.976165,-28.2548,6.48E-07,8.02E-06,0,0,0
76,四川.美姑河.220.1790,0,1,1,1.00191,-3.75405,0,0,0,0,220,230,0,0,0,0,0,1.00191,-3.75405,-9.27E-08,-2.93E-07,0,0,0
77,四川.柳洪厂.220.1600,0,1,1,1.00197,-3.04191,-0.01212,0.00677,0,0,220,230,0,0,0,0,0,1.00197,-3.04191,0.0121199,-0.00677021,0,0,0
78,四川.龙王.220.1614,0,1,1,1.00731,-31.1266,0,-0.09247,0,0,220,230,0,0,0,0,0,1.00731,-31.1266,-6.19E-06,0.0924437,0,0,0
79,四川.柏合.220.507,0,1,1,1.0092,-31.3037,0,0,0,0,220,230,0,0,0,0,0,1.0092,-31.3037,-1.13E-06,7.54E-06,0,0,0
80,四川.灯塔.220.768,0,1,1,1.00706,-31.224,0.19475,0.0128,0,0,220,230,0,0,0,0,0,1.00706,-31.224,-0.19475,-0.0127995,0,0,0
81,四川.北荆坝.220.552,0,1,1,1.00412,-21.6677,0,0,0,0,220,230,0,0,0,0,0,1.00412,-21.6677,-3.56E-07,8.73E-07,0,0,0
82,四川.青白江.220.5082,0,1,1,1.0015,-31.9545,0,0,0,0,220,230,0,0,0,0,0,1.0015,-31.9545,7.40E-07,4.58E-06,0,0,0
83,四川.昭觉寺.220.3534,0,1,1,1.00399,-33.0639,0,0,0,0,220,230,0,0,0,0,0,1.00399,-33.0639,-1.29E-06,6.86E-06,0,0,0
84,西南.普提站.220.2195,0,1,1,1.00074,-4.73007,0,0,0,0,220,230,0,0,0,0,0,1.00074,-4.73007,-1.12E-07,9.77E-07,0,0,0
85,四川.松林.220.2806,0,1,1,0.985679,-14.3708,0,0,0,0,220,230,0,0,0,0,0,0.985679,-14.3708,-8.58E-09,1.90E-06,0,0,0
86,四川.沫水.220.1810,0,1,1,0.986356,-14.1436,0,0,0,0,220,230,0,0,0,0,0,0.986356,-14.1436,-1.47E-07,1.82E-07,0,0,0
87,四川.南桠河厂.220.19763,0,1,1,1.01383,-4.43886,0,0,0,0,220,230,0,0,0,0,0,1.01383,-4.43886,-1.73E-08,2.78E-07,0,0,0
88,四川.自一里厂.220.3587,0,1,1,1.01256,-12.2871,0,0,0,0,220,230,0,0,0,0,0,1.01256,-12.2871,-8.33E-08,-1.41E-07,0,0,0
89,四川.水牛家厂.220.2796,0,1,1,1.01277,-11.9627,0,0,0,0,220,230,0,0,0,0,0,1.01277,-11.9627,1.44E-07,1.08E-06,0,0,0
90,四川.太平驿厂.220.2832,0,1,1,1.00523,-23.4565,0,0,0,0,220,230,0,0,0,0,0,1.00523,-23.4565,-6.10E-07,1.09E-06,0,0,0
91,四川.二台山.220.878,0,1,1,1.00085,-24.5623,0,0,0,0,220,230,0,0,0,0,0,1.00085,-24.5623,-8.19E-07,1.54E-07,0,0,0
92,西南.普提站.500.2181,0,1,1,1.00039,-6.99879,0,0,0,0,500,525,0,0,0,-7.2,0,1.00039,-6.99879,-3.24E-05,0.000153595,0,0,0
93,四川.大桥厂.220.620,0,1,1,1.0217,-3.15574,0,0,0,0,220,230,0,0,0,0,0,1.0217,-3.15574,4.61E-09,2.77E-07,0,0,0
94,四川.桐子林.220.3017,0,1,1,1.0044,-3.72318,0,0,0,0,220,230,0,0,0,0,0,1.0044,-3.72318,6.27E-08,9.88E-07,0,0,0
95,四川.青龙山.220.2261,0,1,1,0.999686,-4.37742,0,0,0,0,220,230,0,0,0,0,0,0.999686,-4.37742,-2.38E-08,-7.68E-08,0,0,0
96,四川.蓉东.220.2273,0,1,1,1.01088,-31.6414,0,-0.07502,0,0,220,230,0,0,0,0,0,1.01088,-31.6414,2.98E-07,0.0750233,0,0,0
97,四川.大面铺.220.611,0,1,1,1.00775,-31.6337,0,0,0,0,220,230,0,0,0,0,0,1.00775,-31.6337,-5.64E-09,5.26E-06,0,0,0
98,四川.白沙.220.427,0,1,1,0.99851,-25.1508,0,0,0,0,220,230,0,0,0,0,0,0.99851,-25.1508,5.74E-07,2.85E-06,0,0,0
99,四川.安顺桥.220.474,0,1,1,0.99811,-32.143,0.59276,0.09819,0,0,220,230,0,0,0,0,0,0.99811,-32.143,-0.592759,-0.0981872,0,0,0
100,四川.安顺桥.220.19744,0,1,1,0.997995,-32.152,0.64412,0.11688,0,0,220,230,0,0,0,0,0,0.997995,-32.152,-0.644119,-0.116877,0,0,0
101,西南.石板箐站.220.2314,0,1,1,0.998402,-4.53441,0,0,0,0,220,230,0,0,0,0,0,0.998402,-4.53441,-6.45E-07,-2.77E-06,0,0,0
102,四川.马店河.220.1742,0,1,1,0.99826,-4.65836,0,0,0,0,220,230,0,0,0,0,0,0.99826,-4.65836,7.61E-08,4.84E-07,0,0,0
103,四川.石棉.500.2469,0,1,1,1.00555,-9.14691,0,0,0,0,500,525,0,0,0,-2.4,0,1.00555,-9.14691,-6.04E-07,1.45E-05,0,0,0
104,四川.雅安.500.3364,0,1,1,0.998005,-13.2818,0,0,0,0,500,525,0,0,0,-7.2,0,0.998005,-13.2818,-2.06E-06,7.96E-05,0,0,0
105,四川.银江.220.3417,0,1,1,0.996235,-4.96021,0,0,0,0,220,230,0,0,0,0,0,0.996235,-4.96021,-2.72E-08,4.33E-07,0,0,0
106,四川.松柏.220.2799,0,1,1,0.986567,-27.6246,0,0,0,0,220,230,0,0,0,0,0,0.986567,-27.6246,5.54E-07,5.08E-06,0,0,0
107,四川.范坝.220.906,0,1,1,0.98589,-14.8973,0,0,0,0,220,230,0,0,0,0,0,0.98589,-14.8973,-3.70E-09,1.90E-06,0,0,0
108,四川.广惠.220.972,0,1,1,0.990584,-28.2137,0,0,0,0,220,230,0,0,0,0,0,0.990584,-28.2137,8.21E-08,1.91E-06,0,0,0
109,四川.万林.220.3046,0,1,1,0.953589,-32.6141,0,0,0,0,220,230,0,0,0,0,0,0.953589,-32.6141,2.85E-07,2.23E-06,0,0,0
110,四川.双堰.220.2789,0,1,1,0.956959,-31.9774,0,0,0,0,220,230,0,0,0,0,0,0.956959,-31.9774,-3.39E-07,2.20E-06,0,0,0
111,四川.龙王.500.1611,0,1,1,1.01785,-25.1596,0,0,0,0,500,525,0,0,0,0,0,1.01785,-25.1596,3.49E-06,5.03E-05,0,0,0
112,西南.谭家湾站.220.2851,0,1,1,1.0384,-28.2303,0,0,0,0,220,230,0,0,0,0,0,1.0384,-28.2303,-1.74E-06,-8.19E-06,0,0,0
113,四川.孟家.220.1797,0,1,1,1.03667,-28.6485,0,0,0,0,220,230,0,0,0,0,0,1.03667,-28.6485,-5.24E-09,1.35E-06,0,0,0
114,四川.五里堆.220.3070,0,1,1,1.03509,-29.0033,0,0,0,0,220,230,0,0,0,0,0,1.03509,-29.0033,1.56E-07,1.24E-06,0,0,0
115,四川.铜街子厂.220.3033,0,1,1,1.00624,-18.3096,0,0,0,0,220,230,0,0,0,0,0,1.00624,-18.3096,-1.52E-06,8.87E-06,0,0,0
116,四川.二重.220.893,0,1,1,1.0328,-29.1366,0,0,0,0,220,230,0,0,0,0,0,1.0328,-29.1366,2.52E-07,5.52E-07,0,0,0
117,四川.向义.220.5232,0,1,1,0.989692,-26.292,0,0,0,0,220,230,0,0,0,0,0,0.989692,-26.292,1.00E-06,6.44E-06,0,0,0
118,四川.小天都厂.220.3120,0,1,1,1.00235,-7.7843,0,0,0,0,220,230,0,0,0,0,0,1.00235,-7.7843,5.99E-08,5.26E-07,0,0,0
119,四川.小关子厂.220.3117,0,1,1,1.01083,-21.4299,0,0,0,0,220,230,0,0,0,0,0,1.01083,-21.4299,-1.17E-07,1.57E-06,0,0,0
120,四川.徐家渡.220.3187,0,1,1,0.977831,-29.3276,0,0,0,0,220,230,0,0,0,0,0,0.977831,-29.3276,-1.33E-06,1.22E-05,0,0,0
121,四川.新市.220.460,0,1,1,1.03689,-28.814,0,0,0,0,220,230,0,0,0,0,0,1.03689,-28.814,5.29E-07,2.98E-06,0,0,0
122,四川.蜀州.500.2649,0,1,1,0.999135,-19.6386,0,0,0,0,500,525,0,0,0,-9,0,0.999135,-19.6386,1.24E-05,0.00011556,0,0,0
123,四川.保宁.220.531,0,1,1,0.996902,-31.9936,0,0,0,0,220,230,0,0,0,0,0,0.996902,-31.9936,-3.90E-07,-1.38E-06,0,0,0
124,四川.金银台厂.220.1366,0,1,1,0.997948,-31.7982,0,0,0,0,220,230,0,0,0,0,0,0.997948,-31.7982,1.33E-08,6.14E-07,0,0,0
125,四川.施家坪.220.2299,0,1,1,0.991714,-5.77122,0,0,0,0,220,230,0,0,0,0,0,0.991714,-5.77122,4.37E-08,1.24E-06,0,0,0
126,四川.永兴.220.3446,0,1,1,1.03055,-28.9867,0,0,0,0,220,230,0,0,0,0,0,1.03055,-28.9867,1.84E-07,1.41E-06,0,0,0
127,四川.园湾.220.5039,0,1,1,0.990021,-26.455,0.73878,0.05884,0,0,220,230,0,0,0,0,0,0.990021,-26.455,-0.73878,-0.0588376,0,0,0
128,四川.聚源.220.1551,0,1,1,0.996784,-27.189,2.24708,0.59261,0,0,220,230,0,0,0,0,0,0.996784,-27.189,-2.24708,-0.592603,0,0,0
129,四川.玉龙厂.220.3486,0,1,1,0.999443,-3.94545,0,0,0,0,220,230,0,0,0,0,0,0.999443,-3.94545,5.52E-07,2.09E-06,0,0,0
130,四川.玉观.220.3479,0,1,1,0.979478,-27.5124,0,0,0,0,220,230,0,0,0,0,0,0.979478,-27.5124,-8.64E-07,6.17E-06,0,0,0
131,四川.云潭厂.220.3504,0,1,1,0.987838,-26.5424,0,0,0,0,220,230,0,0,0,0,0,0.987838,-26.5424,3.19E-07,3.95E-06,0,0,0
132,四川.渔子溪厂.220.5036,0,1,1,1.00136,-24.4861,0,0,0,0,220,230,0,0,0,0,0,1.00136,-24.4861,-1.53E-07,1.04E-06,0,0,0
133,四川.棕坪溪.220.3594,0,1,1,0.990303,-11.7437,0,0,0,0,220,230,0,0,0,0,0,0.990303,-11.7437,8.03E-11,-1.76E-09,0,0,0
134,四川.爱国.220.467,0,1,1,0.98296,-22.149,0,0,0,0,220,230,0,0,0,0,0,0.98296,-22.149,8.31E-07,5.38E-06,0,0,0
135,四川.百胜.220.520,0,1,1,1.0314,-28.0758,0,0,0,0,220,230,0,0,0,0,0,1.0314,-28.0758,1.88E-07,1.04E-06,0,0,0
136,四川.铁厂河厂.220.3005,0,1,1,1.00863,-1.37505,0,0,0,0,220,230,0,0,0,0,0,1.00863,-1.37505,3.51E-08,3.15E-07,0,0,0
137,四川.沙坪厂.220.2285,0,1,1,1.00857,-1.39204,0,0,0,0,220,230,0,0,0,0,0,1.00857,-1.39204,4.68E-08,5.76E-07,0,0,0
138,四川.方山厂.220.914,0,1,1,0.982442,-26.8547,0,0,0,0,220,230,0,0,0,0,0,0.982442,-26.8547,-8.99E-07,4.89E-06,0,0,0
139,西南.泸州站.220.3631,0,1,1,0.980342,-27.0565,0,0,0,0,220,230,0,0,0,0,0,0.980342,-27.0565,-3.76E-06,-1.46E-05,0,0,0
140,四川.夹江.220.1277,0,1,1,0.988175,-14.0441,0,-0.03467,0,0,220,230,0,0,0,0,0,0.988175,-14.0441,-2.15E-07,0.0346686,0,0,0
141,四川.南华.220.1977,0,1,1,1.01994,-33.7339,0,0,0,0,220,230,0,0,0,0,0,1.01994,-33.7339,5.89E-07,4.18E-06,0,0,0
142,四川.丰谷.220.920,0,1,1,1.02913,-29.6033,1.53934,0.01316,0,0,220,230,0,0,0,0,0,1.02913,-29.6033,-1.53934,-0.0131569,0,0,0
143,西南.黄岩站.220.1145,0,1,1,1.00769,-28.2028,0,0,0,0,220,230,0,0,0,0,0,1.00769,-28.2028,-6.50E-07,-3.49E-06,0,0,0
144,四川.九龙.500.1394,0,1,1,1.01446,-5.11471,0,0,0,0,500,525,0,0,0,0,0,1.01446,-5.11471,8.23E-08,3.43E-06,0,0,0
145,四川.栗子坪厂.220.1562,0,1,1,1.00362,-2.58344,0,0,0,0,220,230,0,0,0,0,0,1.00362,-2.58344,-7.81E-08,-8.41E-08,0,0,0
146,四川.亭子.220.3010,0,1,1,1.02322,-26.7947,0,0,0,0,220,230,0,0,0,0,0,1.02322,-26.7947,-3.66E-08,1.25E-08,0,0,0
147,四川.柳池.220.1592,0,1,1,1.02409,-27.0783,0,0,0,0,220,230,0,0,0,0,0,1.02409,-27.0783,-8.86E-08,-1.35E-08,0,0,0
148,四川.瓦屋山厂.220.3040,0,1,1,1.00515,-12.2325,0,0,0,0,220,230,0,0,0,0,0,1.00515,-12.2325,-8.31E-07,2.70E-06,0,0,0
149,四川.葫芦坝厂.220.1138,0,1,1,1.00548,-12.1801,0,0,0,0,220,230,0,0,0,0,0,1.00548,-12.1801,1.63E-08,7.46E-07,0,0,0
150,四川.茂县.500.1756,0,1,1,1.02946,-22.3121,0,0,0,0,500,525,0,0,0,-2.4,0,1.02946,-22.3121,2.19E-06,4.50E-06,0,0,0
151,四川.马家.220.1749,0,1,1,1.001,-32.0409,0,0,0,0,220,230,0,0,0,0,0,1.001,-32.0409,-4.15E-07,5.12E-06,0,0,0
152,国调.南天站.500.1984,0,1,1,0.993966,-14.7102,0,0,0,0,500,525,0,0,0,-4.8,0,0.993966,-14.7102,4.40E-06,0.00012076,0,0,0
153,四川.竹格多厂.220.3567,0,1,1,1.00942,-16.3812,0,0,0,0,220,230,0,0,0,0,0,1.00942,-16.3812,6.07E-08,1.18E-06,0,0,0
154,四川.二道桥厂.220.876,0,1,1,1.0104,-16.0892,0,0,0,0,220,230,0,0,0,0,0,1.0104,-16.0892,2.24E-08,1.69E-07,0,0,0
155,四川.电炉.220.779,0,1,1,1.0015,-31.9546,-4.00E-05,0.00246,0,0,220,230,0,0,0,0,0,1.0015,-31.9546,4.00E-05,-0.00245998,0,0,0
156,四川.九龙.220.1399,0,1,1,1.00849,-1.45374,0,0,0,0,220,230,0,0,0,0,0,1.00849,-1.45374,2.22E-08,-1.66E-06,0,0,0
157,四川.丹景.500.634,0,1,1,1.01325,-23.4794,0,0,0,0,500,525,0,0,0,0,0,1.01325,-23.4794,8.68E-06,4.53E-05,0,0,0
158,四川.蜀州.220.2659,0,1,1,1.00106,-25.3286,0,0,0,0,220,230,0,0,0,0,0,1.00106,-25.3286,-2.30E-06,-1.62E-05,0,0,0
