tap_bus,z_bus,st,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse
1,2,西南.谭家湾站.500.2846,西南.谭德二线,1,1,0,0.000055,0.001198,0.078281,0,0,0,0,0,0,0,0,0,0,0,0,2.89513,-0.9126,-2.89464,0.76372,1,1,0,0
1,2,西南.谭家湾站.500.2846,西南.谭德一线,1,1,0,0.000065,0.001219,0.151109,0,0,0,0,0,0,0,0,0,0,0,0,2.83863,-0.99259,-2.83807,0.69508,1,1,0,0
2,3,国调.德阳换流站.500.6424,国调.德宝直流极1线路,1,1,0,0.000544,0.008073,0.523577,0,0,0,0,0,0,0,0,0,0,0,0,2.90335,0.84003,-2.89785,-1.81351,1,1,0,0
4,5,西南.泸州站.500.3630,西南.泸复二线,1,1,0,0.000738,0.009575,0.582413,0,0,0,0,0,0,0,0,0,0,0,0,-0.50846,0.42011,0.50867,-0.76078,1,1,0,0
4,5,西南.泸州站.500.3630,西南.泸复三线,1,1,0,0.000731,0.009318,0.596693,0,0,0,0,0,0,0,0,0,0,0,0,-0.52212,0.41152,0.52235,-0.78065,1,1,0,0
4,5,西南.泸州站.500.3630,西南.泸复一线,1,1,0,0.000759,0.009541,0.578865,0,0,0,0,0,0,0,0,0,0,0,0,-0.50973,0.42551,0.50995,-0.75908,1,1,0,0
2,6,国调.德阳换流站.500.6424,国调.德宝直流极2线路,1,1,0,0.000544,0.008073,0.523577,0,0,0,0,0,0,0,0,0,0,0,0,2.82956,0.8594,-2.82425,-1.83568,1,1,0,0
7,8,国调.官地电厂.500.189,国调.官月Ⅰ线,1,1,0,0.000301,0.003585,0.184517,0,0,0,0,0,0,0,0,0,0,0,0,10.27382,1.66389,-10.241949,-1.66105,1,1,0,0
7,8,国调.官地电厂.500.189,国调.官月Ⅱ线,1,1,0,0.00004,0.003585,0.183737,0,0,0,0,0,0,0,0,0,0,0,0,10.14708,2.4148,-10.142819,-2.40775,1,1,0,0
9,5,国调.向家坝.500.277,国调.向复一线,1,1,0,0.00022,0.003583,0.214905,0,0,0,0,0,0,0,0,0,0,0,0,14.41193,-0.59658,-14.36618,0.91295,1,1,0,0
9,5,国调.向家坝.500.277,国调.向复二线,1,1,0,0.00022,0.003583,0.214905,0,0,0,0,0,0,0,0,0,0,0,0,14.41193,-0.59658,-14.36618,0.91295,1,1,0,0
10,5,国调.向家坝.500.276,国调.向复三线,1,1,0,0.00022,0.003583,0.214905,0,0,0,0,0,0,0,0,0,0,0,0,14.395749,-0.42271,-14.35018,0.73585,1,1,0,0
10,5,国调.向家坝.500.276,国调.向复四线,1,1,0,0.00022,0.003583,0.214905,0,0,0,0,0,0,0,0,0,0,0,0,14.395749,-0.42271,-14.35018,0.73585,1,1,0,0
11,5,国调.宜宾换流.500.8912,国调.宾复Ⅱ线,1,1,0,0.00006,0.001267,0.089923,0,0,0,0,0,0,0,0,0,0,0,0,1.01274,-1.1816,-1.01261,1.00517,1,1,0,0
12,11,国调.溪洛渡电厂.500.286,国调.溪宾Ⅰ线,1,1,0,0.00048,0.009556,0.561815,0,0,0,0,0,0,0,0,0,0,0,0,20.1856,0.54101,-19.989239,2.2506,1,1,0,0
12,11,国调.溪洛渡电厂.500.286,国调.溪宾Ⅱ线,1,1,0,0.000412,0.009012,0.568609,0,0,0,0,0,0,0,0,0,0,0,0,21.40378,0.69673,-21.214069,2.31935,1,1,0,0
12,11,国调.溪洛渡电厂.500.286,国调.溪宾Ⅲ线,1,1,0,0.00041,0.009021,0.570427,0,0,0,0,0,0,0,0,0,0,0,0,21.381321,0.69935,-21.192921,2.30887,1,1,0,0
13,14,四川.金鹅.220.1348,四川.金苏北线,1,1,0,0.007212,0.040762,0.039624,0,0,0,0,0,0,0,0,0,0,0,0,0.2186,-0.10137,-0.21823,0.02362,1,1,0,0
13,14,四川.金鹅.220.1348,四川.金苏南线,1,1,0,0.010737,0.054491,0.05277,0,0,0,0,0,0,0,0,0,0,0,0,0.16201,-0.1021,-0.1617,-0.00267,1,1,0,0
15,16,西南.黄岩站.500.1144,西南.黄万一线,1,1,0,0.000765,0.011613,0.903526,0,0,0,0,0,0,0,0,0,0,0,0,1.89847,-0.88275,-1.89574,0.76693,1,1,0,0
15,16,西南.黄岩站.500.1144,西南.黄万二线,1,1,0,0.001077,0.011727,0.905707,0,0,0,0,0,0,0,0,0,0,0,0,1.87629,-0.93373,-1.87254,0.79916,1,1,0,0
17,18,西南.洪沟站.500.990,西南.洪板二线,1,1,0,0.000911,0.011365,0.64438,0,0,0,0,0,0,0,0,0,0,0,0,14.270949,0.94721,-14.08156,0.15802,1,1,0,0
17,18,西南.洪沟站.500.990,西南.洪板一线,1,1,0,0.000883,0.011163,0.664069,0,0,0,0,0,0,0,0,0,0,0,0,14.528851,0.97274,-14.3387,0.13729,1,1,0,0
19,20,四川.白马新厂.220.488,四川.白寿线,1,1,0,0.001844,0.010714,0.009685,0,0,0,0,0,0,0,0,0,0,0,0,0.85021,0.22435,-0.84878,-0.23544,1,1,0,0
21,22,四川.新广兴.220.3134,四川.白新线,1,1,0,0.000689,0.007231,0.006951,0,0,0,0,0,0,0,0,0,0,0,0,-1.25961,-0.09749,1.2607,0.09486,1,1,0,0
23,24,四川.新棉.220.3149,四川.坝棉线,1,1,0,0.002486,0.014977,0.013378,0,0,0,0,0,0,0,0,0,0,0,0,-0.93187,0.14009,0.934,-0.15506,1,1,0,0
25,26,四川.临巴厂.500.1581,四川.巴南线,1,1,0,0.000582,0.008027,0.491207,0,0,0,0,0,0,0,0,0,0,0,0,2.32438,-0.18937,-2.32108,0.06911,1,1,0,0
22,27,四川.白石岩.220.499,四川.宝白线,1,1,0,0.0015,0.0091,0.014458,0,0,0,0,0,0,0,0,0,0,0,0,-2.33782,0.24462,2.34601,-0.22424,1,1,0,0
28,27,四川.袁家坝.220.3490,四川.宝袁一线,1,1,0,0.003236,0.017932,0.026147,0,0,0,0,0,0,0,0,0,0,0,0,-1.64836,0.15044,1.65717,-0.15463,1,1,0,0
29,22,四川.赤化.220.584,四川.赤白线,1,1,0,0.002429,0.015431,0.02063,0,0,0,0,0,0,0,0,0,0,0,0,-0.7112,0.20019,0.71253,-0.23362,1,1,0,0
30,29,四川.天明.220.2991,四川.赤天二线,1,1,0,0.018376,0.079203,0.075271,0,0,0,0,0,0,0,0,0,0,0,0,-0.94522,0.13349,0.9623,-0.21225,1,1,0,0
31,32,四川.平春.220.2165,四川.东平二线,1,1,0,0.002735,0.012637,0.009455,0,0,0,0,0,0,0,0,0,0,0,0,-0.70969,0.1916,0.71118,-0.20347,1,1,0,0
31,32,四川.平春.220.2165,四川.东平三线,1,1,0,0.002174,0.01228,0.010813,0,0,0,0,0,0,0,0,0,0,0,0,-0.74318,0.16958,0.74446,-0.18384,1,1,0,0
31,32,四川.平春.220.2165,四川.东平一线,1,1,0,0.001435,0.009735,0.012543,0,0,0,0,0,0,0,0,0,0,0,0,-0.94804,0.18874,0.94939,-0.20446,1,1,0,0
33,34,四川.石棉.220.2477,四川.东石线,1,1,0,0.003371,0.021122,0.032756,0,0,0,0,0,0,0,0,0,0,0,0,-1.27904,0.23835,1.28481,-0.26766,1,1,0,0
35,32,四川.修文.220.3184,四川.东文二线,1,1,0,0.001321,0.009384,0.012474,0,0,0,0,0,0,0,0,0,0,0,0,-1.60867,-0.03238,1.61213,0.03226,1,1,0,0
36,32,四川.修文.220.19755,四川.东文三线,1,1,0,0.000979,0.00966,0.013727,0,0,0,0,0,0,0,0,0,0,0,0,-1.05113,-0.34796,1.05234,0.33277,1,1,0,0
36,32,四川.修文.220.19755,四川.东文一线,1,1,0,0.001301,0.00966,0.012285,0,0,0,0,0,0,0,0,0,0,0,0,-1.05744,-0.31073,1.05903,0.29829,1,1,0,0
37,38,西南.石板箐站.500.2311,西南.二石一线,1,1,0,0.000241,0.003617,0.202708,0,0,0,0,0,0,0,0,0,0,0,0,-4.66395,-0.01229,4.66911,-0.32285,1,1,0,0
37,38,西南.石板箐站.500.2311,西南.二石二线,1,1,0,0.000259,0.003704,0.202777,0,0,0,0,0,0,0,0,0,0,0,0,-4.55259,-0.00187,4.55788,-0.33527,1,1,0,0
39,40,四川.龚嘴上厂.220.945,四川.龚九二线,1,1,0,0.004141,0.021017,0.020353,0,0,0,0,0,0,0,0,0,0,0,0,1.01022,-0.12735,-1.00595,0.10831,1,1,0,0
41,40,四川.龚嘴下厂.220.949,四川.龚九一线,1,1,0,0.003604,0.018745,0.017711,0,0,0,0,0,0,0,0,0,0,0,0,1.65834,-0.10666,-1.64845,0.12256,1,1,0,0
42,43,四川.屏山.220.2173,四川.龚山线,1,1,0,0.020236,0.092944,0.085604,0,0,0,0,0,0,0,0,0,0,0,0,-1.8957,0.41457,1.97247,-0.23703,1,1,0,0
44,39,四川.六六六.220.5168,四川.龚永二线,1,1,0,0.010052,0.040208,0.036321,0,0,0,0,0,0,0,0,0,0,0,0,0.017,-0.04823,-0.017,-0.02449,1,1,0,0
44,41,四川.六六六.220.5168,四川.龚永一线,1,1,0,0.00977,0.03908,0.03737,0,0,0,0,0,0,0,0,0,0,0,0,-0.22859,-0.04109,0.2291,-0.03186,1,1,0,0
45,46,四川.广安厂.220.961,四川.广代东线,1,1,0,0.000455,0.003124,0.015399,0,0,0,0,0,0,0,0,0,0,0,0,0.44936,0.05025,-0.44927,-0.08071,1,1,0,0
45,46,四川.广安厂.220.961,四川.广代西线,1,1,0,0.000448,0.00313,0.004819,0,0,0,0,0,0,0,0,0,0,0,0,0.44846,0.06199,-0.44837,-0.07109,1,1,0,0
15,47,西南.黄岩站.500.1144,四川.广黄二线,1,1,0,0.000024,0.000298,0.019032,0,0,0,0,0,0,0,0,0,0,0,0,-4.39799,1.03095,4.39847,-1.06338,1,1,0,0
15,47,西南.黄岩站.500.1144,四川.广黄一线,1,1,0,0.000028,0.000334,0.02194,0,0,0,0,0,0,0,0,0,0,0,0,-3.91454,0.93023,3.91499,-0.9692,1,1,0,0
48,49,四川.双合.220.2781,四川.黑双线,1,1,0,0.004122,0.026788,0.048756,0,0,0,0,0,0,0,0,0,0,0,0,-1.06502,0.11429,1.06973,-0.18284,1,1,0,0
50,51,四川.舒平.220.2642,四川.洪舒北线,1,1,0,0.002202,0.008886,0.010823,0,0,0,0,0,0,0,0,0,0,0,0,0.55172,-0.22895,-0.55096,0.2101,1,1,0,0
50,51,四川.舒平.220.2642,四川.洪舒南线,1,1,0,0.002202,0.008886,0.010823,0,0,0,0,0,0,0,0,0,0,0,0,0.55172,-0.22895,-0.55096,0.2101,1,1,0,0
52,53,四川.天井坎.220.2978,四川.花天线,1,1,0,0.002137,0.011593,0.016165,0,0,0,0,0,0,0,0,0,0,0,0,-0.35425,-0.12913,0.35455,0.09868,1,1,0,0
56,57,四川.尖山.220.1296,四川.尖长二线,1,1,0,0.000892,0.008068,0.015955,0,0,0,0,0,0,0,0,0,0,0,0,2.45077,0.2729,-2.44538,-0.25619,1,1,0,0
56,57,四川.尖山.220.1296,四川.尖长一线,1,1,0,0.000892,0.008068,0.015955,0,0,0,0,0,0,0,0,0,0,0,0,2.45077,0.27267,-2.44538,-0.25597,1,1,0,0
58,56,四川.徐家渡.220.19756,四川.尖渡线,1,1,0,0.002396,0.011389,0.016611,0,0,0,0,0,0,0,0,0,0,0,0,-0.32875,-0.11844,0.32904,0.08636,1,1,0,0
59,60,四川.江油新厂.220.1336,四川.江大北线,1,1,0,0.001146,0.007071,0.006445,0,0,0,0,0,0,0,0,0,0,0,0,0.27565,-0.03191,-0.27557,0.01946,1,1,0,0
59,60,四川.江油新厂.220.1336,四川.江大南线,1,1,0,0.001154,0.006276,0.005697,0,0,0,0,0,0,0,0,0,0,0,0,0.30878,-0.04082,-0.30867,0.02994,1,1,0,0
61,62,四川.龙头.220.1604,四川.江龙西线,1,1,0,0.007029,0.036024,0.0363,0,0,0,0,0,0,0,0,0,0,0,0,0.33711,-0.18146,-0.33618,0.11241,1,1,0,0
61,62,四川.龙头.220.1604,四川.江龙东线,1,1,0,0.006935,0.037856,0.034084,0,0,0,0,0,0,0,0,0,0,0,0,0.32306,-0.1688,-0.32222,0.10405,1,1,0,0
63,64,四川.茂县.220.1759,四川.姜茂线,1,1,0,0.004953,0.03051,0.036551,0,0,0,0,0,0,0,0,0,0,0,0,-0.45143,-0.02081,0.45243,-0.04666,1,1,0,0
59,65,四川.江油新厂.220.1336,四川.江山线,1,1,0,0.001863,0.009879,0.010743,0,0,0,0,0,0,0,0,0,0,0,0,0.33973,-0.02054,-0.33951,0.00003,1,1,0,0
59,30,四川.江油新厂.220.1336,四川.江天线,1,1,0,0.003025,0.01535,0.014865,0,0,0,0,0,0,0,0,0,0,0,0,0.17485,-0.06434,-0.17475,0.03487,1,1,0,0
56,66,四川.尖山.220.1296,四川.尖石二线,1,1,0,0.002535,0.013792,0.144349,0,0,0,0,0,0,0,0,0,0,0,0,1.8905,-0.46675,-1.88125,0.22602,1,1,0,0
66,56,四川.石羊.220.5280,四川.尖石一线,1,1,0,0.002247,0.019244,0.143443,0,0,0,0,0,0,0,0,0,0,0,0,-1.37631,0.03459,1.3806,-0.28702,1,1,0,0
63,67,四川.茂县.220.1759,四川.吉茂线,1,1,0,0.001629,0.009477,0.01671,0,0,0,0,0,0,0,0,0,0,0,0,-0.70268,0.04051,0.70349,-0.06946,1,1,0,0
68,63,四川.金龙潭厂.220.5139,四川.金茂一线,1,1,0,0.002868,0.016648,0.029152,0,0,0,0,0,0,0,0,0,0,0,0,-1.38605,0.08028,1.39159,-0.10662,1,1,0,0
33,69,四川.石棉.220.2477,四川.金石线,1,1,0,0.003701,0.020509,0.020904,0,0,0,0,0,0,0,0,0,0,0,0,-1.07334,-0.07922,1.07762,0.0609,1,1,0,0
70,40,四川.朱坎.220.3557,四川.九朱东线,1,1,0,0.002791,0.015578,0.055419,0,0,0,0,0,0,0,0,0,0,0,0,-0.64552,0.27253,0.64697,-0.3754,1,1,0,0
70,40,四川.朱坎.220.3557,四川.九朱西线,1,1,0,0.003399,0.016713,0.029034,0,0,0,0,0,0,0,0,0,0,0,0,-0.59173,0.28931,0.59326,-0.33995,1,1,0,0
71,72,四川.临邛.220.1584,四川.冷临线,1,1,0,0.025662,0.142949,0.128473,0,0,0,0,0,0,0,0,0,0,0,0,-1.99942,0.55801,2.11362,-0.1799,1,1,0,0
73,71,四川.隆兴.220.1732,四川.临兴一线,1,1,0,0.002427,0.019021,0.034347,0,0,0,0,0,0,0,0,0,0,0,0,-0.36637,0.15481,0.36678,-0.22078,1,1,0,0
73,71,四川.隆兴.220.1732,四川.临兴二线,1,1,0,0.002427,0.020304,0.034538,0,0,0,0,0,0,0,0,0,0,0,0,-0.34494,0.14007,0.3453,-0.20663,1,1,0,0
74,75,四川.杨桥.220.3391,四川.林杨二线,1,1,0,0.002258,0.012787,0.027743,0,0,0,0,0,0,0,0,0,0,0,0,0.23267,0.04418,-0.23254,-0.09935,1,1,0,0
74,75,四川.杨桥.220.3391,四川.林杨一线,1,1,0,0.002222,0.012762,0.02825,0,0,0,0,0,0,0,0,0,0,0,0,0.23305,0.04441,-0.23292,-0.10059,1,1,0,0
76,77,四川.美姑河.220.1790,四川.柳美线,1,1,0,0.000958,0.007471,0.013397,0,0,0,0,0,0,0,0,0,0,0,0,-1.6426,0.23053,1.64522,-0.23709,1,1,0,0
78,79,四川.龙王.220.1614,四川.龙柏线,1,1,0,0.004602,0.025304,0.024299,0,0,0,0,0,0,0,0,0,0,0,0,0.05135,-0.36818,-0.05079,0.32243,1,1,0,0
78,80,四川.龙王.220.1614,四川.龙灯线,1,1,0,0.001466,0.008822,0.016361,0,0,0,0,0,0,0,0,0,0,0,0,0.19481,-0.01945,-0.19475,-0.0128,1,1,0,0
61,81,四川.龙头.220.1604,四川.龙荆一线,1,1,0,0.007183,0.039792,0.037697,0,0,0,0,0,0,0,0,0,0,0,0,-1.00067,0.09236,1.00789,-0.12906,1,1,0,0
82,78,四川.青白江.220.5082,四川.龙青西线,1,1,0,0.002399,0.012966,0.01666,0,0,0,0,0,0,0,0,0,0,0,0,-1.16683,-0.25241,1.17028,0.23809,1,1,0,0
83,78,四川.昭觉寺.220.3534,四川.龙昭二线,1,1,0,0.001156,0.011779,0.024667,0,0,0,0,0,0,0,0,0,0,0,0,-2.89813,0.02064,2.90795,0.03041,1,1,0,0
83,78,四川.昭觉寺.220.3534,四川.龙昭一线,1,1,0,0.001111,0.01193,0.024484,0,0,0,0,0,0,0,0,0,0,0,0,-2.86296,0.00587,2.87216,0.04438,1,1,0,0
84,76,西南.普提站.220.2195,四川.美普一线,1,1,0,0.001998,0.015559,0.027356,0,0,0,0,0,0,0,0,0,0,0,0,-1.08808,0.06441,1.09045,-0.10106,1,1,0,0
85,86,四川.松林.220.2806,四川.沫松北线,1,1,0,0.002479,0.013556,0.015012,0,0,0,0,0,0,0,0,0,0,0,0,-0.30284,-0.26888,0.30323,0.24087,1,1,0,0
85,86,四川.松林.220.2806,四川.沫松南线,1,1,0,0.00245,0.01362,0.014278,0,0,0,0,0,0,0,0,0,0,0,0,-0.30085,-0.26794,0.30123,0.2414,1,1,0,0
26,15,四川.南充.500.1822,四川.南黄二线,1,1,0,0.000568,0.006488,0.426457,0,0,0,0,0,0,0,0,0,0,0,0,-1.58678,-0.45379,1.5882,-0.39092,1,1,0,0
26,15,四川.南充.500.1822,四川.南黄一线,1,1,0,0.000482,0.006543,0.407503,0,0,0,0,0,0,0,0,0,0,0,0,-1.5747,-0.45625,1.57589,-0.3503,1,1,0,0
23,87,四川.新棉.220.3149,四川.南棉线,1,1,0,0.001129,0.007171,0.005946,0,0,0,0,0,0,0,0,0,0,0,0,-0.79959,0.08186,0.80029,-0.08976,1,1,0,0
88,89,四川.自一里厂.220.3587,四川.牛里线,1,1,0,0.001663,0.008255,0.00838,0,0,0,0,0,0,0,0,0,0,0,0,-0.68026,0.04661,0.68102,-0.06,1,1,0,0
90,91,四川.太平驿厂.220.2832,四川.平山线,1,1,0,0.000728,0.005592,0.008571,0,0,0,0,0,0,0,0,0,0,0,0,3.51754,0.22592,-3.50857,-0.17428,1,1,0,0
92,17,西南.普提站.500.2181,四川.普洪二线,1,1,0,0.001425,0.029332,1.812452,0,0,0,0,0,0,0,0,0,0,0,0,10.15281,-0.51544,-10.00473,1.56417,1,1,0,0
92,17,西南.普提站.500.2181,四川.普洪一线,1,1,0,0.001796,0.029334,1.757581,0,0,0,0,0,0,0,0,0,0,0,0,10.160789,-0.58913,-9.97443,1.74321,1,1,0,0
23,93,四川.新棉.220.3149,四川.桥棉线,1,1,0,0.010027,0.060658,0.089623,0,0,0,0,0,0,0,0,0,0,0,0,-0.48729,-0.10581,0.48958,-0.06777,1,1,0,0
94,95,四川.桐子林.220.3017,四川.青林线,1,1,0,0.000991,0.005357,0.022532,0,0,0,0,0,0,0,0,0,0,0,0,2.28026,0.10092,-2.27515,-0.11874,1,1,0,0
96,97,四川.蓉东.220.2273,四川.蓉大北线,1,1,0,0.001298,0.007455,0.040934,0,0,0,0,0,0,0,0,0,0,0,0,0.05357,0.3643,-0.05335,-0.44611,1,1,0,0
96,97,四川.蓉东.220.2273,四川.蓉大南线,1,1,0,0.00173,0.008704,0.037056,0,0,0,0,0,0,0,0,0,0,0,0,0.05389,0.30728,-0.05368,-0.38141,1,1,0,0
62,98,四川.江南.220.1328,四川.沙江北线,1,1,0,0.001706,0.010514,0.021951,0,0,0,0,0,0,0,0,0,0,0,0,0.71146,-0.04361,-0.71061,0.00411,1,1,0,0
62,98,四川.江南.220.1328,四川.沙江南线,1,1,0,0.001695,0.010514,0.021918,0,0,0,0,0,0,0,0,0,0,0,0,0.71156,-0.04285,-0.71072,0.00341,1,1,0,0
66,99,四川.石羊.220.5280,四川.石安二线,1,1,0,0.000697,0.003628,0.130044,0,0,0,0,0,0,0,0,0,0,0,0,0.59301,-0.16266,-0.59276,-0.09819,1,1,0,0
66,100,四川.石羊.220.5280,四川.石安一线,1,1,0,0.000714,0.003601,0.130284,0,0,0,0,0,0,0,0,0,0,0,0,0.64441,-0.14421,-0.64412,-0.11688,1,1,0,0
101,102,西南.石板箐站.220.2314,四川.石马东线,1,1,0,0.000473,0.002696,0.009684,0,0,0,0,0,0,0,0,0,0,0,0,0.74112,-0.05369,-0.74086,0.03572,1,1,0,0
101,102,西南.石板箐站.220.2314,四川.石马西线,1,1,0,0.000433,0.002722,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0.73646,-0.04183,-0.73623,0.02362,1,1,0,0
101,95,西南.石板箐站.220.2314,四川.石青东线,1,1,0,0.000485,0.0028,0.008448,0,0,0,0,0,0,0,0,0,0,0,0,-1.05566,-0.05191,1.0562,0.03805,1,1,0,0
101,95,西南.石板箐站.220.2314,四川.石青西线,1,1,0,0.000455,0.0028,0.006875,0,0,0,0,0,0,0,0,0,0,0,0,-1.057,-0.0614,1.0575,0.0507,1,1,0,0
103,104,四川.石棉.500.2469,四川.石雅二线,1,1,0,0.000883,0.01242,0.681292,0,0,0,0,0,0,0,0,0,0,0,0,5.85237,-0.42778,-5.82249,0.57039,1,1,0,0
103,104,四川.石棉.500.2469,四川.石雅一线,1,1,0,0.000887,0.012501,0.691331,0,0,0,0,0,0,0,0,0,0,0,0,5.81434,-0.4388,-5.78472,0.55845,1,1,0,0
105,101,四川.银江.220.3417,四川.石银北线,1,1,0,0.000575,0.005885,0.012682,0,0,0,0,0,0,0,0,0,0,0,0,-1.2755,-0.25623,1.27647,0.24073,1,1,0,0
105,101,四川.银江.220.3417,四川.石银南线,1,1,0,0.000614,0.003217,0.041676,0,0,0,0,0,0,0,0,0,0,0,0,-2.33322,-0.2697,2.3366,0.20385,1,1,0,0
20,106,四川.寿溪桥.220.2634,四川.寿松二线,1,1,0,0.001837,0.0108,0.01004,0,0,0,0,0,0,0,0,0,0,0,0,0.53527,-0.15569,-0.5347,0.139,1,1,0,0
20,106,四川.寿溪桥.220.2634,四川.寿松一线,1,1,0,0.001819,0.010698,0.009589,0,0,0,0,0,0,0,0,0,0,0,0,0.5404,-0.15658,-0.53983,0.14082,1,1,0,0
85,107,四川.松林.220.2806,四川.松范东线,1,1,0,0.001619,0.009112,0.010642,0,0,0,0,0,0,0,0,0,0,0,0,0.96632,-0.04591,-0.96481,0.03319,1,1,0,0
85,107,四川.松林.220.2806,四川.松范西线,1,1,0,0.001618,0.009112,0.011427,0,0,0,0,0,0,0,0,0,0,0,0,0.96633,-0.04666,-0.96482,0.03237,1,1,0,0
106,108,四川.松柏.220.2799,四川.松惠东线,1,1,0,0.010346,0.053293,0.04977,0,0,0,0,0,0,0,0,0,0,0,0,0.16416,-0.16768,-0.16374,0.07008,1,1,0,0
106,108,四川.松柏.220.2799,四川.松惠西线,1,1,0,0.010147,0.051099,0.049091,0,0,0,0,0,0,0,0,0,0,0,0,0.17054,-0.1727,-0.17009,0.07655,1,1,0,0
48,29,四川.双合.220.2781,四川.双赤一线,1,1,0,0.016832,0.106797,0.093252,0,0,0,0,0,0,0,0,0,0,0,0,1.09427,-0.03372,-1.07425,0.13781,1,1,0,0
109,110,四川.万林.220.3046,四川.双万东线,1,1,0,0.005011,0.029432,0.027549,0,0,0,0,0,0,0,0,0,0,0,0,-0.34172,-0.02204,0.34229,-0.0308,1,1,0,0
109,110,四川.万林.220.3046,四川.双万西线,1,1,0,0.005068,0.02995,0.027549,0,0,0,0,0,0,0,0,0,0,0,0,-0.33587,-0.02248,0.33643,-0.03041,1,1,0,0
1,111,西南.谭家湾站.500.2846,四川.谭龙一线,1,1,0,0.000434,0.00627,0.358346,0,0,0,0,0,0,0,0,0,0,0,0,0.53077,0.43665,-0.53037,-1.157,1,1,0,0
112,113,西南.谭家湾站.220.2851,四川.谭孟二线,1,1,0,0.000998,0.007394,0.037474,0,0,0,0,0,0,0,0,0,0,0,0,1.07933,0.10499,-1.07815,-0.17111,1,1,0,0
112,113,西南.谭家湾站.220.2851,四川.谭孟一线,1,1,0,0.001043,0.007328,0.040264,0,0,0,0,0,0,0,0,0,0,0,0,1.08895,0.0954,-1.0877,-0.16703,1,1,0,0
114,112,四川.五里堆.220.3070,四川.谭五三线,1,1,0,0.003185,0.017703,0.048142,0,0,0,0,0,0,0,0,0,0,0,0,-0.8534,-0.31381,0.85598,0.2325,1,1,0,0
30,60,四川.天明.220.2991,四川.天大线,1,1,0,0.001396,0.011485,0.021487,0,0,0,0,0,0,0,0,0,0,0,0,-0.06945,0.01878,0.06946,-0.06202,1,1,0,0
50,115,四川.舒平.220.2642,四川.铜平北线,1,1,0,0.011505,0.068507,0.108714,0,0,0,0,0,0,0,0,0,0,0,0,-1.8477,0.2297,1.8878,-0.21251,1,1,0,0
50,115,四川.舒平.220.2642,四川.铜平南线,1,1,0,0.011609,0.069233,0.109603,0,0,0,0,0,0,0,0,0,0,0,0,-1.82849,0.22479,1.86811,-0.2119,1,1,0,0
114,116,四川.五里堆.220.3070,四川.五重线,1,1,0,0.00093,0.003749,0.003782,0,0,0,0,0,0,0,0,0,0,0,0,0.77268,0.44274,-0.77192,-0.44716,1,1,0,0
117,50,四川.向义.220.5232,四川.向平东线,1,1,0,0.002748,0.013948,0.014127,0,0,0,0,0,0,0,0,0,0,0,0,-0.68502,-0.05873,0.6863,0.03671,1,1,0,0
118,72,四川.小天都厂.220.3120,四川.小冷线,1,1,0,0.001353,0.006781,0.013014,0,0,0,0,0,0,0,0,0,0,0,0,0.33633,0.0316,-0.33618,-0.05699,1,1,0,0
71,119,四川.临邛.220.1584,四川.小临线,1,1,0,0.01148,0.064811,0.061136,0,0,0,0,0,0,0,0,0,0,0,0,-1.10962,0.01585,1.12376,-0.06009,1,1,0,0
120,73,四川.徐家渡.220.3187,四川.兴渡线,1,1,0,0.005056,0.028483,0.02748,0,0,0,0,0,0,0,0,0,0,0,0,-2.08214,-0.41189,2.10569,0.49033,1,1,0,0
121,113,四川.新市.220.460,四川.新孟北线,1,1,0,0.003531,0.018996,0.019027,0,0,0,0,0,0,0,0,0,0,0,0,-0.18744,-0.23057,0.18773,0.19435,1,1,0,0
121,113,四川.新市.220.460,四川.新孟南线,1,1,0,0.003574,0.019006,0.019052,0,0,0,0,0,0,0,0,0,0,0,0,-0.18772,-0.23002,0.18801,0.19374,1,1,0,0
104,122,四川.雅安.500.3364,四川.雅蜀二线,1,1,0,0.000475,0.010749,0.602622,0,0,0,0,0,0,0,0,0,0,0,0,10.21542,-0.1734,-10.165851,1.17891,1,1,0,0
104,122,四川.雅安.500.3364,四川.雅蜀一线,1,1,0,0.000488,0.01068,0.580552,0,0,0,0,0,0,0,0,0,0,0,0,10.28057,-0.16333,-10.22907,1.21995,1,1,0,0
123,124,四川.保宁.220.531,四川.银保线,1,1,0,0.000791,0.003638,0.003112,0,0,0,0,0,0,0,0,0,0,0,0,-0.94957,-0.01388,0.95028,0.01088,1,1,0,0
125,105,四川.施家坪.220.2299,四川.银坪北线,1,1,0,0.002842,0.01401,0.026457,0,0,0,0,0,0,0,0,0,0,0,0,-1.01684,-0.13821,1.01984,0.10034,1,1,0,0
125,105,四川.施家坪.220.2299,四川.银坪南线,1,1,0,0.002636,0.0144,0.028439,0,0,0,0,0,0,0,0,0,0,0,0,-0.99071,-0.15646,0.99336,0.11435,1,1,0,0
126,113,四川.永兴.220.3446,四川.永孟东线,1,1,0,0.006218,0.03335,0.033429,0,0,0,0,0,0,0,0,0,0,0,0,-0.18628,0.05558,0.18654,-0.12094,1,1,0,0
