bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
1,1727,0,1,1,1.00963,-9.233,0,0,0,0,500,525,0,0,0,0,0,1.009626667,-7.22052,0,0,1,0,0
2,4177,0,1,1,1.00996,-8.63402,-0.04986,-0.17629,0,0,500,525,0,0,0,18.6,0,1.00996381,-6.7268,0,0,1,0,0
3,364,0,1,1,0.979132,-4.37787,-8.82196,4.49854,0,0,500,525,0,0,0,0,0,0,-3.11461,-905.97,-382.77,0,0,0
4,2288,0,1,1,1.00628,-8.05406,0,0,0,0,500,525,0,0,0,0,0,1.006281905,-5.66993,0,0,1,0,0
5,2,0,1,1,1.00677,-6.92769,0,0,0,0,500,525,0,0,0,18,0,1.006765714,-4.97777,0,0,1,0,0
6,365,0,1,1,0.978942,-4.35611,-8.8651,4.52014,0,0,500,525,0,0,0,0,0,0,-3.09632,-913.3,-383.14,0,0,0
7,189,0,1,1,1.01901,-0.635085,0,0,0,0,500,525,0,0,0,0,0,1.019011429,-0.085331,0,0,1,0,0
8,2498,0,1,1,1.0201,-1.24655,0,0,0,0,500,525,0,0,0,0,0,1.020095238,-0.666699,0,0,1,0,0
9,277,0,1,1,1.00662,-6.36952,0,0,0,0,500,525,0,0,0,0,0,1.006619048,-4.51385,0,0,1,0,0
10,276,0,1,1,1.00461,-5.67265,0,0,0,0,500,525,0,0,0,0,0,1.004611429,-3.93907,0,0,1,0,0
11,6204,0,1,1,1.00597,-6.7264,28.534,10.7689,0,0,500,525,0,0,0,52,0,1.005971429,-4.85712,2854.13,1076.9,1,0,0
12,286,0,1,1,0.998147,-1.23775,0,0,0,0,500,525,0,0,0,0,0,0.998146667,-0.328621,0,0,1,0,0
13,358,0,1,1,0.99586,-11.3932,0,0.01511,0,0,220,230,0,0,0,0,0,0.99586087,-8.35171,0,8.04,1,0,0
14,1051,0,1,1,0.993823,-11.3701,0,0,0,0,220,230,0,0,0,0,0,0.993821739,-8.34355,0,0,1,0,0
15,943,0,1,1,1.00253,-13.4291,0,0,0,0,500,525,0,0,0,0,0,1.002529524,-11.2776,0,0,1,0,0
16,359,0,1,1,1.00122,-11.1201,-5.50424,-3.59616,0,0,500,525,0,0,0,-3.2876,0,1.001222857,-9.66537,0,0,1,0,0
17,886,0,1,1,1.00638,-9.61435,0,0,0,0,500,525,0,0,0,-1.8,0,1.006379048,-6.66425,0,0,1,0,0
18,325,0,1,1,0.999738,-13.2851,5.71526,0.60493,0,0,500,525,0,0,0,0,0,0.999739048,-8.24287,0,0,1,0,0
19,488,0,1,1,0.996059,-11.0643,-2.00E-05,0,0,0,220,230,0,0,0,0,0,0.996056522,-8.14054,0,0,1,0,0
20,1590,0,1,1,0.996047,-11.3657,0,0,0,0,220,230,0,0,0,0,0,0.996047826,-8.38998,0,0,1,0,0
21,1908,0,1,1,1.00945,-12.5607,0,0,0,0,220,230,0,0,0,0,0,1.009447826,-9.9692,0,0,1,0,0
22,499,0,1,1,1.01138,-12.3124,0.00188,-0.10115,0,0,220,230,0,0,0,0,0,1.011373913,-9.73254,0,-10.05,1,0,0
23,1923,0,1,1,1.01192,-2.89683,-0.13627,0.01565,0,0,220,230,0,0,0,0,0,1.011921739,-1.13273,-13.58,1.07,1,0,0
24,2058,0,1,1,1.01263,-2.6484,0,0,0,0,220,230,0,0,0,0,0,1.012634783,-0.881039,0,0,1,0,0
25,1154,0,1,1,0.997642,-14.0088,0,0,0,0,500,525,0,0,0,0,0,0.997641905,-11.7119,0,0,1,0,0
26,1296,0,1,1,1.00148,-13.2942,0,0,0,0,500,525,0,0,0,0,0,1.00147619,-10.9693,0,0,1,0,0
27,543,0,1,1,1.01189,-11.9918,0,0,0,0,220,230,0,0,0,0,0,1.011882609,-9.4202,0,0,1,0,0
28,2148,0,1,1,1.00998,-12.4741,0,0,0,0,220,230,0,0,0,0,0,1.009978261,-9.89311,0,0,1,0,0
29,580,0,1,1,1.0135,-12.0255,0,0,0,0,220,230,0,0,0,0,0,1.0135,-9.47718,0,0,1,0,0
30,1769,0,1,1,1.00791,-11.6946,0,0,0,0,220,230,0,0,0,0,0,1.007913043,-9.20923,0,0,1,0,0
31,1376,0,1,1,0.98744,-9.72155,0,-0.01458,0,0,220,230,0,0,0,0,0,0.98743913,-7.4017,0,0,1,0,0
32,687,0,1,1,0.985511,-9.48462,0,-0.03369,0,0,220,230,0,0,0,0,0,0.985513043,-7.18365,0,0,1,0,0
33,1561,0,1,1,1.0006,-3.51259,0,0,0,0,220,230,0,0,0,0,0,1.0006,-1.85474,0,0,1,0,0
34,555,0,1,1,0.999536,-2.59378,0,0,0,0,220,230,0,0,0,0,0,0.999534783,-0.930904,0,0,1,0,0
35,1958,0,1,1,0.985254,-10.1095,2.12676,0.7011,0,0,220,230,0,0,0,0,0,0.985252174,-7.73173,212.7,74,1,0,0
36,10939,0,1,1,0.982147,-10.0787,2.12726,0.44748,0,0,220,230,0,0,0,0,0,0.982147826,-7.69884,214.2,47.5,1,0,0
37,10934,0,1,1,1.00818,-3.36647,0,0,0,0,500,525,0,0,0,0,0,0,-2.03884,0,0,0,0,0
38,784,0,1,1,1.00835,-3.13957,0,0,0,0,500,525,0,0,0,0,0,1.008350476,-1.83591,0,0,1,0,0
39,1519,0,1,1,1.00845,-3.75963,0,0,0,0,500,525,0,0,0,0,0,1.008447619,-2.44448,0,0,1,0,0
40,843,0,1,1,0.999925,-2.09971,-0.0118,0.15193,0,0,220,230,0,0,0,0,0,0.999926087,-0.159331,-0.92,17.37,1,0,0
41,1090,0,1,1,0.998433,-4.20996,0,0,0,0,220,230,0,0,0,0,0,0.998434783,-2.27533,0,0,1,0,0
42,846,0,1,1,0.999534,-3.6655,-0.02867,0.00813,0,0,220,230,0,0,0,0,0,0.999534783,-1.6799,-2.8,0.28,1,0,0
43,1458,0,1,1,0.991679,-7.8239,0,0,0,0,220,230,0,0,0,0,0,0.991678261,-5.72465,0,0,1,0,0
44,1384,0,1,1,0.992112,-5.5518,0,0,0,0,220,230,0,0,0,0,0,0.992113043,-3.73676,0,0,1,0,0
45,10931,0,1,1,0.99922,5.5685,0,0,0,0,220,230,0,0,0,0,0,0,6.75235,0,0,0,0,0
46,3317,0,1,1,0.998626,-3.29604,0,0,0,0,220,230,0,0,0,0,0,0.998626087,-1.30964,0,0,1,0,0
47,857,0,1,1,0.997467,-15.8157,0,0,0,0,220,230,0,0,0,0,0,0.997465217,-13.3845,0,0,1,0,0
48,623,0,1,1,0.997155,-15.7964,0,0,0,0,220,230,0,0,0,0,0,0.997156522,-13.3719,0,0,1,0,0
49,3095,0,1,1,1.00247,-13.413,0,0,0,0,500,525,0,0,0,0,0,1.002470476,-11.2622,0,0,1,0,0
50,1639,0,1,1,1.00572,-8.1888,0,0,0,0,220,230,0,0,0,0,0,1.005721739,-5.70002,0,0,1,0,0
51,884,0,1,1,1.00543,-7.64365,0,0,0,0,220,230,0,0,0,0,0,1.005434783,-5.10837,0,0,1,0,0
52,1756,0,1,1,0.989626,-10.5171,0,0,0,0,220,230,0,0,0,0,0,0.989626087,-8.06191,0,0,1,0,0
53,517,0,1,1,0.991041,-10.4766,0,0,0,0,220,230,0,0,0,0,0,0.99103913,-7.99727,0,0,1,0,0
54,1000,0,1,1,1.00449,-12.3133,0,0,0,0,220,230,0,0,0,0,0,1.004486957,-9.76524,0,0,1,0,0
55,570,0,1,1,1.0054,-12.8138,0,0,0,0,220,230,0,0,0,0,0,1.005404348,-10.2012,0,0,1,0,0
56,1961,0,1,1,1.00239,-12.8077,0,0,0,0,220,230,0,0,0,0,0,1.002386957,-10.1801,0,0,1,0,0
57,1039,0,1,1,1.00596,-11.7185,0,0,0,0,220,230,0,0,0,0,0,1.00596087,-9.20241,0,0,1,0,0
58,600,0,1,1,1.00633,-11.8813,0,0,0,0,220,230,0,0,0,0,0,1.006330435,-9.36124,0,0,1,0,0
59,1177,0,1,1,1.00182,-6.8459,0,0,0,0,220,230,0,0,0,0,0,1.001821739,-4.67843,0,0,1,0,0
60,1031,0,1,1,0.999264,-8.00558,0,0,0,0,220,230,0,0,0,0,0,0.999265217,-5.77212,0,0,1,0,0
