bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
1,西南.谭家湾站.500.2559,0,1,1,1.01245,-24.9141,0,0,0,0,500,525,0,0,0,0,0,1.012447619,0,0,0,0,0,0
2,国调.德阳换流站.500.5717,0,1,1,1.01334,-25.1109,0.01126,-0.00441,0,0,500,525,0,0,0,18.6,0,1.013340952,0,0,0,0,0,0
3,重庆.宝鸡等值虚厂.500.364,0,1,1,1.00122,-26.3862,2.88336,1.80218,0,0,500,525,0,0,0,0,0,0,0,282.03,-108.58,0,0,0
4,西南.泸州站.500.3227,0,1,1,1.00232,-25.1217,0,0,0,0,500,525,0,0,0,-2.7,0,1.00232381,0,0,0,0,0,0
5,国调.复龙换流站.500.2,0,1,1,1.00011,-24.8979,-0.2017,-10.9477,0,0,500,525,0,0,0,18,0,1.000108571,0,0,-1089.38,0,0,0
6,重庆.宝鸡等值虚厂.500.365,0,1,1,1.00131,-26.3651,2.83699,1.796,0,0,500,525,0,0,0,0,0,0,0,278.22,-107.92,0,0,0
7,国调.官地电厂.500.189,0,1,1,1.01674,-2.86583,0,0,0,0,500,525,0,0,0,0,0,1.016744762,0,0,0,0,0,0
8,国调.月城站.500.3530,0,1,1,1.00708,-4.88839,0,0,0,0,500,525,0,0,0,-5.6,0,1.00707619,0,0,0,0,0,0
9,国调.向家坝.500.277,0,1,1,0.999943,-21.9425,0,0,0,0,500,525,0,0,0,0,0,0.999942857,0,0,0,0,0,0
10,国调.向家坝.500.276,0,1,1,1.00049,-21.9491,0,0,0,0,500,525,0,0,0,0,0,1.000485714,0,0,0,0,0,0
11,国调.宜宾换流.500.8189,0,1,1,0.999112,-24.8257,73.4957,37.2603,0,0,500,525,0,0,0,52,0,0.999112381,0,7351.81,3726.19,0,0,0
12,国调.溪洛渡电厂.500.286,0,1,1,1.00118,-13.7597,0,0,0,0,500,525,0,0,0,0,0,1.001177143,0,0,0,0,0,0
13,四川.金鹅.220.1252,0,1,1,1.00611,-29.4195,0,0,0,0,220,230,0,0,0,0,0,1.006113043,0,0,0,0,0,0
14,重庆.来苏等值虚厂.220.358,0,1,1,1.00697,-29.9891,0.41048,-0.02143,0,0,220,230,0,0,0,0,0,1.006965217,0,41.5,-2.9,0,0,0
15,西南.黄岩站.500.1048,0,1,1,1.00719,-25.9415,0,0,0,0,500,525,0,0,0,0,0,1.007192381,0,0,0,0,0,0
16,重庆.万县等值虚厂.500.359,0,1,1,1.00484,-27.5982,5.00892,-4.1774,0,0,500,525,0,0,0,-6.2752,0,1.00484381,0,0,0,0,0,0
17,西南.洪沟站.500.894,0,1,1,0.999948,-25.2907,0,0,0,0,500,525,0,0,0,-5.4,0,0.999948571,0,0,0,0,0,0
18,重庆.板桥等值虚厂.500.325,0,1,1,0.984369,-34.0175,26.408,-0.13547,0,0,500,525,0,0,0,0,0,0.984369524,0,2640.22,0,0,0,0
19,四川.白马新厂.220.488,0,1,1,1.00683,-27.6272,-0.00013,0,0,0,220,230,0,0,0,0,0,1.006834783,0,0,0,0,0,0
20,四川.寿溪桥.220.2445,0,1,1,1.00455,-27.9044,0,0,0,0,220,230,0,0,0,0,0,1.004552174,0,0,0,0,0,0
21,四川.新广兴.220.2847,0,1,1,1.00357,-21.9544,0,0,0,0,220,230,0,0,0,0,0,1.003573913,0,0,0,0,0,0
22,四川.白石岩.220.499,0,1,1,1.00475,-21.3457,0.00296,-0.09689,0,0,220,230,0,0,0,0,0,1.004752174,0,0,-9.91,0,0,0
23,四川.新棉.220.2862,0,1,1,1.01029,-8.30275,-0.47797,-0.09013,0,0,220,230,0,0,0,0,0,1.010282609,0,-47.86,-6.25,0,0,0
24,四川.姚河坝厂.220.2997,0,1,1,1.01135,-7.3404,0,0,0,0,220,230,0,0,0,0,0,1.011352174,0,0,0,0,0,0
25,四川.临巴厂.500.1485,0,1,1,1.00208,-25.2966,0,0,0,0,500,525,0,0,0,-0.7438,0,1.00208381,0,0,0,0,0,0
26,四川.南充.500.1633,0,1,1,1.00615,-26.6039,0,0,0,0,500,525,0,0,0,-3,0,1.006148571,0,0,0,0,0,0
27,四川.宝珠寺厂.220.543,0,1,1,1.00513,-20.188,0,0,0,0,220,230,0,0,0,0,0,1.005126087,0,0,0,0,0,0
28,四川.袁家坝.220.3087,0,1,1,1.00404,-21.9436,0,0,0,0,220,230,0,0,0,0,0,1.004043478,0,0,0,0,0,0
29,四川.赤化.220.584,0,1,1,1.00705,-21.8681,0,0,0,0,220,230,0,0,0,0,0,1.007047826,0,0,0,0,0,0
30,四川.天明.220.2704,0,1,1,1.00754,-26.3674,0,-0.11436,0,0,220,230,0,0,0,0,0,1.007534783,0,0,0,0,0,0
31,四川.平春.220.1976,0,1,1,1.00428,-23.7293,0,0,0,0,220,230,0,0,0,0,0,1.004282609,0,0,0,0,0,0
32,四川.东坡.220.692,0,1,1,1.00319,-23.1673,0,-0.08044,0,0,220,230,0,0,0,0,0,1.003186957,0,0,0,0,0,0
33,四川.石棉.220.2288,0,1,1,0.993094,-5.83391,0,0,0,0,220,230,0,0,0,0,0,0.993095652,0,0,0,0,0,0
34,四川.滨东厂.220.559,0,1,1,1.00045,-3.86265,0,0,0,0,220,230,0,0,0,0,0,1.000452174,0,0,0,0,0,0
35,四川.修文.220.2897,0,1,1,1.00155,-23.9739,2.13139,0.94504,0,0,220,230,0,0,0,0,0,1.001547826,0,212.1,95.7,0,0,0
36,四川.修文.220.18939,0,1,1,0.998819,-23.7303,2.1137,0.66961,0,0,220,230,0,0,0,0,0,0.998817391,0,211.4,67.1,0,0,0
37,西南.石板箐站.500.2122,0,1,1,1.00979,-3.7186,0,0,0,0,500,525,0,0,0,0,0,1.009786667,0,0,0,0,0,0
38,西南.二滩厂.500.789,0,1,1,1.01023,-2.82133,0,0,0,0,500,525,0,0,0,0,0,1.010228571,0,0,0,0,0,0
39,四川.龚嘴上厂.220.849,0,1,1,1.00561,-15.0966,-0.00783,0.11829,0,0,220,230,0,0,0,0,0,1.005613043,0,-0.54,13.15,0,0,0
40,四川.九里.220.1291,0,1,1,1.0042,-16.0454,0,0,0,0,220,230,0,0,0,0,0,1.004195652,0,0,0,0,0,0
41,四川.龚嘴下厂.220.853,0,1,1,1.00687,-14.5987,-0.14359,0.00797,0,0,220,230,0,0,0,0,0,1.006873913,0,-14.52,0.28,0,0,0
42,四川.屏山.220.1984,0,1,1,1.01342,-24.8155,0,0,0,0,220,230,0,0,0,0,0,1.013421739,0,0,0,0,0,0
43,四川.龚嘴上厂.220.18931,0,1,1,1.0212,-15.3539,0,0,0,0,220,230,0,0,0,0,0,0,0,0,0,0,0,0
44,四川.六六六.220.4645,0,1,1,1.00333,-15.184,0,0,0,0,220,230,0,0,0,0,0,1.003330435,0,0,0,0,0,0
45,四川.广安厂.220.865,0,1,1,1.00613,-27.9933,0,0,0,0,220,230,0,0,0,0,0,1.006130435,0,0,0,0,0,0
46,四川.代市.220.627,0,1,1,1.00579,-28.0788,0,0,0,0,220,230,0,0,0,0,0,1.005791304,0,0,0,0,0,0
47,四川.广安二厂.500.4421,0,1,1,1.00705,-25.8473,0,0,0,0,500,525,0,0,0,0,0,1.007047619,0,0,0,0,0,0
48,四川.双合.220.2494,0,1,1,1.00546,-10.6679,0,0,0,0,220,230,0,0,0,-0.3,0,1.005456522,0,0,0,0,0,0
49,四川.黑河塘厂.220.892,0,1,1,1.00933,-7.38848,0,0,0,0,220,230,0,0,0,0,0,1.009326087,0,0,0,0,0,0
50,四川.舒平.220.2453,0,1,1,1.00913,-26.8961,0,-0.09909,0,0,220,230,0,0,0,0,0,1.009130435,0,0,0,0,0,0
51,西南.洪沟站.220.899,0,1,1,1.0101,-27.126,0,0,0,0,220,230,0,0,0,0,0,1.010104348,0,0,0,0,0,0
52,四川.天井坎.220.2691,0,1,1,1.00215,-24.0676,0,0,0,0,220,230,0,0,0,0,0,1.002152174,0,0,0,0,0,0
53,四川.百花滩厂.220.517,0,1,1,1.00466,-23.6784,0,0,0,0,220,230,0,0,0,0,0,1.004665217,0,0,0,0,0,0
54,四川.回龙.220.446,0,1,1,1.00922,-28.1361,0,-0.05192,0,0,220,230,0,0,0,0,0,1.009221739,0,0,0,0,0,0
55,四川.云西.220.3109,0,1,1,1.00264,-28.9115,0,-0.0919,0,0,220,230,0,0,0,0,0,1.002634783,0,0,0,0,0,0
56,四川.尖山.220.1200,0,1,1,1.01124,-31.7161,0,0,0,0,220,230,0,0,0,0,0,1.011243478,0,0,0,0,0,0
57,四川.长顺.220.574,0,1,1,1.00796,-32.857,0,0,0,0,220,230,0,0,0,0,0,1.007965217,0,0,0,0,0,0
58,四川.徐家渡.220.18940,0,1,1,1.00957,-31.7849,0,0,0,0,220,230,0,0,0,0,0,1.009569565,0,0,0,0,0,0
59,四川.江油新厂.220.1240,0,1,1,1.00703,-25.907,0,0,0,0,220,230,0,0,0,0,0,1.007034783,0,0,0,0,0,0
