tap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse
10,5,1,1,1,0,0.00022,0.003583,0.214905,0,0,0,0,0,0,0,0,0,0,0,0,6.36513,-0.47434,-6.35625,0.18781,1,1,1,1
11,5,1,1,1,0,0.00006,0.001267,0.089923,0,0,0,0,0,0,0,0,0,0,0,0,2.68898,-1.38773,-2.68845,1.21883,1,1,1,1
12,11,1,1,1,0,0.00048,0.009556,0.561815,0,0,0,0,0,0,0,0,0,0,0,0,15.76851,-0.47724,-15.64855,1.74634,1,1,1,1
12,11,1,1,1,0,0.000412,0.009012,0.568609,0,0,0,0,0,0,0,0,0,0,0,0,16.72382,-0.40429,-16.60792,1.80525,1,1,1,1
12,11,1,1,1,0,0.00041,0.009021,0.570427,0,0,0,0,0,0,0,0,0,0,0,0,16.70649,-0.40178,-16.591391,1.79652,1,1,1,1
13,14,1,1,1,0,0.000765,0.011613,0.903526,0,0,0,0,0,0,0,0,0,0,0,0,-3.60992,-0.33269,3.62011,1.82904,1,1,1,1
13,14,1,1,1,0,0.001077,0.011727,0.905707,0,0,0,0,0,0,0,0,0,0,0,0,-3.55166,-0.24977,3.56567,1.7136,1,1,1,1
15,16,1,1,1,0,0.000911,0.011365,0.64438,0,0,0,0,0,0,0,0,0,0,0,0,8.37188,0.15579,-8.30791,-0.64109,1,1,1,1
15,16,1,1,1,0,0.000883,0.011163,0.664069,0,0,0,0,0,0,0,0,0,0,0,0,8.523319,0.16011,-8.45908,-0.67002,1,1,1,1
17,18,1,1,1,0,0.001844,0.010714,0.009685,0,0,0,0,0,0,0,0,0,0,0,0,0.60358,-0.09896,-0.6029,0.08332,1,1,1,1
19,20,1,1,1,0,0.000689,0.007231,0.006951,0,0,0,0,0,0,0,0,0,0,0,0,-0.91811,-0.05844,0.91868,0.05045,1,1,1,1
21,22,1,1,1,0,0.002486,0.014977,0.013378,0,0,0,0,0,0,0,0,0,0,0,0,-0.89486,0.05418,0.89683,-0.0696,1,1,1,1
23,24,1,1,1,0,0.000582,0.008027,0.491207,0,0,0,0,0,0,0,0,0,0,0,0,1.20001,0.58655,-1.19903,0.00602,1,1,1,1
20,25,1,1,1,0,0.0015,0.0091,0.014458,0,0,0,0,0,0,0,0,0,0,0,0,-0.96697,0.13937,0.9684,-0.16,1,1,1,1
26,25,1,1,1,0,0.003236,0.017933,0.026147,0,0,0,0,0,0,0,0,0,0,0,0,-0.78385,0.0748,0.78585,-0.11658,1,1,1,1
27,20,1,1,1,0,0.002429,0.015431,0.02063,0,0,0,0,0,0,0,0,0,0,0,0,0.08578,0.09171,-0.08573,-0.13323,1,1,1,1
28,27,1,1,1,0,0.018376,0.079203,0.075271,0,0,0,0,0,0,0,0,0,0,0,0,-0.18954,-0.104,0.19022,-0.04511,1,1,1,1
29,30,1,1,1,0,0.002735,0.012637,0.009455,0,0,0,0,0,0,0,0,0,0,0,0,-0.43063,0.32683,0.43146,-0.34164,1,1,1,1
29,30,1,1,1,0,0.002174,0.01228,0.010813,0,0,0,0,0,0,0,0,0,0,0,0,-0.45938,0.32068,0.46009,-0.33798,1,1,1,1
29,30,1,1,1,0,0.001435,0.009735,0.012543,0,0,0,0,0,0,0,0,0,0,0,0,-0.59407,0.39053,0.59481,-0.41015,1,1,1,1
31,32,1,1,1,0,0.003371,0.021122,0.032756,0,0,0,0,0,0,0,0,0,0,0,0,-0.87278,0.18445,0.87549,-0.23304,1,1,1,1
33,30,1,1,1,0,0.001321,0.009384,0.012474,0,0,0,0,0,0,0,0,0,0,0,0,-1.25352,0.23931,1.25571,-0.24821,1,1,1,1
34,30,1,1,1,0,0.000979,0.00966,0.013727,0,0,0,0,0,0,0,0,0,0,0,0,-1.02757,-0.33138,1.02874,0.31602,1,1,1,1
34,30,1,1,1,0,0.001301,0.00966,0.012285,0,0,0,0,0,0,0,0,0,0,0,0,-1.03345,-0.295,1.03498,0.28238,1,1,1,1
35,36,1,1,1,0,0.001396,0.020366,1.115229,0,0,0,0,0,0,0,0,0,0,0,0,-6.19324,1.42706,6.24701,0.56791,1,1,1,1
37,36,1,1,1,0,0.000241,0.003617,0.202708,0,0,0,0,0,0,0,0,0,0,0,0,-5.39899,0.02904,5.40594,-0.33534,1,1,1,1
38,39,1,1,1,0,0.004141,0.021017,0.020353,0,0,0,0,0,0,0,0,0,0,0,0,1.66001,-0.2027,-1.64851,0.2203,1,1,1,1
40,39,1,1,1,0,0.003604,0.018745,0.017711,0,0,0,0,0,0,0,0,0,0,0,0,0.48488,0.02922,-0.48403,-0.06028,1,1,1,1
40,41,1,1,1,0,0.008034,0.03782,0.036698,0,0,0,0,0,0,0,0,0,0,0,0,1.81675,-0.19943,-1.79014,0.25141,1,1,1,1
42,43,1,1,1,0,0.020236,0.092944,0.085604,0,0,0,0,0,0,0,0,0,0,0,0,-1.94761,0.40649,2.03099,-0.19324,1,1,1,1
44,38,1,1,1,0,0.010052,0.040208,0.036321,0,0,0,0,0,0,0,0,0,0,0,0,-0.52886,0.07913,0.5318,-0.14025,1,1,1,1
44,40,1,1,1,0,0.00977,0.03908,0.03737,0,0,0,0,0,0,0,0,0,0,0,0,0.09808,-0.0899,-0.09796,0.01539,1,1,1,1
45,46,1,1,1,0,0.000455,0.003124,0.015399,0,0,0,0,0,0,0,0,0,0,0,0,-0.26952,0.11696,0.26956,-0.14728,1,1,1,1
45,46,1,1,1,0,0.000448,0.00313,0.004819,0,0,0,0,0,0,0,0,0,0,0,0,-0.26942,0.12657,0.26946,-0.13586,1,1,1,1
13,47,1,1,1,0,0.000024,0.000298,0.019032,0,0,0,0,0,0,0,0,0,0,0,0,-0.90838,0.22406,0.9084,-0.26198,1,1,1,1
13,47,1,1,1,0,0.000028,0.000334,0.02194,0,0,0,0,0,0,0,0,0,0,0,0,-0.80843,0.19808,0.80845,-0.24187,1,1,1,1
48,49,1,1,1,0,0.004122,0.026788,0.048756,0,0,0,0,0,0,0,0,0,0,0,0,-0.63881,-0.01987,0.64047,-0.06812,1,1,1,1
50,51,1,1,1,0,0.002137,0.011593,0.016165,0,0,0,0,0,0,0,0,0,0,0,0,-0.08231,-0.09501,0.08234,0.06316,1,1,1,1
52,53,1,1,1,0,0.000892,0.008068,0.015955,0,0,0,0,0,0,0,0,0,0,0,0,1.60341,-0.16291,-1.60107,0.15241,1,1,1,1
52,53,1,1,1,0,0.000892,0.008068,0.015955,0,0,0,0,0,0,0,0,0,0,0,0,1.60338,-0.16305,-1.60104,0.15255,1,1,1,1
54,52,1,1,1,0,0.002396,0.011389,0.016611,0,0,0,0,0,0,0,0,0,0,0,0,-1.21546,-0.1934,1.21914,0.17818,1,1,1,1
55,56,1,1,1,0,0.001146,0.007071,0.006445,0,0,0,0,0,0,0,0,0,0,0,0,0.42931,-0.0424,-0.42909,0.0308,1,1,1,1
57,58,1,1,1,0,0.007029,0.036024,0.0363,0,0,0,0,0,0,0,0,0,0,0,0,0.6791,-0.06063,-0.67583,0.00563,1,1,1,1
57,58,1,1,1,0,0.006935,0.037856,0.034084,0,0,0,0,0,0,0,0,0,0,0,0,0.64786,-0.04984,-0.64493,-0.00152,1,1,1,1
59,60,1,1,1,0,0.004953,0.03051,0.036551,0,0,0,0,0,0,0,0,0,0,0,0,-0.38003,-0.05903,0.38075,-0.0098,1,1,1,1
55,61,1,1,1,0,0.001863,0.009879,0.010743,0,0,0,0,0,0,0,0,0,0,0,0,0.12995,0.00003,-0.12992,-0.02138,1,1,1,1
55,28,1,1,1,0,0.003025,0.01535,0.014865,0,0,0,0,0,0,0,0,0,0,0,0,-0.14337,-0.04657,0.14344,0.01709,1,1,1,1
52,62,1,1,1,0,0.002535,0.013792,0.144349,0,0,0,0,0,0,0,0,0,0,0,0,0.97345,-0.42372,-0.97082,0.15157,1,1,1,1
62,52,1,1,1,0,0.002247,0.019244,0.143443,0,0,0,0,0,0,0,0,0,0,0,0,-0.71514,0.02452,0.71636,-0.29872,1,1,1,1
59,63,1,1,1,0,0.001629,0.009477,0.01671,0,0,0,0,0,0,0,0,0,0,0,0,-0.27023,-0.03522,0.27035,0.00249,1,1,1,1
64,59,1,1,1,0,0.002868,0.016648,0.029152,0,0,0,0,0,0,0,0,0,0,0,0,0.5739,-0.42136,-0.5725,0.37152,1,1,1,1
31,65,1,1,1,0,0.003701,0.020509,0.020904,0,0,0,0,0,0,0,0,0,0,0,0,-0.69529,-0.1138,0.6971,0.08173,1,1,1,1
66,39,1,1,1,0,0.002791,0.015578,0.055419,0,0,0,0,0,0,0,0,0,0,0,0,-0.45578,0.23433,0.45659,-0.34093,1,1,1,1
66,39,1,1,1,0,0.003399,0.016713,0.029034,0,0,0,0,0,0,0,0,0,0,0,0,-0.41654,0.24978,0.41739,-0.30381,1,1,1,1
67,68,1,1,1,0,0.025662,0.142949,0.128473,0,0,0,0,0,0,0,0,0,0,0,0,-0.84279,-0.01604,0.86177,-0.13263,1,1,1,1
69,67,1,1,1,0,0.002427,0.019021,0.034347,0,0,0,0,0,0,0,0,0,0,0,0,0.12129,0.03418,-0.12124,-0.10098,1,1,1,1
69,67,1,1,1,0,0.000543,0.021064,0.034538,0,0,0,0,0,0,0,0,0,0,0,0,0.10358,0.03872,-0.10357,-0.10593,1,1,1,1
70,71,1,1,1,0,0.002258,0.012787,0.027743,0,0,0,0,0,0,0,0,0,0,0,0,0.29221,0.09253,-0.29199,-0.14597,1,1,1,1
70,71,1,1,1,0,0.002222,0.012762,0.02825,0,0,0,0,0,0,0,0,0,0,0,0,0.29262,0.09303,-0.29239,-0.14746,1,1,1,1
72,73,1,1,1,0,0.000958,0.007471,0.013397,0,0,0,0,0,0,0,0,0,0,0,0,-0.80535,0.15109,0.806,-0.17287,1,1,1,1
74,75,1,1,1,0,0.004602,0.025304,0.024299,0,0,0,0,0,0,0,0,0,0,0,0,0.45358,-0.19048,-0.45248,0.1488,1,1,1,1
74,76,1,1,1,0,0.001466,0.008822,0.016361,0,0,0,0,0,0,0,0,0,0,0,0,0.21524,-0.05729,-0.21517,0.02567,1,1,1,1
57,77,1,1,1,0,0.007183,0.039792,0.037697,0,0,0,0,0,0,0,0,0,0,0,0,-1.02123,0.01832,1.0288,-0.05161,1,1,1,1
78,74,1,1,1,0,0.002399,0.012966,0.01666,0,0,0,0,0,0,0,0,0,0,0,0,-1.29586,-0.15402,1.30007,0.14427,1,1,1,1
79,74,1,1,1,0,0.001156,0.011779,0.024667,0,0,0,0,0,0,0,0,0,0,0,0,-1.88192,0.67999,1.88663,-0.68061,1,1,1,1
79,74,1,1,1,0,0.001111,0.01193,0.024484,0,0,0,0,0,0,0,0,0,0,0,0,-1.86244,0.66222,1.86685,-0.66304,1,1,1,1
80,72,1,1,1,0,0.001998,0.015559,0.027356,0,0,0,0,0,0,0,0,0,0,0,0,-0.13889,-0.08382,0.13893,0.02944,1,1,1,1
81,82,1,1,1,0,0.000245,0.001182,0.001501,0,0,0,0,0,0,0,0,0,0,0,0,-0.55437,-0.14812,0.55445,0.14548,1,1,1,1
83,82,1,1,1,0,0.002479,0.013556,0.015012,0,0,0,0,0,0,0,0,0,0,0,0,-0.85152,0.01216,0.85331,-0.03258,1,1,1,1
83,82,1,1,1,0,0.00245,0.01362,0.014278,0,0,0,0,0,0,0,0,0,0,0,0,-0.84803,0.01037,0.84979,-0.02935,1,1,1,1
24,13,1,1,1,0,0.000568,0.006488,0.426457,0,0,0,0,0,0,0,0,0,0,0,0,-2.01406,-0.37846,2.01636,-0.45013,1,1,1,1
24,13,1,1,1,0,0.000482,0.006543,0.407503,0,0,0,0,0,0,0,0,0,0,0,0,-1.9998,-0.38744,2.00173,-0.40332,1,1,1,1
21,84,1,1,1,0,0.001129,0.007171,0.005946,0,0,0,0,0,0,0,0,0,0,0,0,-0.93664,0.0053,0.93762,-0.01123,1,1,1,1
85,86,1,1,1,0,0.001663,0.008255,0.00838,0,0,0,0,0,0,0,0,0,0,0,0,-0.31301,0.01381,0.31317,-0.03015,1,1,1,1
87,88,1,1,1,0,0.000728,0.005592,0.008571,0,0,0,0,0,0,0,0,0,0,0,0,1.7279,0.57934,-1.72546,-0.57764,1,1,1,1
89,15,1,1,1,0,0.001796,0.029334,1.757581,0,0,0,0,0,0,0,0,0,0,0,0,7.04538,-1.28166,-6.95758,2.6026,1,1,1,1
21,90,1,1,1,0,0.010027,0.060658,0.089623,0,0,0,0,0,0,0,0,0,0,0,0,-0.23029,-0.15653,0.23085,-0.02366,1,1,1,1
91,92,1,1,1,0,0.000991,0.005357,0.022532,0,0,0,0,0,0,0,0,0,0,0,0,0.67607,-0.30094,-0.67554,0.25887,1,1,1,1
93,94,1,1,1,0,0.001298,0.007455,0.040934,0,0,0,0,0,0,0,0,0,0,0,0,-0.90044,-0.013,0.90152,-0.06143,1,1,1,1
93,94,1,1,1,0,0.00173,0.008704,0.037056,0,0,0,0,0,0,0,0,0,0,0,0,-0.76707,0.00504,0.7681,-0.07276,1,1,1,1
58,95,1,1,1,0,0.001706,0.010514,0.021951,0,0,0,0,0,0,0,0,0,0,0,0,0.27652,0.04383,-0.27638,-0.08616,1,1,1,1
58,95,1,1,1,0,0.001695,0.010514,0.021918,0,0,0,0,0,0,0,0,0,0,0,0,0.27648,0.04416,-0.27634,-0.08642,1,1,1,1
62,96,1,1,1,0,0.000697,0.003628,0.130044,0,0,0,0,0,0,0,0,0,0,0,0,0.48404,-0.29409,-0.48385,0.03653,1,1,1,1
62,97,1,1,1,0,0.000714,0.003601,0.130284,0,0,0,0,0,0,0,0,0,0,0,0,0.42423,-0.28617,-0.42408,0.02792,1,1,1,1
98,99,1,1,1,0,0.000473,0.002696,0.009684,0,0,0,0,0,0,0,0,0,0,0,0,-0.10654,0.04172,0.10655,-0.06104,1,1,1,1
98,99,1,1,1,0,0.000433,0.002722,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,-0.10658,0.03956,0.10659,-0.05911,1,1,1,1
98,92,1,1,1,0,0.000485,0.0028,0.008448,0,0,0,0,0,0,0,0,0,0,0,0,-0.20441,0.21488,0.20445,-0.2315,1,1,1,1
98,92,1,1,1,0,0.000455,0.0028,0.006875,0,0,0,0,0,0,0,0,0,0,0,0,-0.20708,0.21471,0.20712,-0.22818,1,1,1,1
100,101,1,1,1,0,0.000883,0.01242,0.681292,0,0,0,0,0,0,0,0,0,0,0,0,2.89964,-0.41372,-2.89231,1.43688,1,1,1,1
100,101,1,1,1,0,0.000887,0.012501,0.691331,0,0,0,0,0,0,0,0,0,0,0,0,2.88077,-0.4254,-2.87351,1.42746,1,1,1,1
102,98,1,1,1,0,0.000575,0.005885,0.012682,0,0,0,0,0,0,0,0,0,0,0,0,-0.6115,0.00845,0.61172,-0.03159,1,1,1,1
102,98,1,1,1,0,0.000614,0.003217,0.041676,0,0,0,0,0,0,0,0,0,0,0,0,-1.09591,0.09694,1.09666,-0.17629,1,1,1,1
18,103,1,1,1,0,0.001837,0.0108,0.01004,0,0,0,0,0,0,0,0,0,0,0,0,0.25323,-0.09768,-0.2531,0.07815,1,1,1,1
18,103,1,1,1,0,0.001819,0.010698,0.009589,0,0,0,0,0,0,0,0,0,0,0,0,0.25566,-0.09804,-0.25552,0.07942,1,1,1,1
83,104,1,1,1,0,0.001619,0.009112,0.010642,0,0,0,0,0,0,0,0,0,0,0,0,1.30325,-0.02204,-1.30051,0.0161,1,1,1,1
83,104,1,1,1,0,0.001618,0.009112,0.011427,0,0,0,0,0,0,0,0,0,0,0,0,1.30326,-0.02278,-1.30052,0.01527,1,1,1,1
103,105,1,1,1,0,0.010346,0.053293,0.04977,0,0,0,0,0,0,0,0,0,0,0,0,0.13912,-0.1048,-0.13889,0.00512,1,1,1,1
103,105,1,1,1,0,0.010147,0.051099,0.049091,0,0,0,0,0,0,0,0,0,0,0,0,0.14473,-0.10702,-0.14448,0.00876,1,1,1,1
48,27,1,1,1,0,0.016832,0.106797,0.093252,0,0,0,0,0,0,0,0,0,0,0,0,0.77386,0.11343,-0.7637,0.07784,1,1,1,1
106,107,1,1,1,0,0.005011,0.029432,0.027549,0,0,0,0,0,0,0,0,0,0,0,0,-0.19153,-0.01529,0.19171,-0.039,1,1,1,1
1,108,1,1,1,0,0.000434,0.00627,0.358346,0,0,0,0,0,0,0,0,0,0,0,0,4.8437,-0.09531,-4.83357,-0.47974,1,1,1,1
109,110,1,1,1,0,0.000998,0.007394,0.037474,0,0,0,0,0,0,0,0,0,0,0,0,1.47266,-0.15861,-1.47045,0.10138,1,1,1,1
109,110,1,1,1,0,0.001043,0.007328,0.040264,0,0,0,0,0,0,0,0,0,0,0,0,1.48346,-0.17314,-1.48111,0.11054,1,1,1,1
111,109,1,1,1,0,0.003185,0.017703,0.048142,0,0,0,0,0,0,0,0,0,0,0,0,-1.54099,0.0044,1.54876,-0.05546,1,1,1,1
28,56,1,1,1,0,0.001396,0.011485,0.021487,0,0,0,0,0,0,0,0,0,0,0,0,0.45701,0.02472,-0.45672,-0.0654,1,1,1,1
112,113,1,1,1,0,0.011505,0.068507,0.108714,0,0,0,0,0,0,0,0,0,0,0,0,-1.58428,0.21408,1.6141,-0.25641,1,1,1,1
112,113,1,1,1,0,0.011609,0.069233,0.109603,0,0,0,0,0,0,0,0,0,0,0,0,-1.56782,0.2094,1.59728,-0.25538,1,1,1,1
83,113,1,1,1,0,0.004989,0.027905,0.026399,0,0,0,0,0,0,0,0,0,0,0,0,-0.95795,-0.0019,0.96251,-0.02587,1,1,1,1
83,113,1,1,1,0,0.004854,0.02794,0.02651,0,0,0,0,0,0,0,0,0,0,0,0,-0.95769,-0.00669,0.96212,-0.0213,1,1,1,1
111,114,1,1,1,0,0.00093,0.003749,0.003782,0,0,0,0,0,0,0,0,0,0,0,0,0.32905,0.04119,-0.32895,-0.04813,1,1,1,1
115,112,1,1,1,0,0.002748,0.01573,0.014127,0,0,0,0,0,0,0,0,0,0,0,0,-1.16146,0.17666,1.16524,-0.18354,1,1,1,1
116,68,1,1,1,0,0.001353,0.006781,0.013014,0,0,0,0,0,0,0,0,0,0,0,0,0.00006,-0.00001,-0.00006,-0.02612,1,1,1,1
67,117,1,1,1,0,0.01148,0.064811,0.061136,0,0,0,0,0,0,0,0,0,0,0,0,-0.3111,-0.08007,0.31224,-0.03348,1,1,1,1
118,110,1,1,1,0,0.003531,0.018996,0.019027,0,0,0,0,0,0,0,0,0,0,0,0,-0.60961,-0.03721,0.61095,0.00716,1,1,1,1
118,110,1,1,1,0,0.003574,0.019006,0.019052,0,0,0,0,0,0,0,0,0,0,0,0,-0.60911,-0.03595,0.61046,0.00584,1,1,1,1
101,119,1,1,1,0,0.000475,0.010749,0.602622,0,0,0,0,0,0,0,0,0,0,0,0,5.07559,-0.02969,-5.06334,1.38659,1,1,1,1
101,119,1,1,1,0,0.000488,0.01068,0.580552,0,0,0,0,0,0,0,0,0,0,0,0,5.10849,-0.01103,-5.09576,1.41403,1,1,1,1
120,121,1,1,1,0,0.000791,0.003638,0.003112,0,0,0,0,0,0,0,0,0,0,0,0,-0.76865,0.03514,0.76911,-0.03922,1,1,1,1
122,102,1,1,1,0,0.002842,0.01401,0.026457,0,0,0,0,0,0,0,0,0,0,0,0,-0.42002,0.07866,0.42055,-0.12889,1,1,1,1
122,102,1,1,1,0,0.002636,0.0144,0.028439,0,0,0,0,0,0,0,0,0,0,0,0,-0.41204,0.06637,0.41251,-0.12062,1,1,1,1
123,110,1,1,1,0,0.006218,0.03335,0.033429,0,0,0,0,0,0,0,0,0,0,0,0,-0.24495,0.185,0.24562,-0.24744,1,1,1,1
123,110,1,1,1,0,0.006485,0.035255,0.034409,0,0,0,0,0,0,0,0,0,0,0,0,-0.23231,0.17176,0.23294,-0.23633,1,1,1,1
124,125,1,1,1,0,0.007351,0.040715,0.040505,0,0,0,0,0,0,0,0,0,0,0,0,0.3401,-0.02584,-0.33926,-0.05126,1,1,1,1
124,125,1,1,1,0,0.007416,0.040038,0.039658,0,0,0,0,0,0,0,0,0,0,0,0,0.34563,-0.02631,-0.34475,-0.04901,1,1,1,1
126,88,1,1,1,0,0.005078,0.027671,0.028163,0,0,0,0,0,0,0,0,0,0,0,0,-0.20819,-0.02211,0.20841,-0.03224,1,1,1,1
124,103,1,1,1,0,0.005335,0.029816,0.031179,0,0,0,0,0,0,0,0,0,0,0,0,0.61446,-0.12508,-0.61242,0.07336,1,1,1,1
26,19,1,1,1,0,0.000121,0.001213,0.001545,0,0,0,0,0,0,0,0,0,0,0,0,1.03915,0.13579,-1.03902,-0.13759,1,1,1,1
127,32,1,1,1,0,0.003072,0.012288,0.010308,0,0,0,0,0,0,0,0,0,0,0,0,0.39097,-0.09788,-0.39047,0.07923,1,1,1,1
128,71,1,1,1,0,0.002903,0.016152,0.020803,0,0,0,0,0,0,0,0,0,0,0,0,0.64523,-0.04563,-0.64401,0.01145,1,1,1,1
128,71,1,1,1,0,0.002749,0.014501,0.0174,0,0,0,0,0,0,0,0,0,0,0,0,0.71713,-0.05192,-0.71569,0.0252,1,1,1,1
129,118,1,1,1,0,0.00181,0.009605,0.009809,0,0,0,0,0,0,0,0,0,0,0,0,0.13411,-0.29007,-0.13393,0.2719,1,1,1,1
129,118,1,1,1,0,0.001819,0.009604,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0.13383,-0.29015,-0.13364,0.272,1,1,1,1
44,130,1,1,1,0,0.000931,0.003722,0.007942,0,0,0,0,0,0,0,0,0,0,0,0,-0.00001,-0.01591,0.00001,-0.00001,1,1,1,1
30,131,1,1,1,0,0.001533,0.008932,0.016435,0,0,0,0,0,0,0,0,0,0,0,0,1.27639,-0.33251,-1.27369,0.31595,1,1,1,1
33,131,1,1,1,0,0.000038,0.000285,0.000546,0,0,0,0,0,0,0,0,0,0,0,0,-0.87813,-0.97256,0.87819,0.97199,1,1,1,1
123,132,1,1,1,0,0.001645,0.009225,0.015595,0,0,0,0,0,0,0,0,0,0,0,0,-1.29565,-0.19468,1.29848,0.17945,1,1,1,1
133,134,1,1,1,0,0.000199,0.001089,0.000515,0,0,0,0,0,0,0,0,0,0,0,0,0.17052,0.1658,-0.17051,-0.16678,1,1,1,1
135,136,1,1,1,0,0.000378,0.00322,0.005963,0,0,0,0,0,0,0,0,0,0,0,0,1.11447,0.3687,-1.11394,-0.37604,1,1,1,1
135,136,1,1,1,0,0.00038,0.003298,0.005922,0,0,0,0,0,0,0,0,0,0,0,0,1.0875,0.36232,-1.087,-0.36968,1,1,1,1
135,136,1,1,1,0,0.000385,0.003304,0.006138,0,0,0,0,0,0,0,0,0,0,0,0,1.08588,0.36002,-1.08537,-0.36783,1,1,1,1
137,104,1,1,1,0,0.001112,0.013586,0.026577,0,0,0,0,0,0,0,0,0,0,0,0,0.82172,0.06369,-0.82096,-0.10776,1,1,1,1
4,15,1,1,1,0,0.000531,0.007651,0.421177,0,0,0,0,0,0,0,0,0,0,0,0,4.45906,-0.94135,-4.4484,0.24797,1,1,1,1
4,15,1,1,1,0,0.000552,0.007645,0.427062,0,0,0,0,0,0,0,0,0,0,0,0,4.46056,-0.95978,-4.44946,0.25464,1,1,1,1
138,139,1,1,1,0,0.005648,0.039679,0.067434,0,0,0,0,0,0,0,0,0,0,0,0,-1.73498,0.00887,1.75247,-0.01862,1,1,1,1
140,46,1,1,1,0,0.000429,0.002533,0.003746,0,0,0,0,0,0,0,0,0,0,0,0,0.89537,-0.07207,-0.89502,0.06669,1,1,1,1
140,46,1,1,1,0,0.000431,0.002654,0.003481,0,0,0,0,0,0,0,0,0,0,0,0,0.85594,-0.06293,-0.85563,0.05798,1,1,1,1
100,141,1,1,1,0,0.001194,0.017825,1.040935,0,0,0,0,0,0,0,0,0,0,0,0,-2.34021,1.4419,2.3466,-0.93214,1,1,1,1
100,141,1,1,1,0,0.001165,0.017839,1.049157,0,0,0,0,0,0,0,0,0,0,0,0,-2.33849,1.42961,2.34471,-0.9368,1,1,1,1
31,142,1,1,1,0,0.005691,0.032224,0.036095,0,0,0,0,0,0,0,0,0,0,0,0,-1.62816,0.14176,1.64338,-0.12837,1,1,1,1
31,143,1,1,1,0,0.005463,0.032346,0.035289,0,0,0,0,0,0,0,0,0,0,0,0,-0.20696,-0.10139,0.20721,0.03188,1,1,1,1
144,145,1,1,1,0,0.002814,0.020445,0.036494,0,0,0,0,0,0,0,0,0,0,0,0,1.07528,-0.03047,-1.07197,-0.01725,1,1,1,1
146,147,1,1,1,0,0.000338,0.001584,0.001454,0,0,0,0,0,0,0,0,0,0,0,0,-0.07272,0.01242,0.07272,-0.01536,1,1,1,1
128,136,1,1,1,0,0.000543,0.004943,0.00843,0,0,0,0,0,0,0,0,0,0,0,0,-1.19601,-0.16181,1.19681,0.15242,1,1,1,1
128,136,1,1,1,0,0.000529,0.004936,0.008505,0,0,0,0,0,0,0,0,0,0,0,0,-1.19754,-0.16532,1.19833,0.1558,1,1,1,1
1,148,1,1,1,0,0.000887,0.012727,0.721233,0,0,0,0,0,0,0,0,0,0,0,0,-1.5421,-0.36781,1.54431,1.24475,1,1,1,1
1,148,1,1,1,0,0.00086,0.012727,0.711021,0,0,0,0,0,0,0,0,0,0,0,0,-1.54311,-0.36078,1.54524,1.25829,1,1,1,1
