tap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse
39,38,1,1,1,0,0.000241,0.003617,0.202708,0,0,0,0,0,0,0,0,0,0,0,0,-4.66173,-0.04702,4.6669,-0.28669,1,1,1,1
40,41,1,1,1,0,0.004141,0.021017,0.020353,0,0,0,0,0,0,0,0,0,0,0,0,1.65664,-0.24171,-1.64509,0.25967,1,1,1,1
42,41,1,1,1,0,0.003604,0.018745,0.017711,0,0,0,0,0,0,0,0,0,0,0,0,0.47512,-0.04996,-0.47431,0.01882,1,1,1,1
42,43,1,1,1,0,0.008034,0.03782,0.036698,0,0,0,0,0,0,0,0,0,0,0,0,1.86278,-0.16156,-1.83478,0.22052,1,1,1,1
44,45,1,1,1,0,0.020236,0.092944,0.085604,0,0,0,0,0,0,0,0,0,0,0,0,-1.98627,0.44387,2.0741,-0.20891,1,1,1,1
46,40,1,1,1,0,0.010052,0.040208,0.036321,0,0,0,0,0,0,0,0,0,0,0,0,-0.52234,0.07595,0.52521,-0.13712,1,1,1,1
46,42,1,1,1,0,0.00977,0.03908,0.03737,0,0,0,0,0,0,0,0,0,0,0,0,0.10785,-0.07634,-0.10772,0.00214,1,1,1,1
47,48,1,1,1,0,0.000455,0.003124,0.015399,0,0,0,0,0,0,0,0,0,0,0,0,-0.20989,0.11087,0.20992,-0.14132,1,1,1,1
47,48,1,1,1,0,0.000448,0.00313,0.004819,0,0,0,0,0,0,0,0,0,0,0,0,-0.20988,0.12065,0.20991,-0.13005,1,1,1,1
15,49,1,1,1,0,0.000024,0.000298,0.019032,0,0,0,0,0,0,0,0,0,0,0,0,-0.94395,0.24398,0.94397,-0.2819,1,1,1,1
15,49,1,1,1,0,0.000028,0.000334,0.02194,0,0,0,0,0,0,0,0,0,0,0,0,-0.84004,0.21597,0.84006,-0.25975,1,1,1,1
50,51,1,1,1,0,0.004122,0.026788,0.048756,0,0,0,0,0,0,0,0,0,0,0,0,-0.34562,-0.0883,0.34611,-0.00763,1,1,1,1
52,53,1,1,1,0,0.002137,0.011593,0.016165,0,0,0,0,0,0,0,0,0,0,0,0,-0.08068,-0.10586,0.08071,0.07396,1,1,1,1
54,55,1,1,1,0,0.000892,0.008068,0.015955,0,0,0,0,0,0,0,0,0,0,0,0,1.55667,-0.18231,-1.55446,0.17089,1,1,1,1
54,55,1,1,1,0,0.000892,0.008068,0.015955,0,0,0,0,0,0,0,0,0,0,0,0,1.55664,-0.18245,-1.55442,0.17103,1,1,1,1
56,54,1,1,1,0,0.002396,0.011389,0.016611,0,0,0,0,0,0,0,0,0,0,0,0,-1.17616,-0.16062,1.1796,0.14438,1,1,1,1
57,58,1,1,1,0,0.001146,0.007071,0.006445,0,0,0,0,0,0,0,0,0,0,0,0,0.41194,-0.0574,-0.41174,0.04567,1,1,1,1
59,60,1,1,1,0,0.007029,0.036024,0.0363,0,0,0,0,0,0,0,0,0,0,0,0,0.66106,-0.05936,-0.65796,0.00353,1,1,1,1
59,60,1,1,1,0,0.006935,0.037856,0.034084,0,0,0,0,0,0,0,0,0,0,0,0,0.63064,-0.04882,-0.62786,-0.00333,1,1,1,1
61,62,1,1,1,0,0.004953,0.03051,0.036551,0,0,0,0,0,0,0,0,0,0,0,0,-0.32672,-0.05045,0.32725,-0.01962,1,1,1,1
57,63,1,1,1,0,0.001863,0.009879,0.010743,0,0,0,0,0,0,0,0,0,0,0,0,0.1249,-0.00887,-0.12487,-0.01255,1,1,1,1
57,30,1,1,1,0,0.003025,0.01535,0.014865,0,0,0,0,0,0,0,0,0,0,0,0,-0.24893,-0.04452,0.24912,0.01559,1,1,1,1
54,64,1,1,1,0,0.002535,0.013792,0.144349,0,0,0,0,0,0,0,0,0,0,0,0,0.84893,-0.50004,-0.84675,0.22637,1,1,1,1
64,54,1,1,1,0,0.002247,0.019244,0.143443,0,0,0,0,0,0,0,0,0,0,0,0,-0.62907,0.08449,0.63008,-0.35956,1,1,1,1
61,65,1,1,1,0,0.001629,0.009477,0.01671,0,0,0,0,0,0,0,0,0,0,0,0,-0.26782,-0.03249,0.26794,-0.00031,1,1,1,1
66,61,1,1,1,0,0.002868,0.016648,0.029152,0,0,0,0,0,0,0,0,0,0,0,0,0.5754,-0.4327,-0.57397,0.38294,1,1,1,1
33,67,1,1,1,0,0.003701,0.020509,0.020904,0,0,0,0,0,0,0,0,0,0,0,0,-0.69768,-0.10548,0.6995,0.07339,1,1,1,1
68,41,1,1,1,0,0.002791,0.015578,0.055419,0,0,0,0,0,0,0,0,0,0,0,0,-0.49871,0.28587,0.49972,-0.39125,1,1,1,1
68,41,1,1,1,0,0.003399,0.016713,0.029034,0,0,0,0,0,0,0,0,0,0,0,0,-0.45525,0.29852,0.45631,-0.35147,1,1,1,1
69,70,1,1,1,0,0.025662,0.142949,0.128473,0,0,0,0,0,0,0,0,0,0,0,0,-0.84393,-0.01716,0.86297,-0.13104,1,1,1,1
71,69,1,1,1,0,0.002427,0.019021,0.034347,0,0,0,0,0,0,0,0,0,0,0,0,0.04396,0.05809,-0.04394,-0.12503,1,1,1,1
71,69,1,1,1,0,0.000543,0.021064,0.034538,0,0,0,0,0,0,0,0,0,0,0,0,0.03137,0.05326,-0.03137,-0.12059,1,1,1,1
72,73,1,1,1,0,0.002258,0.012787,0.027743,0,0,0,0,0,0,0,0,0,0,0,0,0.23477,0.09091,-0.23461,-0.145,1,1,1,1
72,73,1,1,1,0,0.002222,0.012762,0.02825,0,0,0,0,0,0,0,0,0,0,0,0,0.23504,0.09127,-0.23488,-0.14635,1,1,1,1
74,75,1,1,1,0,0.000958,0.007471,0.013397,0,0,0,0,0,0,0,0,0,0,0,0,-0.80726,0.14054,0.80791,-0.16232,1,1,1,1
76,77,1,1,1,0,0.004602,0.025304,0.024299,0,0,0,0,0,0,0,0,0,0,0,0,0.46198,-0.19336,-0.46084,0.15197,1,1,1,1
76,78,1,1,1,0,0.001466,0.008822,0.016361,0,0,0,0,0,0,0,0,0,0,0,0,0.27584,-0.09281,-0.27571,0.06153,1,1,1,1
59,79,1,1,1,0,0.007183,0.039792,0.037697,0,0,0,0,0,0,0,0,0,0,0,0,-1.02079,0.01607,1.02836,-0.04933,1,1,1,1
80,76,1,1,1,0,0.002399,0.012966,0.01666,0,0,0,0,0,0,0,0,0,0,0,0,-1.24445,-0.14117,1.24832,0.12966,1,1,1,1
81,76,1,1,1,0,0.001156,0.011779,0.024667,0,0,0,0,0,0,0,0,0,0,0,0,-1.77269,0.58114,1.7768,-0.5878,1,1,1,1
81,76,1,1,1,0,0.001111,0.01193,0.024484,0,0,0,0,0,0,0,0,0,0,0,0,-1.75406,0.56511,1.75791,-0.57191,1,1,1,1
82,74,1,1,1,0,0.001998,0.015559,0.027356,0,0,0,0,0,0,0,0,0,0,0,0,-0.23323,-0.11475,0.23335,0.06104,1,1,1,1
83,84,1,1,1,0,0.000245,0.001182,0.001501,0,0,0,0,0,0,0,0,0,0,0,0,-0.4962,0.00528,0.49626,-0.00802,1,1,1,1
85,84,1,1,1,0,0.002479,0.013556,0.015012,0,0,0,0,0,0,0,0,0,0,0,0,-0.85947,-0.04879,0.86129,0.02856,1,1,1,1
85,84,1,1,1,0,0.00245,0.01362,0.014278,0,0,0,0,0,0,0,0,0,0,0,0,-0.85577,-0.05035,0.85756,0.03156,1,1,1,1
26,15,1,1,1,0,0.000568,0.006488,0.426457,0,0,0,0,0,0,0,0,0,0,0,0,-1.43648,-0.46324,1.43766,-0.3785,1,1,1,1
26,15,1,1,1,0,0.000482,0.006543,0.407503,0,0,0,0,0,0,0,0,0,0,0,0,-1.42535,-0.46367,1.42633,-0.34014,1,1,1,1
23,86,1,1,1,0,0.001129,0.007171,0.005946,0,0,0,0,0,0,0,0,0,0,0,0,-0.94192,0.0086,0.94291,-0.01447,1,1,1,1
87,88,1,1,1,0,0.001663,0.008255,0.00838,0,0,0,0,0,0,0,0,0,0,0,0,0.00006,-0.01668,-0.00006,-0.00042,1,1,1,1
89,90,1,1,1,0,0.000728,0.005592,0.008571,0,0,0,0,0,0,0,0,0,0,0,0,1.73472,0.50694,-1.73235,-0.50586,1,1,1,1
91,17,1,1,1,0,0.001796,0.029334,1.757581,0,0,0,0,0,0,0,0,0,0,0,0,6.0058,-1.32712,-5.94221,2.24576,1,1,1,1
23,92,1,1,1,0,0.010027,0.060658,0.089623,0,0,0,0,0,0,0,0,0,0,0,0,-0.22986,-0.15639,0.23042,-0.02392,1,1,1,1
93,94,1,1,1,0,0.000991,0.005357,0.022532,0,0,0,0,0,0,0,0,0,0,0,0,0.66916,-0.32145,-0.66863,0.27935,1,1,1,1
95,96,1,1,1,0,0.001298,0.007455,0.040934,0,0,0,0,0,0,0,0,0,0,0,0,-0.85967,-0.01268,0.86064,-0.06221,1,1,1,1
95,96,1,1,1,0,0.00173,0.008704,0.037056,0,0,0,0,0,0,0,0,0,0,0,0,-0.7323,0.00449,0.73324,-0.0726,1,1,1,1
60,97,1,1,1,0,0.001706,0.010514,0.021951,0,0,0,0,0,0,0,0,0,0,0,0,0.25832,0.04305,-0.2582,-0.08546,1,1,1,1
60,97,1,1,1,0,0.001695,0.010514,0.021918,0,0,0,0,0,0,0,0,0,0,0,0,0.25828,0.04335,-0.25816,-0.0857,1,1,1,1
64,98,1,1,1,0,0.000697,0.003628,0.130044,0,0,0,0,0,0,0,0,0,0,0,0,0.41493,-0.31189,-0.41479,0.05456,1,1,1,1
64,99,1,1,1,0,0.000714,0.003601,0.130284,0,0,0,0,0,0,0,0,0,0,0,0,0.40105,-0.29793,-0.40092,0.04008,1,1,1,1
100,101,1,1,1,0,0.000473,0.002696,0.009684,0,0,0,0,0,0,0,0,0,0,0,0,-0.10032,0.04906,0.10032,-0.06839,1,1,1,1
100,101,1,1,1,0,0.000433,0.002722,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,-0.10052,0.04694,0.10052,-0.06651,1,1,1,1
100,94,1,1,1,0,0.000485,0.0028,0.008448,0,0,0,0,0,0,0,0,0,0,0,0,-0.14816,0.23441,0.1482,-0.25108,1,1,1,1
100,94,1,1,1,0,0.000455,0.0028,0.006875,0,0,0,0,0,0,0,0,0,0,0,0,-0.15094,0.23485,0.15097,-0.24837,1,1,1,1
102,103,1,1,1,0,0.000883,0.01242,0.681292,0,0,0,0,0,0,0,0,0,0,0,0,2.76506,-0.52396,-2.75841,1.53986,1,1,1,1
102,103,1,1,1,0,0.000887,0.012501,0.691331,0,0,0,0,0,0,0,0,0,0,0,0,2.74708,-0.53489,-2.74049,1.5298,1,1,1,1
104,100,1,1,1,0,0.000575,0.005885,0.012682,0,0,0,0,0,0,0,0,0,0,0,0,-0.63866,-0.04158,0.63889,0.01863,1,1,1,1
104,100,1,1,1,0,0.000614,0.003217,0.041676,0,0,0,0,0,0,0,0,0,0,0,0,-1.15296,0.01144,1.15378,-0.0905,1,1,1,1
20,105,1,1,1,0,0.001837,0.0108,0.01004,0,0,0,0,0,0,0,0,0,0,0,0,0.24589,-0.11269,-0.24576,0.09339,1,1,1,1
20,105,1,1,1,0,0.001819,0.010698,0.009589,0,0,0,0,0,0,0,0,0,0,0,0,0.24825,-0.11319,-0.24812,0.0948,1,1,1,1
85,106,1,1,1,0,0.001619,0.009112,0.010642,0,0,0,0,0,0,0,0,0,0,0,0,1.32169,0.03057,-1.31887,-0.03602,1,1,1,1
85,106,1,1,1,0,0.001618,0.009112,0.011427,0,0,0,0,0,0,0,0,0,0,0,0,1.32169,0.02983,-1.31887,-0.03685,1,1,1,1
105,107,1,1,1,0,0.010346,0.053293,0.04977,0,0,0,0,0,0,0,0,0,0,0,0,0.13505,-0.10518,-0.13483,0.00662,1,1,1,1
105,107,1,1,1,0,0.010147,0.051099,0.049091,0,0,0,0,0,0,0,0,0,0,0,0,0.14048,-0.10743,-0.14025,0.01028,1,1,1,1
50,29,1,1,1,0,0.016832,0.106797,0.093252,0,0,0,0,0,0,0,0,0,0,0,0,0.62277,0.11808,-0.61616,0.05049,1,1,1,1
108,109,1,1,1,0,0.005011,0.029432,0.027549,0,0,0,0,0,0,0,0,0,0,0,0,-0.22711,-0.01797,0.22737,-0.03524,1,1,1,1
1,110,1,1,1,0,0.000434,0.00627,0.358346,0,0,0,0,0,0,0,0,0,0,0,0,5.06306,-0.03206,-5.052,-0.5304,1,1,1,1
111,112,1,1,1,0,0.000998,0.007394,0.037474,0,0,0,0,0,0,0,0,0,0,0,0,1.40545,-0.15241,-1.40344,0.09366,1,1,1,1
111,112,1,1,1,0,0.001043,0.007328,0.040264,0,0,0,0,0,0,0,0,0,0,0,0,1.41576,-0.16641,-1.41362,0.10227,1,1,1,1
113,111,1,1,1,0,0.003185,0.017703,0.048142,0,0,0,0,0,0,0,0,0,0,0,0,-1.55297,-0.07635,1.56088,0.02613,1,1,1,1
30,58,1,1,1,0,0.001396,0.011485,0.021487,0,0,0,0,0,0,0,0,0,0,0,0,0.58941,0.02388,-0.58893,-0.0631,1,1,1,1
114,115,1,1,1,0,0.011505,0.068507,0.108714,0,0,0,0,0,0,0,0,0,0,0,0,-1.59395,0.16836,1.62406,-0.20787,1,1,1,1
114,115,1,1,1,0,0.011609,0.069233,0.109603,0,0,0,0,0,0,0,0,0,0,0,0,-1.57738,0.16418,1.60712,-0.20734,1,1,1,1
85,115,1,1,1,0,0.004989,0.027905,0.026399,0,0,0,0,0,0,0,0,0,0,0,0,-0.93922,0.01394,0.94361,-0.04259,1,1,1,1
85,115,1,1,1,0,0.004854,0.02794,0.02651,0,0,0,0,0,0,0,0,0,0,0,0,-0.93905,0.00924,0.94332,-0.03809,1,1,1,1
113,116,1,1,1,0,0.00093,0.003749,0.003782,0,0,0,0,0,0,0,0,0,0,0,0,0.41863,0.05182,-0.41846,-0.05848,1,1,1,1
117,114,1,1,1,0,0.002748,0.01573,0.014127,0,0,0,0,0,0,0,0,0,0,0,0,-1.18714,0.11784,1.19107,-0.12357,1,1,1,1
118,70,1,1,1,0,0.001353,0.006781,0.013014,0,0,0,0,0,0,0,0,0,0,0,0,0.00006,0,-0.00006,-0.02612,1,1,1,1
69,119,1,1,1,0,0.01148,0.064811,0.061136,0,0,0,0,0,0,0,0,0,0,0,0,-0.31208,-0.11381,0.31326,0.00029,1,1,1,1
120,112,1,1,1,0,0.003531,0.018996,0.019027,0,0,0,0,0,0,0,0,0,0,0,0,-0.67814,-0.05227,0.6798,0.02396,1,1,1,1
120,112,1,1,1,0,0.003574,0.019006,0.019052,0,0,0,0,0,0,0,0,0,0,0,0,-0.67761,-0.05086,0.67929,0.02248,1,1,1,1
103,121,1,1,1,0,0.000475,0.010749,0.602622,0,0,0,0,0,0,0,0,0,0,0,0,4.8342,-0.0538,-4.82307,1.38559,1,1,1,1
103,121,1,1,1,0,0.000488,0.01068,0.580552,0,0,0,0,0,0,0,0,0,0,0,0,4.86554,-0.03496,-4.85398,1.41266,1,1,1,1
122,123,1,1,1,0,0.000791,0.003638,0.003112,0,0,0,0,0,0,0,0,0,0,0,0,-0.77195,0.0274,0.77242,-0.03149,1,1,1,1
124,104,1,1,1,0,0.002842,0.01401,0.026457,0,0,0,0,0,0,0,0,0,0,0,0,-0.468,0.0241,0.46864,-0.07384,1,1,1,1
124,104,1,1,1,0,0.002636,0.0144,0.028439,0,0,0,0,0,0,0,0,0,0,0,0,-0.45788,0.01221,0.45844,-0.06597,1,1,1,1
125,112,1,1,1,0,0.006218,0.03335,0.033429,0,0,0,0,0,0,0,0,0,0,0,0,-0.12637,0.18043,0.12675,-0.2445,1,1,1,1
125,112,1,1,1,0,0.006485,0.035255,0.034409,0,0,0,0,0,0,0,0,0,0,0,0,-0.12008,0.1677,0.12044,-0.23382,1,1,1,1
126,14,1,1,1,0,0.007351,0.040715,0.040505,0,0,0,0,0,0,0,0,0,0,0,0,0.32406,-0.0742,-0.32328,-0.00246,1,1,1,1
126,14,1,1,1,0,0.007416,0.040038,0.039658,0,0,0,0,0,0,0,0,0,0,0,0,0.32911,-0.07539,-0.32829,0.00049,1,1,1,1
127,90,1,1,1,0,0.005078,0.027671,0.028163,0,0,0,0,0,0,0,0,0,0,0,0,-0.19708,0.10751,0.19737,-0.1622,1,1,1,1
126,105,1,1,1,0,0.005335,0.029816,0.031179,0,0,0,0,0,0,0,0,0,0,0,0,0.57861,-0.1181,-0.57678,0.06593,1,1,1,1
28,21,1,1,1,0,0.000121,0.001213,0.001545,0,0,0,0,0,0,0,0,0,0,0,0,-0.36445,0.03658,0.36446,-0.03956,1,1,1,1
128,34,1,1,1,0,0.003072,0.012288,0.010308,0,0,0,0,0,0,0,0,0,0,0,0,0.39199,-0.10294,-0.39149,0.0843,1,1,1,1
129,73,1,1,1,0,0.002903,0.016152,0.020803,0,0,0,0,0,0,0,0,0,0,0,0,0.55759,-0.06477,-0.55667,0.0287,1,1,1,1
129,73,1,1,1,0,0.002749,0.014501,0.0174,0,0,0,0,0,0,0,0,0,0,0,0,0.61947,-0.07226,-0.6184,0.04348,1,1,1,1
130,120,1,1,1,0,0.00181,0.009605,0.009809,0,0,0,0,0,0,0,0,0,0,0,0,0.12601,-0.27126,-0.12585,0.25298,1,1,1,1
130,120,1,1,1,0,0.001819,0.009604,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0.12574,-0.27134,-0.12558,0.25307,1,1,1,1
46,131,1,1,1,0,0.000931,0.003722,0.007942,0,0,0,0,0,0,0,0,0,0,0,0,-0.00001,-0.01585,0.00001,-0.00003,1,1,1,1
32,132,1,1,1,0,0.001533,0.008932,0.016435,0,0,0,0,0,0,0,0,0,0,0,0,1.21689,-0.33973,-1.21441,0.32182,1,1,1,1
35,132,1,1,1,0,0.000038,0.000285,0.000546,0,0,0,0,0,0,0,0,0,0,0,0,-0.92863,-0.9778,0.9287,0.97725,1,1,1,1
125,133,1,1,1,0,0.001645,0.009225,0.015595,0,0,0,0,0,0,0,0,0,0,0,0,-1.35833,-0.19481,1.36144,0.18104,1,1,1,1
134,135,1,1,1,0,0.000199,0.001089,0.000515,0,0,0,0,0,0,0,0,0,0,0,0,0.17469,0.04728,-0.17468,-0.04827,1,1,1,1
136,137,1,1,1,0,0.000378,0.00322,0.005963,0,0,0,0,0,0,0,0,0,0,0,0,1.11681,0.34502,-1.11629,-0.35244,1,1,1,1
136,137,1,1,1,0,0.00038,0.003298,0.005922,0,0,0,0,0,0,0,0,0,0,0,0,1.08984,0.3392,-1.08934,-0.34665,1,1,1,1
136,137,1,1,1,0,0.000385,0.003304,0.006138,0,0,0,0,0,0,0,0,0,0,0,0,1.08818,0.33694,-1.08768,-0.34483,1,1,1,1
138,106,1,1,1,0,0.001112,0.013586,0.026577,0,0,0,0,0,0,0,0,0,0,0,0,0.81607,0.10267,-0.81531,-0.14667,1,1,1,1
4,17,1,1,1,0,0.000531,0.007651,0.421177,0,0,0,0,0,0,0,0,0,0,0,0,4.4109,-0.83242,-4.40051,0.13556,1,1,1,1
4,17,1,1,1,0,0.000552,0.007645,0.427062,0,0,0,0,0,0,0,0,0,0,0,0,4.41265,-0.85065,-4.40185,0.14203,1,1,1,1
139,140,1,1,1,0,0.005648,0.039679,0.067434,0,0,0,0,0,0,0,0,0,0,0,0,-1.79577,-0.00446,1.8145,0.00336,1,1,1,1
141,48,1,1,1,0,0.000429,0.002533,0.003746,0,0,0,0,0,0,0,0,0,0,0,0,0.78989,-0.07092,-0.78962,0.06507,1,1,1,1
141,48,1,1,1,0,0.000431,0.002654,0.003481,0,0,0,0,0,0,0,0,0,0,0,0,0.75516,-0.06252,-0.75491,0.05713,1,1,1,1
102,142,1,1,1,0,0.001194,0.017825,1.040935,0,0,0,0,0,0,0,0,0,0,0,0,-2.14686,1.40881,2.15227,-0.91124,1,1,1,1
102,142,1,1,1,0,0.001165,0.017839,1.049157,0,0,0,0,0,0,0,0,0,0,0,0,-2.14522,1.39689,2.15048,-0.91621,1,1,1,1
33,143,1,1,1,0,0.005691,0.032224,0.036095,0,0,0,0,0,0,0,0,0,0,0,0,-1.63069,0.15177,1.64596,-0.13817,1,1,1,1
33,144,1,1,1,0,0.005463,0.032346,0.035289,0,0,0,0,0,0,0,0,0,0,0,0,-0.20874,-0.09565,0.20899,0.02606,1,1,1,1
145,146,1,1,1,0,0.002814,0.020445,0.036494,0,0,0,0,0,0,0,0,0,0,0,0,1.04814,-0.04886,-1.04501,-0.00027,1,1,1,1
147,148,1,1,1,0,0.000338,0.001584,0.001454,0,0,0,0,0,0,0,0,0,0,0,0,-0.08448,0.01518,0.08448,-0.01812,1,1,1,1
129,137,1,1,1,0,0.000543,0.004943,0.00843,0,0,0,0,0,0,0,0,0,0,0,0,-1.0904,-0.12427,1.09106,0.11355,1,1,1,1
129,137,1,1,1,0,0.000529,0.004936,0.008505,0,0,0,0,0,0,0,0,0,0,0,0,-1.09187,-0.12743,1.09251,0.11658,1,1,1,1
1,149,1,1,1,0,0.000887,0.012727,0.721233,0,0,0,0,0,0,0,0,0,0,0,0,-1.47848,-0.36567,1.48052,1.2395,1,1,1,1
