tap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse
102,103,1,1,1,0,0.000887,0.012501,0.691543,0,0,0,0,0,0,0,0,0,0,0,0,3.11057,-0.48854,-3.10219,1.50476,1,1,1,1
104,100,1,1,1,0,0.000575,0.005885,0.012682,0,0,0,0,0,0,0,0,0,0,0,0,-0.89564,0.06339,0.8961,-0.08401,1,1,1,1
104,100,1,1,1,0,0.000614,0.003217,0.041676,0,0,0,0,0,0,0,0,0,0,0,0,-1.5977,0.24243,1.59932,-0.31734,1,1,1,1
14,105,1,1,1,0,0.001837,0.0108,0.01004,0,0,0,0,0,0,0,0,0,0,0,0,0.95756,-0.07449,-0.95589,0.06397,1,1,1,1
14,105,1,1,1,0,0.001819,0.010698,0.009589,0,0,0,0,0,0,0,0,0,0,0,0,0.96672,-0.07455,-0.96504,0.06503,1,1,1,1
84,106,1,1,1,0,0.001619,0.009112,0.010642,0,0,0,0,0,0,0,0,0,0,0,0,0.64441,0.11141,-0.64373,-0.12903,1,1,1,1
84,106,1,1,1,0,0.001618,0.009112,0.011427,0,0,0,0,0,0,0,0,0,0,0,0,0.64441,0.11064,-0.64373,-0.12985,1,1,1,1
105,107,1,1,1,0,0.010346,0.053293,0.049796,0,0,0,0,0,0,0,0,0,0,0,0,0.78038,-0.1908,-0.77395,0.12311,1,1,1,1
105,107,1,1,1,0,0.0101,0.055905,0.052519,0,0,0,0,0,0,0,0,0,0,0,0,0.74741,-0.1776,-0.74168,0.10301,1,1,1,1
43,23,1,1,1,0,0.01683,0.106805,0.093345,0,0,0,0,0,0,0,0,0,0,0,0,0.83459,0.14508,-0.82305,0.05516,1,1,1,1
108,109,1,1,1,0,0.005011,0.029432,0.027567,0,0,0,0,0,0,0,0,0,0,0,0,-0.36866,-0.06723,0.36934,0.01531,1,1,1,1
108,109,1,1,1,0,0.005068,0.02995,0.027567,0,0,0,0,0,0,0,0,0,0,0,0,-0.3623,-0.06692,0.36297,0.01494,1,1,1,1
1,110,1,1,1,0,0.000434,0.00627,0.358346,0,0,0,0,0,0,0,0,0,0,0,0,-1.13242,0.66019,1.13341,-1.37981,1,1,1,1
111,112,1,1,1,0,0.000998,0.007394,0.018981,0,0,0,0,0,0,0,0,0,0,0,0,1.2212,0.2492,-1.21967,-0.27631,1,1,1,1
111,112,1,1,1,0,0.00104,0.007328,0.019128,0,0,0,0,0,0,0,0,0,0,0,0,1.23283,0.24286,-1.23121,-0.27018,1,1,1,1
113,111,1,1,1,0,0.003185,0.017703,0.048142,0,0,0,0,0,0,0,0,0,0,0,0,-0.57394,-0.4576,0.57553,0.36941,1,1,1,1
24,56,1,1,1,0,0.001516,0.011482,0.019655,0,0,0,0,0,0,0,0,0,0,0,0,0.25337,-0.09665,-0.25327,0.05733,1,1,1,1
45,114,1,1,1,0,0.011505,0.068507,0.108714,0,0,0,0,0,0,0,0,0,0,0,0,-1.47652,0.20569,1.50235,-0.2728,1,1,1,1
45,114,1,1,1,0,0.011609,0.069233,0.109603,0,0,0,0,0,0,0,0,0,0,0,0,-1.46118,0.20112,1.4867,-0.27163,1,1,1,1
84,114,1,1,1,0,0.004988,0.027905,0.026399,0,0,0,0,0,0,0,0,0,0,0,0,0.44993,-0.19506,-0.44879,0.14787,1,1,1,1
84,114,1,1,1,0,0.004855,0.02794,0.02651,0,0,0,0,0,0,0,0,0,0,0,0,0.45057,-0.19292,-0.44946,0.1455,1,1,1,1
113,115,1,1,1,0,0.00093,0.003751,0.003782,0,0,0,0,0,0,0,0,0,0,0,0,0.64359,0.08597,-0.64319,-0.09193,1,1,1,1
116,45,1,1,1,0,0.002748,0.016295,0.013351,0,0,0,0,0,0,0,0,0,0,0,0,-0.48801,-0.01823,0.48866,-0.00501,1,1,1,1
117,67,1,1,1,0,0.001384,0.006781,0.013002,0,0,0,0,0,0,0,0,0,0,0,0,0.61218,-0.05781,-0.61166,0.03401,1,1,1,1
66,118,1,1,1,0,0.01148,0.064811,0.083174,0,0,0,0,0,0,0,0,0,0,0,0,-1.3524,0.058,1.37353,-0.1076,1,1,1,1
119,112,1,1,1,0,0.003483,0.020235,0.019022,0,0,0,0,0,0,0,0,0,0,0,0,-0.61538,-0.3013,0.61699,0.2725,1,1,1,1
119,112,1,1,1,0,0.003422,0.019881,0.019052,0,0,0,0,0,0,0,0,0,0,0,0,-0.62634,-0.30636,0.62797,0.27766,1,1,1,1
103,120,1,1,1,0,0.000473,0.010204,0.605209,0,0,0,0,0,0,0,0,0,0,0,0,6.56377,-0.49414,-6.54379,2.0042,1,1,1,1
103,120,1,1,1,0,0.000488,0.010317,0.581957,0,0,0,0,0,0,0,0,0,0,0,0,6.49169,-0.47818,-6.47151,2.03078,1,1,1,1
121,122,1,1,1,0,0.000791,0.003638,0.003112,0,0,0,0,0,0,0,0,0,0,0,0,-0.50525,0.00347,0.50545,-0.00881,1,1,1,1
123,104,1,1,1,0,0.002842,0.01401,0.026457,0,0,0,0,0,0,0,0,0,0,0,0,-0.53055,0.17487,0.53146,-0.22337,1,1,1,1
123,104,1,1,1,0,0.002636,0.0144,0.028439,0,0,0,0,0,0,0,0,0,0,0,0,-0.52175,0.15823,0.52256,-0.21079,1,1,1,1
124,112,1,1,1,0,0.006215,0.03335,0.031438,0,0,0,0,0,0,0,0,0,0,0,0,-0.11708,0.0711,0.11723,-0.13399,1,1,1,1
124,112,1,1,1,0,0.006485,0.035198,0.031962,0,0,0,0,0,0,0,0,0,0,0,0,-0.11117,0.06496,0.11131,-0.12896,1,1,1,1
125,126,1,1,1,0,0.006771,0.035682,0.03268,0,0,0,0,0,0,0,0,0,0,0,0,0.40943,-0.02173,-0.40831,-0.03855,1,1,1,1
125,126,1,1,1,0,0.006767,0.03569,0.03268,0,0,0,0,0,0,0,0,0,0,0,0,0.40935,-0.02169,-0.40823,-0.0386,1,1,1,1
127,89,1,1,1,0,0.005078,0.027671,0.028178,0,0,0,0,0,0,0,0,0,0,0,0,-1.54184,0.10692,1.55401,-0.09721,1,1,1,1
125,105,1,1,1,0,0.005335,0.029816,0.031195,0,0,0,0,0,0,0,0,0,0,0,0,0.84935,-0.10882,-0.84553,0.06692,1,1,1,1
22,15,1,1,1,0,0.000121,0.001213,0.001545,0,0,0,0,0,0,0,0,0,0,0,0,1.42864,0.35679,-1.42838,-0.35734,1,1,1,1
128,72,1,1,1,0,0.002903,0.016152,0.02078,0,0,0,0,0,0,0,0,0,0,0,0,0.53771,-0.01562,-0.53685,-0.02027,1,1,1,1
128,72,1,1,1,0,0.002749,0.014501,0.017438,0,0,0,0,0,0,0,0,0,0,0,0,0.59791,-0.01752,-0.59691,-0.01131,1,1,1,1
50,119,1,1,1,0,0.001633,0.008289,0.008027,0,0,0,0,0,0,0,0,0,0,0,0,-0.61271,-0.10842,0.61334,0.09571,1,1,1,1
50,119,1,1,1,0,0.001633,0.008289,0.008027,0,0,0,0,0,0,0,0,0,0,0,0,-0.61271,-0.10842,0.61334,0.09571,1,1,1,1
89,129,1,1,1,0,0.000154,0.000861,0.000703,0,0,0,0,0,0,0,0,0,0,0,0,-1.27414,-0.16912,1.2744,0.16911,1,1,1,1
38,130,1,1,1,0,0.000931,0.003722,0.007965,0,0,0,0,0,0,0,0,0,0,0,0,-0.00002,-0.01382,0.00002,-0.00241,1,1,1,1
26,131,1,1,1,0,0.001533,0.009461,0.016435,0,0,0,0,0,0,0,0,0,0,0,0,0.82244,-0.38934,-0.82119,0.36433,1,1,1,1
27,131,1,1,1,0,0.000038,0.000285,0.000546,0,0,0,0,0,0,0,0,0,0,0,0,0.78091,-0.34576,-0.78088,0.34487,1,1,1,1
124,132,1,1,1,0,0.001645,0.009225,0.015595,0,0,0,0,0,0,0,0,0,0,0,0,-1.29398,-0.03423,1.29669,0.01769,1,1,1,1
133,134,1,1,1,0,0.000199,0.001089,0.000519,0,0,0,0,0,0,0,0,0,0,0,0,0.29578,-0.0957,-0.29576,0.09477,1,1,1,1
135,136,1,1,1,0,0.0127,0.07089,0.054095,0,0,0,0,0,0,0,0,0,0,0,0,-0.75479,0.05824,0.76228,-0.12364,1,1,1,1
137,138,1,1,1,0,0.000378,0.003214,0.005933,0,0,0,0,0,0,0,0,0,0,0,0,1.09217,0.60285,-1.09157,-0.60939,1,1,1,1
137,138,1,1,1,0,0.000378,0.003308,0.005933,0,0,0,0,0,0,0,0,0,0,0,0,1.05941,0.58921,-1.05884,-0.59589,1,1,1,1
137,138,1,1,1,0,0.000385,0.003304,0.005934,0,0,0,0,0,0,0,0,0,0,0,0,1.06164,0.58745,-1.06106,-0.59413,1,1,1,1
4,91,1,1,1,0,0.000531,0.007287,0.420911,0,0,0,0,0,0,0,0,0,0,0,0,1.78188,-0.47216,-1.78022,-0.35786,1,1,1,1
4,91,1,1,1,0,0.000551,0.007282,0.427289,0,0,0,0,0,0,0,0,0,0,0,0,1.78262,-0.48361,-1.78089,-0.35933,1,1,1,1
139,140,1,1,1,0,0.00561,0.040265,0.067464,0,0,0,0,0,0,0,0,0,0,0,0,-1.28066,-0.20742,1.2901,0.14026,1,1,1,1
141,40,1,1,1,0,0.000428,0.002533,0.003777,0,0,0,0,0,0,0,0,0,0,0,0,0.49293,-0.05685,-0.49283,0.04985,1,1,1,1
141,40,1,1,1,0,0.000431,0.00265,0.004048,0,0,0,0,0,0,0,0,0,0,0,0,0.47192,-0.05193,-0.47182,0.04436,1,1,1,1
102,142,1,1,1,0,0.001194,0.017825,1.025463,0,0,0,0,0,0,0,0,0,0,0,0,-3.90031,1.79832,3.91806,-1.08604,1,1,1,1
102,142,1,1,1,0,0.001165,0.017839,1.044067,0,0,0,0,0,0,0,0,0,0,0,0,-3.89806,1.77245,3.91535,-1.09867,1,1,1,1
143,144,1,1,1,0,0.00569,0.032225,0.036057,0,0,0,0,0,0,0,0,0,0,0,0,0.00027,-0.08332,-0.00025,0.01209,1,1,1,1
143,145,1,1,1,0,0.005466,0.03235,0.035311,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,-0.08153,-0.00029,0.01176,1,1,1,1
146,147,1,1,1,0,0.002814,0.022338,0.036494,0,0,0,0,0,0,0,0,0,0,0,0,0.82077,-0.00228,-0.81888,-0.05599,1,1,1,1
148,149,1,1,1,0,0.000338,0.001584,0.001454,0,0,0,0,0,0,0,0,0,0,0,0,-0.44177,-0.05757,0.44184,0.05491,1,1,1,1
128,138,1,1,1,0,0.000543,0.004943,0.006362,0,0,0,0,0,0,0,0,0,0,0,0,-1.33227,0.20898,1.33327,-0.21226,1,1,1,1
128,138,1,1,1,0,0.000529,0.004936,0.006362,0,0,0,0,0,0,0,0,0,0,0,0,-1.335,0.20578,1.33599,-0.20904,1,1,1,1
1,150,1,1,1,0,0.000887,0.012727,0.721233,0,0,0,0,0,0,0,0,0,0,0,0,-5.44382,0.78189,5.47135,0.44458,1,1,1,1
