ap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse
96,187,1,1,1,0,0.001967,0.00787,0.00935,0,0,0,0,0,0,0,0,0,0,0,0,0.0186513,-0.0304645,-0.0186492,0.0214503,1,1,1,1
96,195,1,1,1,0,0.002053,0.00821,0.00964,0,0,0,0,0,0,0,0,0,0,0,0,-0.00317979,-0.0161003,0.00318009,0.00679974,1,1,1,1
96,254,1,1,1,0,0.000628,0.004809,0.00928,0,0,0,0,0,0,0,0,0,0,0,0,0.747946,0.0970759,-0.747575,-0.103181,1,1,1,1
96,271,1,1,1,0,0.000834,0.004885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76776,0.0935261,-0.767243,-0.0904973,1,1,1,1
96,1040,1,1,1,1,0.00102,0.08406,0,0,0,0,0,0,1.0043,0,0,0,0,0,0,0.00573444,0.39596,-0.00556722,-0.382179,1,1,1,1
96,1135,1,1,1,1,1.00E-06,0.06027,0,0,0,0,0,0,1.0043,0,0,0,0,0,0,-0.00274257,-0.189372,0.00274261,0.191632,1,1,1,1
96,1137,1,1,1,1,1.00E-06,0.06006,0,0,0,0,0,0,1.0043,0,0,0,0,0,0,-0.00274257,-0.189372,0.00274261,0.191624,1,1,1,1
97,505,1,1,1,1,0.00094,0.08433,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.38E-06,-1.23E-06,7.38E-06,1.23E-06,1,1,1,1
97,508,1,1,1,1,0.00094,0.08433,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.38E-06,-1.23E-06,7.38E-06,1.23E-06,1,1,1,1
98,270,1,1,1,0,0.003079,0.018904,0.046094,0,0,0,0,0,0,0,0,0,0,0,0,1.78506,0.047034,-1.78044,-0.105882,1,1,1,1
98,270,1,1,1,0,0.002578,0.018611,0.046094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
98,551,1,1,1,1,0,0.073703,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.29E-17,3.02E-14,2.29E-17,-3.02E-14,1,1,1,1
98,1074,1,1,1,1,0.00097,0.083,0,0,0,0,0,0,1,0,0,0,0,0,0,3.61E-16,2.84E-14,-4.16E-16,-2.84E-14,1,1,1,1
99,96,1,1,1,0,0.00201,0.01499,0.03579,0,0,0,0,0,0,0,0,0,0,0,0,-0.332044,0.0474894,0.332282,-0.0802532,1,1,1,1
99,161,1,1,1,0,0.00813,0.04413,0.041116,0,0,0,0,0,0,0,0,0,0,0,0,0.0207328,-0.0315543,-0.020728,-0.008127,1,1,1,1
99,659,1,1,1,1,0,0.12621,0,0,0,0,0,0,0.95652,0,0,0,0,0,0,-2.90E-17,7.11E-15,2.90E-17,-5.33E-15,1,1,1,1
99,662,1,1,1,1,0,0.12613,0,0,0,0,0,0,0.95652,0,0,0,0,0,0,-2.90E-17,7.11E-15,2.90E-17,-8.88E-15,1,1,1,1
100,48,1,1,1,0,0.01399,0.08038,0.07039,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536266,-0.061409,0.0536816,-0.0044069,1,1,1,1
100,251,1,1,1,0,0.014168,0.076879,0.07935,0,0,0,0,0,0,0,0,0,0,0,0,0.00563364,0.0980595,-0.00535655,-0.170038,1,1,1,1
100,1265,1,1,1,1,0.0032,0.12782,0,0,0,0,0,0,1,0,0,0,0,0,0,-8.33E-17,-2.66E-15,5.55E-17,2.66E-15,1,1,1,1
100,1268,1,1,1,1,0.00189,0.009452,0,0,0,0,0,0,1,0,0,0,0,0,0,3.55E-15,-2.84E-14,-3.55E-15,1.42E-14,1,1,1,1
101,256,1,1,1,0,0.00821,0.050569,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223556,-0.100603,0.224064,0.103735,1,1,1,1
101,514,1,1,1,1,0.00101,0.08431,0,0,0,0,0,0,0.98043,0,0,0,0,0,0,-2.23E-12,5.49E-12,2.23E-12,-5.50E-12,1,1,1,1
101,517,1,1,1,1,0.000847,0.08844,0,0,0,0,0,0,0.98043,0,0,0,0,0,0,-2.17E-12,4.79E-12,2.17E-12,-4.79E-12,1,1,1,1
102,664,1,1,1,1,0.00143,0.11858,0,0,0,0,0,0,1.0043,0,0,0,0,0,0,-1.70E-05,-2.69E-06,1.70E-05,2.69E-06,1,1,1,1
102,667,1,1,1,1,0.00172,0.11988,0,0,0,0,0,0,1.0043,0,0,0,0,0,0,-1.67E-05,-2.62E-06,1.67E-05,2.62E-06,1,1,1,1
102,1120,1,1,1,1,0.0011,0.08203,0,0,0,0,0,0,1.0043,0,0,0,0,0,0,-2.47E-05,-4.30E-06,2.47E-05,4.30E-06,1,1,1,1
103,77,1,1,1,0,0.005506,0.032962,0.035689,0,0,0,0,0,0,0,0,0,0,0,0,0.345897,0.0626222,-0.345192,-0.0933637,1,1,1,1
103,93,1,1,1,0,0.004822,0.036,0.049885,0,0,0,0,0,0,0,0,0,0,0,0,-0.671872,0.0575776,0.674117,-0.089943,1,1,1,1
103,257,1,1,1,0,0.004177,0.016707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000684526,-0.0357148,-0.00067911,0.0357364,1,1,1,1
103,262,1,1,1,0,0.0001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230539,-0.100063,-0.230533,0.100127,1,1,1,1
103,782,1,1,1,1,0.001068,0.073093,0,0,0,0,0,0,1.0402,0,0,0,0,0,0,-0.00534479,-0.247218,0.00541658,0.252132,1,1,1,1
103,785,1,1,1,1,0.001663,0.11812,0,0,0,0,0,0,0.99239,0,0,0,0,0,0,0.00555015,0.259121,-0.00543836,-0.251181,1,1,1,1
104,105,1,1,1,0,0.004115,0.01646,0.01489,0,0,0,0,0,0,0,0,0,0,0,0,0.350759,0.0453014,-0.350247,-0.058269,1,1,1,1
104,781,1,1,1,1,0.00367,0.19312,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,-0.350756,-0.0452914,0.351259,0.0717491,1,1,1,1
105,97,1,1,1,0,0.00427,0.02074,0.02872,0,0,0,0,0,0,0,0,0,0,0,0,1.49427,0.157626,-1.48467,-0.139619,1,1,1,1
105,151,1,1,1,0,0.00091,0.00541,0.00876,0,0,0,0,0,0,0,0,0,0,0,0,1.0501,0.259587,-1.04904,-0.262077,1,1,1,1
105,959,1,1,1,1,0.00198,0.09594,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,-1.2433,-0.146194,1.24671,0.311628,1,1,1,1
105,960,1,1,1,1,0.00198,0.09555,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,-0.950808,-0.212725,0.952877,0.312527,1,1,1,1
106,805,1,1,1,1,0.00075,0.05975,0,0,0,0,0,0,0.96848,0,0,0,0,0,0,0.0141701,0.515373,-0.0139786,-0.500117,1,1,1,1
106,808,1,1,1,1,0.00075,0.05979,0,0,0,0,0,0,0.96848,0,0,0,0,0,0,0.0141066,0.51382,-0.0139162,-0.498646,1,1,1,1
106,1368,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0273794,-0.996636,0.0274812,0.997654,1,1,1,1
107,73,1,1,1,0,9.30E-05,0.00207,0.00342,0,0,0,0,0,0,0,0,0,0,0,0,1.36123,-0.23565,-1.36114,0.231168,1,1,1,1
107,73,1,1,1,0,0.0001,0.00207,0.00342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
107,108,1,1,1,0,0.002219,0.017076,0.031211,0,0,0,0,0,0,0,0,0,0,0,0,0.895101,0.278496,-0.893043,-0.292308,1,1,1,1
107,109,1,1,1,0,0.00271,0.01318,0.01216,0,0,0,0,0,0,0,0,0,0,0,0,4.7521,0.336676,-4.71908,-0.206133,1,1,1,1
107,109,1,1,1,0,0.00286,0.01357,0.0175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
107,212,1,1,1,0,0.00069,0.003743,0.007935,0,0,0,0,0,0,0,0,0,0,0,0,1.34165,-0.235071,-1.34095,0.223515,1,1,1,1
107,212,1,1,1,0,0.000747,0.003752,0.007935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
107,791,1,1,1,1,4.00E-05,-0.002933,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.64133,-0.174947,2.64163,0.153466,1,1,1,1
107,793,1,1,1,1,9.00E-05,-0.0015,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.66015,-0.166487,2.66081,0.15535,1,1,1,1
108,485,1,1,1,1,0.000846,0.080438,0,0,0,0,0,0,0.96848,0,0,0,0,0,0,-7.70E-13,3.15E-12,7.70E-13,-3.15E-12,1,1,1,1
108,488,1,1,1,1,0.000846,0.080438,0,0,0,0,0,0,0.96848,0,0,0,0,0,0,-7.70E-13,3.15E-12,7.70E-13,-3.15E-12,1,1,1,1
109,752,1,1,1,1,0.000254,0.08208,0,0,0,0,0,0,0.99239,0,0,0,0,0,0,-2.32E-06,-9.09E-08,2.32E-06,9.09E-08,1,1,1,1
109,755,1,1,1,1,0.000253,0.08253,0,0,0,0,0,0,0.99239,0,0,0,0,0,0,-2.30E-06,-8.95E-08,2.30E-06,8.95E-08,1,1,1,1
110,370,1,1,1,1,0,0.07847,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,0,0.10955,0,-0.108488,1,1,1,1
110,373,1,1,1,1,0,0.07541,0,0,0,0,0,0,1.0713,0,0,0,0,0,0,0,-0.107597,0,0.108617,1,1,1,1
111,690,1,1,1,1,0,0.08253,0,0,0,0,0,0,0.98043,0,0,0,0,0,0,0,-7.11E-15,0,1.07E-14,1,1,1,1
111,693,1,1,1,1,0,0.08242,0,0,0,0,0,0,0.98043,0,0,0,0,0,0,0,-1.24E-14,0,1.24E-14,1,1,1,1
111,1144,1,1,1,1,0,0.06172,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,8.88E-15,0,-8.88E-15,1,1,1,1
112,737,1,1,1,1,0,0.08303,0,0,0,0,0,0,1.0283,0,0,0,0,0,0,0,1.95E-14,0,-2.31E-14,1,1,1,1
112,740,1,1,1,1,0,0.08299,0,0,0,0,0,0,1.0283,0,0,0,0,0,0,0,2.13E-14,0,-2.13E-14,1,1,1,1
112,742,1,1,1,1,0,0.08547,0,0,0,0,0,0,1.0283,0,0,0,0,0,0,0,2.31E-14,0,-2.13E-14,1,1,1,1
113,114,1,1,1,0,0.000408,0.00163,0.00139,0,0,0,0,0,0,0,0,0,0,0,0,-0.359851,0.00361139,0.359904,-0.00481552,1,1,1,1
114,228,1,1,1,0,0.008059,0.053832,0.10368,0,0,0,0,0,0,0,0,0,0,0,0,-0.621112,-0.0941015,0.624186,0.00849175,1,1,1,1
114,706,1,1,1,1,0.0021,0.1075,0,0,0,0,0,0,0.95652,0,0,0,0,0,0,8.22E-06,-3.24E-06,-8.22E-06,3.24E-06,1,1,1,1
114,709,1,1,1,1,0.0016,0.10896,0,0,0,0,0,0,0.95652,0,0,0,0,0,0,8.01E-06,-2.35E-06,-8.01E-06,2.35E-06,1,1,1,1
115,114,1,1,1,0,0.001138,0.008936,0.017383,0,0,0,0,0,0,0,0,0,0,0,0,0.0590504,-0.0701044,-0.0590467,0.0339273,1,1,1,1
115,114,1,1,1,0,0.00131,0.010036,0.018262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
115,116,1,1,1,0,0.00267,0.011429,0.01737,0,0,0,0,0,0,0,0,0,0,0,0,-0.345815,0.354645,0.346148,-0.38532,1,1,1,1
115,116,1,1,1,0,0.0024,0.01542,0.014537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
115,117,1,1,1,0,0.00131,0.01021,0.0172,0,0,0,0,0,0,0,0,0,0,0,0,1.09481,0.00789377,-1.09392,-0.0385834,1,1,1,1
115,117,1,1,1,0,0.0017,0.01041,0.01905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
115,118,1,1,1,0,0.004645,0.03275,0.05125,0,0,0,0,0,0,0,0,0,0,0,0,-1.00863,-0.211087,1.01099,0.123289,1,1,1,1
115,118,1,1,1,0,0.00456,0.03275,0.05125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
115,197,1,1,1,0,0.00751,0.03768,0.066136,0,0,0,0,0,0,0,0,0,0,0,0,0.304846,-0.13625,-0.304505,-0.00488703,1,1,1,1
115,197,1,1,1,0,0.006754,0.037675,0.074597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
115,240,1,1,1,0,0.002591,0.010365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272899,-0.0427121,-0.272704,0.0434909,1,1,1,1
115,310,1,1,1,0,0.000497,0.002737,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543816,0.163854,0.543895,-0.163421,1,1,1,1
115,310,1,1,1,0,0.000488,0.002718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
115,824,1,1,1,1,8.00E-05,-0.00167,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0908922,-0.0259172,-0.0908915,0.0259025,1,1,1,1
115,1278,1,1,1,1,8.00E-05,-0.0023,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0757092,-0.0406497,-0.0757087,0.0406329,1,1,1,1
116,68,1,1,1,0,0.000682,0.004026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490758,-0.0867471,-0.490591,0.0877356,1,1,1,1
116,177,1,1,1,0,0.004121,0.021172,0.045171,0,0,0,0,0,0,0,0,0,0,0,0,-1.46157,0.387207,1.46575,-0.450593,1,1,1,1
116,177,1,1,1,0,0.003134,0.022,0.042151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
116,232,1,1,1,0,0.000724,0.00367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624668,0.0848769,-0.624522,-0.0909584,1,1,1,1
116,232,1,1,1,0,0.00076,0.0039,0.00675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
116,1388,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,2.84E-14,-2.27E-13,-1.42E-14,2.27E-13,1,1,1,1
117,133,1,1,1,0,0.00695,0.039868,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0.739134,-0.0151167,-0.735386,-0.0289188,1,1,1,1
117,241,1,1,1,0,0.00254,0.010161,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221893,-0.0106586,0.222016,0.0111533,1,1,1,1
117,592,1,1,1,1,0,0.08056,0,0,0,0,0,0,1.0163,0,0,0,0,0,0,0,-8.88E-15,0,1.07E-14,1,1,1,1
118,228,1,1,1,0,0.004437,0.031204,0.044172,0,0,0,0,0,0,0,0,0,0,0,0,-0.536235,-0.0363252,0.537479,-0.000356364,1,1,1,1
118,242,1,1,1,0,0.000433,0.001732,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00360006,-0.00896873,0.0036001,0.00896889,1,1,1,1
118,243,1,1,1,0,0.000454,0.001815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358198,-0.00735877,-0.0358192,0.00736113,1,1,1,1
118,936,1,1,1,1,0.00103,0.07879,0,0,0,0,0,0,1.0163,0,0,0,0,0,0,2.14E-13,7.74E-13,-2.14E-13,-7.73E-13,1,1,1,1
119,35,1,1,1,0,0.002069,0.008274,0.01171,0,0,0,0,0,0,0,0,0,0,0,0,1.26841,-0.142556,-1.26507,0.144145,1,1,1,1
119,117,1,1,1,0,0.00302,0.02331,0.03974,0,0,0,0,0,0,0,0,0,0,0,0,-0.486349,-0.0898955,0.487073,0.0553257,1,1,1,1
119,120,1,1,1,0,0.00673,0.03765,0.0326,0,0,0,0,0,0,0,0,0,0,0,0,0.381079,-0.196993,-0.379891,0.170659,1,1,1,1
119,121,1,1,1,0,0.00138,0.01499,0.02462,0,0,0,0,0,0,0,0,0,0,0,0,0.861376,0.0862984,-0.860346,-0.0998486,1,1,1,1
119,1187,1,1,1,1,0.0015,0.08294,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.54289,0.0957436,0.543342,-0.0707215,1,1,1,1
119,1190,1,1,1,1,0.00135,0.086669,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.48163,0.247456,1.48466,-0.0533101,1,1,1,1
120,587,1,1,1,1,0.00183,0.1225,0,0,0,0,0,0,1.0283,0,0,0,0,0,0,-1.27E-05,-2.45E-06,1.27E-05,2.45E-06,1,1,1,1
120,590,1,1,1,1,0.00181,0.12691,0,0,0,0,0,0,1.0283,0,0,0,0,0,0,-1.26E-05,-2.47E-06,1.26E-05,2.47E-06,1,1,1,1
121,723,1,1,1,1,0.001953,0.116,0,0,0,0,0,0,1.0043,0,0,0,0,0,0,-0.00145494,-0.0549961,0.00146089,0.0553495,1,1,1,1
121,726,1,1,1,1,0.002064,0.11475,0,0,0,0,0,0,0.99239,0,0,0,0,0,0,0.00147236,0.0556561,-0.00146607,-0.0553066,1,1,1,1
122,72,1,1,1,0,0.0019,0.016824,0.032803,0,0,0,0,0,0,0,0,0,0,0,0,1.43819,0.641893,-1.43574,-0.681817,1,1,1,1
122,72,1,1,1,0,0.0019,0.016824,0.030682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
122,123,1,1,1,0,0.00044,0.00318,0.00685,0,0,0,0,0,0,0,0,0,0,0,0,5.23375,1.90401,-5.22707,-1.86655,1,1,1,1
122,123,1,1,1,0,0.0004,0.003219,0.00685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
122,830,1,1,1,1,0.000441,0.040523,0,0,0,0,0,0,1.1076,0,0,0,0,0,0,2.67E-06,2.41E-07,-2.67E-06,-2.41E-07,1,1,1,1
122,831,1,1,1,1,0.000441,0.040523,0,0,0,0,0,0,1.1076,0,0,0,0,0,0,-3.27849,-1.2569,3.28532,1.88385,1,1,1,1
122,1007,1,1,1,1,0.000441,0.040521,0,0,0,0,0,0,1.1076,0,0,0,0,0,0,2.67E-06,2.41E-07,-2.67E-06,-2.41E-07,1,1,1,1
122,1008,1,1,1,1,0.000441,0.040521,0,0,0,0,0,0,1.1076,0,0,0,0,0,0,-3.39288,-1.28842,3.40017,1.95823,1,1,1,1
123,800,1,1,1,1,0.00093,0.07986,0,0,0,0,0,0,1.0163,0,0,0,0,0,0,-1.99E-05,-2.62E-06,1.99E-05,2.62E-06,1,1,1,1
123,803,1,1,1,1,0.000942,0.07964,0,0,0,0,0,0,1.0163,0,0,0,0,0,0,-1.99E-05,-2.57E-06,1.99E-05,2.57E-06,1,1,1,1
124,125,1,1,1,0,0.00155,0.00755,0.01253,0,0,0,0,0,0,0,0,0,0,0,0,-0.264522,-0.419399,0.264716,0.395261,1,1,1,1
124,125,1,1,1,0,0.00161,0.00779,0.01353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
124,173,1,1,1,0,0.00131,0.00633,0.01217,0,0,0,0,0,0,0,0,0,0,0,0,0.806285,0.407409,-0.805716,-0.427984,1,1,1,1
124,173,1,1,1,0,0.00134,0.00651,0.01217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
124,579,1,1,1,1,0.00181,0.13342,0,0,0,0,0,0,1.0625,0,0,0,0,0,0,-0.00107167,-0.0424149,0.0010755,0.0426972,1,1,1,1
124,582,1,1,1,1,0.00219,0.12754,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.000988101,0.0429101,-0.00098347,-0.0426405,1,1,1,1
125,434,1,1,1,1,0,0.08489,0,0,0,0,0,0,0.99239,0,0,0,0,0,0,0,0,0,-1.78E-15,1,1,1,1
126,99,1,1,1,0,0.006287,0.040807,0.082347,0,0,0,0,0,0,0,0,0,0,0,0,-0.577434,-0.0719863,0.579637,0.00721787,1,1,1,1
126,134,1,1,1,0,0.002126,0.008503,0.009859,0,0,0,0,0,0,0,0,0,0,0,0,4.32E-08,-0.00941419,6.15E-09,-8.38E-09,1,1,1,1
126,135,1,1,1,0,0.002205,0.008819,0.009862,0,0,0,0,0,0,0,0,0,0,0,0,0.0852949,-0.0113717,-0.085278,0.00202374,1,1,1,1
126,136,1,1,1,0,0.002386,0.018932,0.034069,0,0,0,0,0,0,0,0,0,0,0,0,-0.41176,-0.158776,0.412234,0.129883,1,1,1,1
126,207,1,1,1,0,0.002363,0.0123,0.02116,0,0,0,0,0,0,0,0,0,0,0,0,-0.0022798,-0.00892519,0.00227982,-0.0112795,1,1,1,1
126,821,1,1,1,1,0.000989,0.073703,0,0,0,0,0,0,1.0043,0,0,0,0,0,0,-0.00119706,-0.0563862,0.00120038,0.0566338,1,1,1,1
126,1183,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000601106,0.0283143,-0.000601022,-0.0283135,1,1,1,1
126,1185,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000601106,0.0283143,-0.000601022,-0.0283135,1,1,1,1
127,128,1,1,1,0,0.000415,0.00451,0.28,0,0,0,0,0,0,0,0,0,0,0,0,-1.88446,-0.181346,1.88592,-0.0865153,1,1,1,1
127,130,1,1,1,0,0.001633,0.011472,0.65488,0,0,0,0,0,0,0,0,0,0,0,0,4.3306,0.243065,-4.29981,-0.681509,1,1,1,1
127,131,1,1,1,0,0.001038,0.01205,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3.23011,-0.779425,-3.21925,0.144728,1,1,1,1
127,1133,1,1,1,1,6.00E-05,0.016809,0,0,0,0,0,0,1.0476,0,0,0,0,0,0,-5.67617,0.717989,5.6783,-0.121397,1,1,1,1
128,45,1,1,1,0,0.000484,0.00853,0.42763,0,0,0,0,0,0,0,0,0,0,0,0,9.04633,1.54636,-9.0254,-2.05927,1,1,1,1
128,45,1,1,1,0,0.000506,0.008606,0.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
128,1158,1,1,1,1,0.0001,0.01829,0,0,0,0,0,0,1,0,0,0,0,0,0,4.30936,0.933757,-4.30745,-0.583125,1,1,1,1
129,93,1,1,1,0,0.0022,0.01214,0.01872,0,0,0,0,0,0,0,0,0,0,0,0,2.04527,0.143849,-2.0403,-0.165906,1,1,1,1
129,93,1,1,1,0,0.00245,0.016529,0.03364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
129,132,1,1,1,0,0.00751,0.04308,0.0802,0,0,0,0,0,0,0,0,0,0,0,0,-0.445202,0.169897,0.446108,-0.316592,1,1,1,1
129,132,1,1,1,0,0.00641,0.04137,0.07374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
129,133,1,1,1,0,0.00826,0.043516,0.0821,0,0,0,0,0,0,0,0,0,0,0,0,-0.00409044,-0.315044,0.00426684,0.166061,1,1,1,1
129,133,1,1,1,0,0.00389,0.043516,0.06852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
129,815,1,1,1,1,0.0012,0.06458,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,1.01E-07,3.31E-08,-1.01E-07,-3.31E-08,1,1,1,1
129,816,1,1,1,1,0.00119,0.06458,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,-1.4,0.0759756,1.40261,0.0656642,1,1,1,1
129,1116,1,1,1,1,0.00118,0.06458,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,-0.195943,-0.0745577,0.196,0.0777247,1,1,1,1
130,255,1,1,1,0,0.00034,0.00645,0.38913,0,0,0,0,0,0,0,0,0,0,0,0,-7.31753,-0.820595,7.32692,0.223176,1,1,1,1
130,255,1,1,1,0,0.00035,0.00629,0.38913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
130,762,1,1,1,1,7.00E-05,0.01776,0,0,0,0,0,0,1,0,0,0,0,0,0,4.20937,0.583362,-4.20809,-0.258537,1,1,1,1
130,1420,1,1,1,1,6.90E-05,0.01776,0,0,0,0,0,0,1,0,0,0,0,0,0,4.20959,0.584522,-4.20833,-0.25964,1,1,1,1
131,824,1,1,1,1,0.00011,0.01767,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.077519,0.0351333,0.0775198,-0.0350074,1,1,1,1
131,1278,1,1,1,1,0.00011,0.01837,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0757067,0.0364538,0.0757074,-0.0363263,1,1,1,1
132,110,1,1,1,0,0.00136,0.0088,0.01386,0,0,0,0,0,0,0,0,0,0,0,0,-1.66982,0.603985,1.67208,-0.614573,1,1,1,1
132,110,1,1,1,0,0.00146,0.00875,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
132,842,1,1,1,1,0,0.08264,0,0,0,0,0,0,0.96848,0,0,0,0,0,0,0,0.0848668,0,-0.0843,1,1,1,1
132,845,1,1,1,1,0,0.08242,0,0,0,0,0,0,0.98043,0,0,0,0,0,0,0,-0.0838324,0,0.0843976,1,1,1,1
133,300,1,1,1,0,0.000681,0.002724,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00342005,-0.00904874,0.00342011,0.00904899,1,1,1,1
133,637,1,1,1,1,0.00154,0.12571,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,-3.51E-05,-4.00E-06,3.51E-05,4.00E-06,1,1,1,1
133,640,1,1,1,1,0.00185,0.12204,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,-3.61E-05,-4.51E-06,3.61E-05,4.51E-06,1,1,1,1
133,1037,1,1,1,1,0,0.084102,0,0,0,0,0,0,1.0402,0,0,0,0,0,0,0,1.07E-14,0,-1.07E-14,1,1,1,1
136,270,1,1,1,0,0.0025,0.018325,0.029095,0,0,0,0,0,0,0,0,0,0,0,0,-1.66614,-0.126316,1.66976,0.0966668,1,1,1,1
136,270,1,1,1,0,0.0025,0.01833,0.029095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
136,832,1,1,1,1,0,0.08417,0,0,0,0,0,0,1.0043,0,0,0,0,0,0,0.000779948,0.0803399,-0.000779948,-0.0797704,1,1,1,1
136,835,1,1,1,1,0.000967,0.073246,0,0,0,0,0,0,1.0163,0,0,0,0,0,0,-0.000777934,-0.0793919,0.000784476,0.0798874,1,1,1,1
137,40,1,1,1,0,0.00086,0.003871,0.010051,0,0,0,0,0,0,0,0,0,0,0,0,2.31412,1.79453,-2.31032,-1.79231,1,1,1,1
137,40,1,1,1,0,0.00081,0.003871,0.006348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
137,60,1,1,1,0,0.000518,0.002074,0.003174,0,0,0,0,0,0,0,0,0,0,0,0,-0.302223,1.24562,0.302691,-1.25024,1,1,1,1
137,60,1,1,1,0,0.000555,0.002219,0.003703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
137,138,1,1,1,0,0.00064,0.00516,0.035443,0,0,0,0,0,0,0,0,0,0,0,0,4.53483,1.45011,-4.52697,-1.5162,1,1,1,1
137,138,1,1,1,0,0.00066,0.00518,0.10157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
137,826,1,1,1,1,0.00052,0.04249,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,-2.35468,-1.43911,2.35933,1.81845,1,1,1,1
137,827,1,1,1,1,0.00052,0.04159,0,0,0,0,0,0,1.0522,0,0,0,0,0,0,-2.10176,-1.50585,2.10583,1.83179,1,1,1,1
