bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G ,B ,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
2291,5502,1,1,0,1.004662,-9.248003,-0.00084,-0.00168,0,0,0,0,0,0,0,0,0,0.899229,9.67145,0.000839995,0.00167996,1,0,0
2292,1339_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864808,8.93627,-6.47E-07,4.78E-06,1,0,0
2293,5505,1,1,0,1.000467,-2.740779,0.48638,0.09188,0,0,0,0,0,0,0,0,0,0.865237,9.20201,-0.486371,-0.0918782,1,0,0
2294,5507,1,1,0,1.000467,-2.740779,0.00349,-0.07814,0,0,0,0,0,0,0,0,0,0.869375,8.91519,-0.0034899,0.0781364,1,0,0
2295,1340_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864304,8.93583,-7.99E-07,4.73E-06,1,0,0
2296,5506,1,1,0,1.000467,-2.740779,0.48025002,0.1715,0,0,0,0,0,0,0,0,0,0.86541,9.20657,-0.480241,-0.171494,1,0,0
2297,5508,1,1,0,1.000467,-2.740779,0.00476,-0.15358,0,0,0,0,0,0,0,0,0,0.873325,8.90208,-0.00475983,0.153573,1,0,0
2298,5063,1,1,2,0.967571,-3.217496,0.05809,0.04861,2.98544006,0.61691002,0,-3.217,0.61759998,-1.2,0,0,0,0.967571,9.3302,2.92735,1.11245,1,0,0
2299,5064,1,1,2,0.968836,-3.195028,0.0656,0.04867,3.00851013,0.65677002,0,-3.195,0.61759998,-1.2,0,0,0,0.968836,9.35311,2.94291,1.15297,1,0,0
2300,5065,1,1,0,1.000644,-9.120945,0.02094,0.03138,0,0,0,0,0,0,0,0,0,0.981645,3.32706,-0.02094,-0.0313797,1,0,0
2301,5512,1,1,0,0.949703,9.34341,0.00552,0.01342,0,0,0,0,0,0,0,0.01385,0,0.849332,22.4112,-0.00551992,-0.0134194,1,0,0
2302,1379_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86995,1.78311,-3.71E-12,-3.00E-13,1,0,0
2303,1380_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86995,1.78311,-3.70E-12,-2.97E-13,1,0,0
2304,1381_0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834027,-6.08978,-8.53E-07,6.45E-06,1,0,0
2305,5868,1,1,0,1.003947,-14.119983,0.56112999,0.0613,0,0,0,0,0,0,0,0,0,0.828255,-8.97558,-0.561118,-0.0612948,1,0,0
