bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,M_Vm,M_Va,M_P,M_Q,Ri_V,Ri_vP,Ri_vQ
49,75_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,483,0,1,1,0.990417,1.05724,-0.39991,0.12329,0,0,110,115,0,0,0,0,0,0,0,-0.3994,0.1313,0,0,0
51,485,0,1,1,1.03832,1.04778,0.0492,0.00569,0,0,10,10.5,0,0,0,0.0062,0,0,0,0.0497,0.0143,0,0,0
52,101_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
53,583,0,1,1,0.994038,-1.11236,0.10056,-0.05732,0,0,110,115,0,0,0,0,0,0,0,0.1061,-0.0279,0,0,0
54,588,0,1,1,1.04485,-1.29621,0.05149,-0.01317,0,0,10,10.5,0,0,0,0.0032,0,0,0,0.057,0.0185,0,0,0
55,103_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
56,827,0,1,1,0.991753,1.11601,-0.34023,0.11725,0,0,110,115,0,0,0,0,0,0,0,-0.3386,0.126,0,0,0
57,828,0,1,1,1.04074,1.22575,-0.0016,-0.0094,0,0,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0
58,602,0,1,2,1.00604,2.9681,0,0,0.1311,0.00479,35,35,0,0,0,0.0006,0,35.03,0,0.1297,0.0022,0,0,0
59,838,0,1,2,1.00702,2.89852,0,0,0.12487,0.01006,35,35,0,0,0,0.0006,0,35.05,0,0.1275,0.0073,0,0,0
60,110_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
61,608,0,1,2,1.01447,1.43668,0,0,0.13687,0.00817,35,35,0,0,0,0.0016,0,35.63,0,0.1434,0.0067,0,0,0
62,123_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
63,687,0,1,1,0.990397,-3.15724,0.52154,0.04921,0,0,110,115,0,0,0,0,0,0,0,0.5241,0.062,0,0,0
64,691,0,1,1,1.03981,-3.45324,0.03911,0.00315,0,0,10,10.5,0,0,0,0.003,0,0,0,0.0416,0.0169,0,0,0
65,124_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
66,677,0,1,1,0.996129,-0.473193,0.09351,-0.06496,0,0,110,115,0,0,0,0,0,0,0,0.098,-0.047,0,0,0
67,679,0,1,1,1.04887,-0.66779,0.01763,-0.01532,0,0,10,10.5,0,0,0,0.0032,0,0,0,0.022,0.004,0,0,0
68,133_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
69,713,0,1,1,0.990431,-3.9734,0.44406,0.17335,0,0,110,115,0,0,0,0,0,0,0,0.451,0.187,0,0,0
70,715,0,1,1,1.06393,-5.6379,0.13914,-0.11867,0,0,10,10.5,0,0,0,0.0032,0,0,0,0.146,-0.104,0,0,0
71,736,0,1,2,1.00811,0.367366,-0.05955,-0.00243,0.32463,-0.00697,35,35,0,0,0,-0.0027,0,35.21,0,0.2671,-0.0083,0,0,0
72,743,0,1,1,1.00486,-2.93311,0.13057,0.00598,0,0,20,20,0,0,0,0.00072,0,0,0,0.1316,0.0256,0,0,0
73,844,0,1,1,1.00553,-2.56825,0.10388,0.00437,0,0,20,20,0,0,0,0.00072,0,0,0,0.106,0.0238,0,0,0
74,146_0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
75,747,0,1,1,0.985266,-2.3666,0.23941,0.00814,0,0,110,115,0,0,0,0,0,0,0,0.2602,0.0211,0,0,0
76,749,0,1,1,1.08696,-2.15757,-0.01928,-0.0129,0,0,10,10.5,0,0,0,0.0032,0,0,0,0.0015,0.0021,0,0,0
