tap_bus,z_bus,area,zone,circuit,type,R,X,B,Line_Q1,Line_Q2,Line_Q3,control_bus,side,transformer_final_turns_ratio,transformer_final_angle,Min_tap,Max_tap,step_size,Min_volt,Max_volt,M_P_TLPF,M_Q_TLPF,M_P_TLPF_reverse,M_Q_TLPF_reverse,Ri_eP,Ri_eQ,Ri_eP_reverse,Ri_eQ_reverse
10,1,1,1,1,0,0.000858,0.00438,0.00503,0,0,0,0,0,0,0,0,0,0,0,0,1.02550003,0.1215,-1.02169998,-0.15,1,1,1,1
10,52,1,1,1,1,0.001021,0.08259,0,0,0,0,0,0,1.016304,0,0,0,0,0,0,0.16209999,0,0,0,1,0,0,0
11,17,1,1,1,0,0.0006,0.005566,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3126,0,0.33060001,-0.0402,1,0,1,1
13,14,1,1,1,0,0.001456,0.006843,0.003968,0,0,0,0,0,0,0,0,0,0,0,0,0.38970001,-0.0148,-0.40130001,-0.0049,1,1,1,1
13,60,1,1,1,1,0.000775,0.083648,0,0,0,0,0,0,0.9875,0,0,0,0,0,0,-0.40200001,0.0179,0,0,1,1,0,0
14,12,1,1,1,0,0.000662,0.004083,0.005026,0,0,0,0,0,0,0,0,0,0,0,0,-0.35560001,-0.0375,0.35560001,0.0375,1,1,1,1
14,12,1,1,1,0,0.000756,0.004083,0.005026,0,0,0,0,0,0,0,0,0,0,0,0,-0.38099998,-0.0295,0.38099998,0.0295,1,1,1,1
14,17,1,1,1,0,0.000578,0.005582,0.000064,0,0,0,0,0,0,0,0,0,0,0,0,0.56459999,-0.0246,-0.55169998,-0.0134,1,1,1,1
14,62,1,1,1,1,0.000926,0.07121,0,0,0,0,0,0,1.004348,0,0,0,0,0,0,0.56700001,0.1037,0,0,1,1,0,0
15,1,1,1,1,0,0.001418,0.011493,0.006083,0,0,0,0,0,0,0,0,0,0,0,0,1.05099998,0.115,-1.05019997,-0.15,1,1,1,1
15,9,1,1,1,0,0.000605,0.003573,0.001587,0,0,0,0,0,0,0,0,0,0,0,0,-1.17,-0.072,1.15470001,0.0463,1,1,1,1
15,65,1,1,1,1,0.001153,0.072514,0,0,0,0,0,0,1.016304,0,0,0,0,0,0,0.118,-0.042,0,0,1,1,0,0
16,2,1,1,1,0,0.001096,0.008904,0.004496,0,0,0,0,0,0,0,0,0,0,0,0,-0.58799999,-0.041,0.57619999,0,1,1,1,0
16,2,1,1,1,0,0.001096,0.008904,0.004496,0,0,0,0,0,0,0,0,0,0,0,0,-0.59099998,-0.028,0.5807,-0.0089,1,1,1,1
16,68,1,1,1,1,0.001285,0.079357,0,0,0,0,0,0,1.004348,0,0,0,0,0,0,0.60299999,0.12,0,0,1,1,0,0
17,72,1,1,1,1,0.0038,0.236824,0,0,0,0,0,0,0.992391,0,0,0,0,0,0,0.1354,0.0295,-0.1316,-0.0256,1,1,1,1
17,73,1,1,1,1,0.003705,0.235747,0,0,0,0,0,0,0.992391,0,0,0,0,0,0,0.1065,0.0268,-0.106,-0.0238,1,1,1,1
18,7,1,1,1,0,0.005331,0.030057,0.227782,0,0,0,0,0,0,0,0,0,0,0,0,0.38459999,-0.139,-0.38,-0.31,1,1,1,1
18,71,1,1,1,1,0.0001,0.001,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3823,0.1409,0.3834,-0.1194,1,1,1,1
19,20,1,1,1,0,0.011267,0.047259,0.00005,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0.0009,-0.261,-0.0064,1,1,1,1
19,58,1,1,1,1,0.005671,0.188582,0,0,0,0,0,0,1.0125,0,0,0,0,0,0,-0.1316,0.0013,0.1316,0.0011,1,1,1,1
19,59,1,1,1,1,0.005671,0.188582,0,0,0,0,0,0,1.0125,0,0,0,0,0,0,-0.1235,-0.004,0.123,0.0069,1,1,1,1
20,60,1,1,1,1,0.000775,-0.006408,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2632,0.0061,0,0,1,1,0,0
21,74,1,1,1,1,0.000769,0.079,0,0,0,0,0,0,1.016304,0,0,0,0,0,0,0.2602,0.0287,0,0,1,1,0,0
23,22,1,1,1,1,0.000057,-0.005482,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,-0.2573,-0.0322,0,0,1,1,0,0
24,22,1,1,1,1,0.002268,0.052665,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.1077,-0.0345,0,0,1,1,0,0
26,25,1,1,1,1,0.000926,-0.01225,0,0,0,0,0,0,1.052174,0,0,0,0,0,0,0.22370001,-0.0496,0,0,1,1,0,0
27,25,1,1,1,1,0.001456,0.079338,0,0,0,0,0,0,1.05,0,0,0,0,0,0,-0.1283,0.0081,0,0,1,1,0,0
